"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","EO","Undeclared","175","170","29540","29470"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Undeclared","45","45","37260","34000"
"In post","2022","Defence Equipment and Support","Ministry of Defence","EO","Heterosexual / straight","1855","1775","22600","22000"
"In post","2022","Defence Equipment and Support","Ministry of Defence","EO","LGBO","85","85","22920","21720"
"In post","2022","Defence Equipment and Support","Ministry of Defence","EO","Undeclared","185","175","22860","22330"
"In post","2022","Defence Equipment and Support","Ministry of Defence","EO","Unknown","235","225","21470","20480"
"In post","2022","Defence Equipment and Support","Ministry of Defence","G6/G7","Heterosexual / straight","1450","1415","56240","54960"
"In post","2022","Defence Equipment and Support","Ministry of Defence","G6/G7","LGBO","40","40","53500","53730"
"In post","2022","Defence Equipment and Support","Ministry of Defence","G6/G7","Undeclared","215","210","56590","55640"
"In post","2022","Defence Equipment and Support","Ministry of Defence","G6/G7","Unknown","80","80","55910","55020"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SCS level","Heterosexual / straight","95","95","101200","93640"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Heterosexual / straight","5165","4975","35310","34770"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SEO/HEO","LGBO","165","160","33200","33000"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Undeclared","755","725","36830","37400"
"In post","2022","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Unknown","395","385","35280","34580"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Unknown","145","145","20410","18330"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","EO","Heterosexual / straight","50","50","24250","23490"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","EO","Unknown","225","210","24990","23490"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Heterosexual / straight","430","415","52370","47660"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Undeclared","35","35","50970","47010"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Unknown","1455","1390","52880","47760"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Heterosexual / straight","445","435","34480","38070"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","LGBO","70","70","31980","29230"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Undeclared","30","30","34900","38070"
"In post","2022","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Unknown","1680","1625","34700","38070"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","50","45","24770","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","325","315","27830","27680"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","LGBO","35","35","27050","27680"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Unknown","35","35","28280","27680"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","1965","1910","58300","56380"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","205","200","57330","53600"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","285","280","59330","57620"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","180","175","57730","54480"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","265","250","88660","82580"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","20","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","1855","1830","38100","38620"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","240","240","37780","38620"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","205","200","38860","39610"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","245","245","37760","38620"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","135","135","26810","26180"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","680","670","56250","54460"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","100","100","55740","52250"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","60","60","55800","53260"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","75","70","57120","54990"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","100","95","83980","75600"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","565","560","35410","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","85","85","34920","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","60","60","35450","34020"
