"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Driver and Vehicle Licensing Agency","AA","30","25","18310","18310"
"In post","2022","16-19","Unknown","Driver and Vehicle Licensing Agency","AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Driver and Vehicle Standards Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Education and Skills Funding Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Food Standards Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Courts and Tribunals Service","AA","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","HM Courts and Tribunals Service","AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Prison and Probation Service","AA","30","30","21050","20890"
"In post","2022","16-19","Unknown","HM Prison and Probation Service","AO","40","40","24600","23140"
"In post","2022","16-19","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs (excl. agencies)","AO","100","95","21410","21250"
"In post","2022","16-19","Unknown","HM Revenue and Customs (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","AO","30","25","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","EO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence (excl. agencies)","AA","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Royal Fleet Auxiliary","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government (excl. agencies)","AA","15","10","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Prison Service","AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Social Security Scotland","AA","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Submarine Delivery Agency","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","The Insolvency Service","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Valuation Office Agency","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Accountant in Bankruptcy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","EO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","EO","55","55","26410","27500"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","G7","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","HEO","55","55","33570","34550"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","AO","35","35","22230","22200"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Electronics and Components Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Electronics and Components Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","EO","85","85","23600","24750"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","HEO","55","55","28360","28680"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","HEO","35","35","28890","29230"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
