"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Grants Management","EO","EO","185","165","25450","25190"
"In post","2022","40-49","Grants Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Grants Management","G6/G7","G7","15","15","48360","48370"
"In post","2022","40-49","Grants Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Grants Management","SEO/HEO","HEO","85","80","30330","30230"
"In post","2022","40-49","Grants Management","SEO/HEO","SEO","50","45","36820","36520"
"In post","2022","40-49","Human Resources","AA/AO","AA","10","10","20770","20530"
"In post","2022","40-49","Human Resources","AA/AO","AO","290","255","21900","21380"
"In post","2022","40-49","Human Resources","EO","EO","545","510","27430","27530"
"In post","2022","40-49","Human Resources","G6/G7","G6","200","195","66410","66250"
"In post","2022","40-49","Human Resources","G6/G7","G7","545","525","53930","54170"
"In post","2022","40-49","Human Resources","SCS level","SCS level","115","115","86040","77800"
"In post","2022","40-49","Human Resources","SEO/HEO","HEO","665","630","33340","33080"
"In post","2022","40-49","Human Resources","SEO/HEO","SEO","560","535","40720","40520"
"In post","2022","40-49","Human Resources","Unknown","Unknown","10","10","46170","46490"
"In post","2022","40-49","Internal Audit","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","EO","EO","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","G6/G7","G6","20","20","66000","65630"
"In post","2022","40-49","Internal Audit","G6/G7","G7","40","35","54360","54540"
"In post","2022","40-49","Internal Audit","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","SEO/HEO","HEO","30","25","33430","33300"
"In post","2022","40-49","Internal Audit","SEO/HEO","SEO","75","75","43560","43260"
"In post","2022","40-49","Legal","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","40-49","Legal","AA/AO","AO","310","270","22860","22200"
"In post","2022","40-49","Legal","EO","EO","405","370","28030","28430"
"In post","2022","40-49","Legal","G6/G7","G6","590","540","68740","66980"
"In post","2022","40-49","Legal","G6/G7","G7","1400","1275","55990","54390"
"In post","2022","40-49","Legal","SCS level","SCS level","170","165","84630","80270"
"In post","2022","40-49","Legal","SEO/HEO","HEO","275","260","34680","33370"
"In post","2022","40-49","Legal","SEO/HEO","SEO","215","200","46220","41750"
"In post","2022","40-49","No function","AA/AO","AA","1640","1480","20860","20890"
"In post","2022","40-49","No function","AA/AO","AO","16190","14385","23250","21260"
"In post","2022","40-49","No function","EO","EO","16665","15435","28290","27570"
"In post","2022","40-49","No function","G6/G7","G6","2155","2065","67320","65850"
"In post","2022","40-49","No function","G6/G7","G7","4820","4660","54880","54160"
"In post","2022","40-49","No function","SCS level","SCS level","1390","1330","87200","79910"
"In post","2022","40-49","No function","SEO/HEO","HEO","7090","6820","34240","33370"
"In post","2022","40-49","No function","SEO/HEO","SEO","5265","5065","42660","40520"
"In post","2022","40-49","No function","Unknown","Unknown","4625","4260","32500","31420"
"In post","2022","40-49","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","AA/AO","AO","110","90","22120","21300"
"In post","2022","40-49","Project Delivery","EO","EO","520","485","25310","26340"
"In post","2022","40-49","Project Delivery","G6/G7","G6","705","690","67710","67370"
"In post","2022","40-49","Project Delivery","G6/G7","G7","1545","1505","53960","54540"
"In post","2022","40-49","Project Delivery","SCS level","SCS level","220","215","87910","80330"
"In post","2022","40-49","Project Delivery","SEO/HEO","HEO","1200","1145","32520","33080"
"In post","2022","40-49","Project Delivery","SEO/HEO","SEO","1640","1590","40520","40520"
"In post","2022","40-49","Project Delivery","Unknown","Unknown","330","320","46190","43930"
"In post","2022","40-49","Property","AA/AO","AA","75","75","18820","19010"
"In post","2022","40-49","Property","AA/AO","AO","245","230","22830","22040"
"In post","2022","40-49","Property","EO","EO","340","320","26840","26820"
"In post","2022","40-49","Property","G6/G7","G6","155","155","65360","64500"
"In post","2022","40-49","Property","G6/G7","G7","340","335","54180","54240"
"In post","2022","40-49","Property","SCS level","SCS level","35","35","86720","82580"
"In post","2022","40-49","Property","SEO/HEO","HEO","475","465","33530","33300"
"In post","2022","40-49","Property","SEO/HEO","SEO","430","420","41580","40580"
"In post","2022","40-49","Security","AA/AO","AA","415","415","20740","19810"
"In post","2022","40-49","Security","AA/AO","AO","625","615","34360","39070"
"In post","2022","40-49","Security","EO","EO","310","300","32550","28950"
"In post","2022","40-49","Security","G6/G7","G6","55","55","67590","66800"
"In post","2022","40-49","Security","G6/G7","G7","120","115","56210","55210"
"In post","2022","40-49","Security","SCS level","SCS level","35","35","87430","78810"
"In post","2022","40-49","Security","SEO/HEO","HEO","320","315","35070","33300"
"In post","2022","40-49","Security","SEO/HEO","SEO","245","240","44120","43300"
"In post","2022","40-49","Security","Unknown","Unknown","55","55","34810","33950"
"In post","2022","40-49","Unknown","AA/AO","AA","695","640","20530","19810"
"In post","2022","40-49","Unknown","AA/AO","AO","2780","2540","22700","21680"
"In post","2022","40-49","Unknown","EO","EO","5195","4895","27340","27020"
"In post","2022","40-49","Unknown","G6/G7","G6","1165","1105","71580","69540"
"In post","2022","40-49","Unknown","G6/G7","G7","2235","2150","57720","57460"
"In post","2022","40-49","Unknown","SCS level","SCS level","415","400","85630","80140"
"In post","2022","40-49","Unknown","SEO/HEO","HEO","3515","3375","34620","34600"
"In post","2022","40-49","Unknown","SEO/HEO","SEO","2960","2855","43090","42170"
"In post","2022","40-49","Unknown","Unknown","Unknown","455","450","41110","35380"
"In post","2022","50-59","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","AA/AO","AO","30","25","21890","21840"
"In post","2022","50-59","Analysis","EO","EO","125","115","27240","26700"
"In post","2022","50-59","Analysis","G6/G7","G6","140","135","74040","69790"
"In post","2022","50-59","Analysis","G6/G7","G7","330","315","56150","56120"
"In post","2022","50-59","Analysis","SCS level","SCS level","65","65","98120","83940"
"In post","2022","50-59","Analysis","SEO/HEO","HEO","185","180","33670","33300"
"In post","2022","50-59","Analysis","SEO/HEO","SEO","215","205","41200","40320"
"In post","2022","50-59","Commercial","AA/AO","AA","10","10","23500","19200"
"In post","2022","50-59","Commercial","AA/AO","AO","65","60","23360","22330"
"In post","2022","50-59","Commercial","EO","EO","155","150","27350","26670"
"In post","2022","50-59","Commercial","G6/G7","G6","255","255","72350","68390"
"In post","2022","50-59","Commercial","G6/G7","G7","410","405","56940","54620"
"In post","2022","50-59","Commercial","SCS level","SCS level","145","145","116510","114120"
"In post","2022","50-59","Commercial","SEO/HEO","HEO","225","220","33530","33300"
"In post","2022","50-59","Commercial","SEO/HEO","SEO","430","420","41370","41290"
"In post","2022","50-59","Commercial","Unknown","Unknown","35","35","49890","49510"
"In post","2022","50-59","Communications","AA/AO","AA","10","10","20780","21250"
"In post","2022","50-59","Communications","AA/AO","AO","115","105","21940","21830"
"In post","2022","50-59","Communications","EO","EO","425","400","27300","26820"
"In post","2022","50-59","Communications","G6/G7","G6","85","80","69110","67930"
"In post","2022","50-59","Communications","G6/G7","G7","135","130","55580","55210"
"In post","2022","50-59","Communications","SCS level","SCS level","40","35","94930","87260"
"In post","2022","50-59","Communications","SEO/HEO","HEO","310","300","33830","33370"
"In post","2022","50-59","Communications","SEO/HEO","SEO","230","225","41450","40520"
"In post","2022","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","AA/AO","AA","10","10","21280","21500"
"In post","2022","50-59","Counter Fraud","AA/AO","AO","965","845","22360","21260"
"In post","2022","50-59","Counter Fraud","EO","EO","2265","2115","28460","27570"
"In post","2022","50-59","Counter Fraud","G6/G7","G6","140","140","69950","67910"
"In post","2022","50-59","Counter Fraud","G6/G7","G7","355","345","56630","55210"
"In post","2022","50-59","Counter Fraud","SCS level","SCS level","25","25","84860","79990"
"In post","2022","50-59","Counter Fraud","SEO/HEO","HEO","1360","1310","34730","33370"
"In post","2022","50-59","Counter Fraud","SEO/HEO","SEO","695","675","41390","40520"
"In post","2022","50-59","Debt","AA/AO","AA","15","10","20490","20480"
"In post","2022","50-59","Debt","AA/AO","AO","1345","1175","21890","21260"
"In post","2022","50-59","Debt","EO","EO","395","365","28450","27570"
"In post","2022","50-59","Debt","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","50-59","Debt","G6/G7","G7","20","20","55880","55210"
"In post","2022","50-59","Debt","SEO/HEO","HEO","105","95","33710","33370"
"In post","2022","50-59","Debt","SEO/HEO","SEO","40","40","40730","40520"
"In post","2022","50-59","Digital, Data & Technology","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","AA/AO","AO","235","230","22460","21830"
"In post","2022","50-59","Digital, Data & Technology","EO","EO","950","905","28140","27570"
"In post","2022","50-59","Digital, Data & Technology","G6/G7","G6","495","485","67880","67160"
"In post","2022","50-59","Digital, Data & Technology","G6/G7","G7","1240","1215","54790","54540"
"In post","2022","50-59","Digital, Data & Technology","SCS level","SCS level","115","110","92610","85000"
"In post","2022","50-59","Digital, Data & Technology","SEO/HEO","HEO","1370","1340","34220","33370"
"In post","2022","50-59","Digital, Data & Technology","SEO/HEO","SEO","1520","1485","41450","40580"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Unknown","15","15","40900","39860"
"In post","2022","50-59","Finance","AA/AO","AA","30","25","20650","21250"
"In post","2022","50-59","Finance","AA/AO","AO","570","475","21970","22080"
"In post","2022","50-59","Finance","EO","EO","555","525","27660","26930"
"In post","2022","50-59","Finance","G6/G7","G6","275","275","67920","67910"
"In post","2022","50-59","Finance","G6/G7","G7","625","615","55060","54670"
"In post","2022","50-59","Finance","SCS level","SCS level","105","105","92760","87180"
"In post","2022","50-59","Finance","SEO/HEO","HEO","775","745","33990","33360"
"In post","2022","50-59","Finance","SEO/HEO","SEO","855","835","41040","40580"
"In post","2022","50-59","Finance","Unknown","Unknown","15","15","71410","66900"
"In post","2022","50-59","Grants Management","AA/AO","AO","260","235","21300","21300"
"In post","2022","50-59","Grants Management","EO","EO","150","140","25860","26040"
"In post","2022","50-59","Grants Management","G6/G7","G6","10","10","60150","59930"
"In post","2022","50-59","Grants Management","G6/G7","G7","25","25","49310","49180"
"In post","2022","50-59","Grants Management","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Grants Management","SEO/HEO","HEO","80","75","30800","30880"
"In post","2022","50-59","Grants Management","SEO/HEO","SEO","35","35","37820","37660"
"In post","2022","50-59","Human Resources","AA/AO","AA","15","10","20580","19810"
"In post","2022","50-59","Human Resources","AA/AO","AO","445","410","21840","21830"
"In post","2022","50-59","Human Resources","EO","EO","720","675","27800","27570"
"In post","2022","50-59","Human Resources","G6/G7","G6","250","250","67580","67420"
"In post","2022","50-59","Human Resources","G6/G7","G7","560","550","54750","54700"
"In post","2022","50-59","Human Resources","SCS level","SCS level","95","95","87280","79960"
"In post","2022","50-59","Human Resources","SEO/HEO","HEO","750","720","34240","33370"
"In post","2022","50-59","Human Resources","SEO/HEO","SEO","610","585","41030","40520"
"In post","2022","50-59","Human Resources","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","EO","EO","20","20","28420","28300"
"In post","2022","50-59","Internal Audit","G6/G7","G6","45","45","68070","65480"
"In post","2022","50-59","Internal Audit","G6/G7","G7","55","50","54070","54170"
"In post","2022","50-59","Internal Audit","SCS level","SCS level","15","15","93040","87720"
"In post","2022","50-59","Internal Audit","SEO/HEO","HEO","45","45","35010","34070"
"In post","2022","50-59","Internal Audit","SEO/HEO","SEO","125","120","44800","43710"
"In post","2022","50-59","Legal","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","50-59","Legal","AA/AO","AO","415","370","22960","22200"
"In post","2022","50-59","Legal","EO","EO","590","545","28710","28430"
"In post","2022","50-59","Legal","G6/G7","G6","435","415","72710","72200"
"In post","2022","50-59","Legal","G6/G7","G7","1225","1140","58050","55610"
"In post","2022","50-59","Legal","SCS level","SCS level","205","200","91950","84650"
"In post","2022","50-59","Legal","SEO/HEO","HEO","345","335","34250","33840"
"In post","2022","50-59","Legal","SEO/HEO","SEO","230","215","46200","42630"
"In post","2022","50-59","No function","AA/AO","AA","3100","2775","20990","20890"
"In post","2022","50-59","No function","AA/AO","AO","22290","19725","23350","21260"
"In post","2022","50-59","No function","EO","EO","23760","21945","28550","27570"
"In post","2022","50-59","No function","G6/G7","G6","2015","1970","70010","67910"
"In post","2022","50-59","No function","G6/G7","G7","4300","4205","56250","55210"
"In post","2022","50-59","No function","SCS level","SCS level","1060","1035","96040","90310"
"In post","2022","50-59","No function","SEO/HEO","HEO","8695","8330","34930","33840"
"In post","2022","50-59","No function","SEO/HEO","SEO","5855","5655","43800","41510"
"In post","2022","50-59","No function","Unknown","Unknown","4610","4305","31710","28300"
"In post","2022","50-59","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","AA/AO","AO","210","185","22070","21300"
"In post","2022","50-59","Project Delivery","EO","EO","810","760","25590","26200"
"In post","2022","50-59","Project Delivery","G6/G7","G6","840","830","68730","67910"
"In post","2022","50-59","Project Delivery","G6/G7","G7","1660","1635","54580","55210"
"In post","2022","50-59","Project Delivery","SCS level","SCS level","270","265","95490","86780"
"In post","2022","50-59","Project Delivery","SEO/HEO","HEO","1555","1495","33100","33300"
"In post","2022","50-59","Project Delivery","SEO/HEO","SEO","2130","2080","41100","40580"
"In post","2022","50-59","Project Delivery","Unknown","Unknown","375","375","49860","46750"
"In post","2022","50-59","Property","AA/AO","AA","210","205","18570","17480"
"In post","2022","50-59","Property","AA/AO","AO","365","335","23020","22040"
"In post","2022","50-59","Property","EO","EO","600","575","27280","27000"
"In post","2022","50-59","Property","G6/G7","G6","235","230","67430","66500"
"In post","2022","50-59","Property","G6/G7","G7","485","480","55440","54870"
"In post","2022","50-59","Property","SCS level","SCS level","65","65","92130","82120"
"In post","2022","50-59","Property","SEO/HEO","HEO","680","665","33860","33300"
