"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Work and Pensions","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Anglia","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Eastern Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Essex","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Greater Manchester","Heterosexual / straight","45","40","33510","27570"
"In post","2022","Unknown","Department for Work and Pensions","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Greater Manchester","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - West","Heterosexual / straight","355","335","48660","41080"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - West","LGBO","45","45","50120","54070"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - West","Undeclared","35","30","45470","40310"
"In post","2022","Unknown","Department for Work and Pensions","Inner London - West","Unknown","105","100","47420","40940"
"In post","2022","Unknown","Department for Work and Pensions","Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lancashire","Heterosexual / straight","70","65","34560","32230"
"In post","2022","Unknown","Department for Work and Pensions","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lancashire","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lancashire","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lincolnshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Merseyside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","Heterosexual / straight","90","85","33950","31990"
"In post","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South Yorkshire","Heterosexual / straight","135","130","40370","35310"
"In post","2022","Unknown","Department for Work and Pensions","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","South Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Central Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands","Heterosexual / straight","35","30","28910","27570"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","Heterosexual / straight","40","35","30570","27570"
"In post","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Yorkshire","Heterosexual / straight","145","135","38970","35310"
"In post","2022","Unknown","Department for Work and Pensions","West Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","West Yorkshire","Unknown","45","40","38060","35310"
"In post","2022","Unknown","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Inner London - West","Heterosexual / straight","80","80","49480","45620"
"In post","2022","Unknown","Department of Health and Social Care","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Inner London - West","Undeclared","60","60","44540","40650"
"In post","2022","Unknown","Department of Health and Social Care","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Yorkshire","Heterosexual / straight","35","35","46750","49530"
"In post","2022","Unknown","Department of Health and Social Care","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","Heterosexual / straight","130","125","51520","47300"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bedfordshire and Hertfordshire","Heterosexual / straight","215","195","29790","26770"
"In post","2022","Unknown","Home Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Bedfordshire and Hertfordshire","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","Home Office","Bedfordshire and Hertfordshire","Unknown","50","45","26830","24880"
"In post","2022","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","60","60","30270","27260"
"In post","2022","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Cheshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Home Office","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Derbyshire and Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Devon","Heterosexual / straight","80","75","31450","27370"
"In post","2022","Unknown","Home Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Devon","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Home Office","Devon","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Home Office","Dorset and Somerset","Heterosexual / straight","65","60","28220","26410"
"In post","2022","Unknown","Home Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Dorset and Somerset","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Home Office","Dorset and Somerset","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","East Anglia","Heterosexual / straight","625","565","26040","24880"
"In post","2022","Unknown","Home Office","East Anglia","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Home Office","East Anglia","Undeclared","105","90","26440","24920"
"In post","2022","Unknown","Home Office","East Anglia","Unknown","50","50","26740","23280"
"In post","2022","Unknown","Home Office","East Wales","Heterosexual / straight","430","395","28750","25310"
"In post","2022","Unknown","Home Office","East Wales","LGBO","30","30","30830","25400"
"In post","2022","Unknown","Home Office","East Wales","Undeclared","40","35","28120","25340"
"In post","2022","Unknown","Home Office","East Wales","Unknown","60","60","29600","24880"
"In post","2022","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","185","180","27350","25310"
"In post","2022","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Unknown","60","60","23030","21680"
"In post","2022","Unknown","Home Office","Eastern Scotland","Heterosexual / straight","130","120","28900","26180"
"In post","2022","Unknown","Home Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Eastern Scotland","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Home Office","Eastern Scotland","Unknown","40","35","25550","24880"
"In post","2022","Unknown","Home Office","Essex","Heterosexual / straight","610","560","28180","26850"
"In post","2022","Unknown","Home Office","Essex","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Home Office","Essex","Undeclared","110","95","28730","27370"
"In post","2022","Unknown","Home Office","Essex","Unknown","90","80","25740","24880"
"In post","2022","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","175","160","28910","25590"
"In post","2022","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","25","31640","27370"
"In post","2022","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Home Office","Greater Manchester","Heterosexual / straight","1200","1150","31930","27370"
"In post","2022","Unknown","Home Office","Greater Manchester","LGBO","85","85","31370","27370"
"In post","2022","Unknown","Home Office","Greater Manchester","Undeclared","170","165","31420","27370"
"In post","2022","Unknown","Home Office","Greater Manchester","Unknown","275","265","33620","27370"
"In post","2022","Unknown","Home Office","Hampshire and Isle of Wight","Heterosexual / straight","405","390","29460","26410"
"In post","2022","Unknown","Home Office","Hampshire and Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Home Office","Hampshire and Isle of Wight","Undeclared","95","90","30340","27370"
"In post","2022","Unknown","Home Office","Hampshire and Isle of Wight","Unknown","60","60","27640","24880"
"In post","2022","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","90","85","26570","24890"
"In post","2022","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Highlands and Islands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Inner London - East","Heterosexual / straight","325","305","36360","30460"
"In post","2022","Unknown","Home Office","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Home Office","Inner London - East","Undeclared","50","50","34440","30460"
"In post","2022","Unknown","Home Office","Inner London - East","Unknown","40","40","36040","30510"
"In post","2022","Unknown","Home Office","Inner London - West","Heterosexual / straight","3105","3000","48370","42410"
"In post","2022","Unknown","Home Office","Inner London - West","LGBO","205","205","49230","42630"
"In post","2022","Unknown","Home Office","Inner London - West","Undeclared","450","435","47680","42410"
"In post","2022","Unknown","Home Office","Inner London - West","Unknown","785","780","43650","41950"
