"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","South East (England)","AO","Heterosexual / straight","755","[c]","21600","21260"
"Leaver CS","2022","No function","South East (England)","AO","LGBO","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","AO","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","AO","Unknown","275","[c]","21880","21260"
"Leaver CS","2022","No function","South East (England)","EO","Heterosexual / straight","505","[c]","28100","27570"
"Leaver CS","2022","No function","South East (England)","EO","LGBO","55","[c]","28050","27570"
"Leaver CS","2022","No function","South East (England)","EO","Undeclared","60","[c]","27910","27570"
"Leaver CS","2022","No function","South East (England)","EO","Unknown","85","[c]","27690","27570"
"Leaver CS","2022","No function","South East (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G7","Heterosexual / straight","40","[c]","56130","53220"
"Leaver CS","2022","No function","South East (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","HEO","Heterosexual / straight","115","[c]","31820","30910"
"Leaver CS","2022","No function","South East (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SEO","Heterosexual / straight","95","[c]","42690","40530"
"Leaver CS","2022","No function","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Unknown","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AA","Heterosexual / straight","110","[c]","18320","18850"
"Leaver CS","2022","No function","South West (England)","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AA","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AO","Heterosexual / straight","400","[c]","20890","21010"
"Leaver CS","2022","No function","South West (England)","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AO","Undeclared","40","[c]","20960","20990"
"Leaver CS","2022","No function","South West (England)","AO","Unknown","160","[c]","21030","21090"
"Leaver CS","2022","No function","South West (England)","EO","Heterosexual / straight","345","[c]","26380","27570"
"Leaver CS","2022","No function","South West (England)","EO","LGBO","40","[c]","26250","27570"
"Leaver CS","2022","No function","South West (England)","EO","Undeclared","55","[c]","26750","27130"
"Leaver CS","2022","No function","South West (England)","EO","Unknown","110","[c]","23260","25120"
"Leaver CS","2022","No function","South West (England)","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G7","Heterosexual / straight","65","[c]","53890","52780"
"Leaver CS","2022","No function","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","HEO","Heterosexual / straight","160","[c]","30930","30480"
"Leaver CS","2022","No function","South West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","HEO","Unknown","50","[c]","32100","32220"
"Leaver CS","2022","No function","South West (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SEO","Heterosexual / straight","145","[c]","41050","40060"
"Leaver CS","2022","No function","South West (England)","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","Unknown","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","Heterosexual / straight","40","[c]","18230","18310"
"Leaver CS","2022","No function","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","Unknown","35","[c]","18220","18310"
"Leaver CS","2022","No function","Unknown","AO","Heterosexual / straight","115","[c]","21780","21840"
"Leaver CS","2022","No function","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AO","Undeclared","45","[c]","21790","21840"
"Leaver CS","2022","No function","Unknown","AO","Unknown","55","[c]","21600","21840"
"Leaver CS","2022","No function","Unknown","EO","Heterosexual / straight","40","[c]","27620","27570"
"Leaver CS","2022","No function","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AA","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AO","Heterosexual / straight","340","[c]","20910","21260"
"Leaver CS","2022","No function","Wales","AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","AO","Unknown","150","[c]","20720","20970"
"Leaver CS","2022","No function","Wales","EO","Heterosexual / straight","140","[c]","27230","27570"
"Leaver CS","2022","No function","Wales","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","EO","Unknown","55","[c]","26140","26850"
"Leaver CS","2022","No function","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","HEO","Heterosexual / straight","35","[c]","32290","32390"
"Leaver CS","2022","No function","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AA","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AA","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AO","Heterosexual / straight","415","[c]","20890","20970"
"Leaver CS","2022","No function","West Midlands (England)","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AO","Undeclared","50","[c]","20890","21010"
"Leaver CS","2022","No function","West Midlands (England)","AO","Unknown","225","[c]","20670","20970"
"Leaver CS","2022","No function","West Midlands (England)","EO","Heterosexual / straight","315","[c]","27210","27570"
"Leaver CS","2022","No function","West Midlands (England)","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","EO","Undeclared","45","[c]","26870","27570"
"Leaver CS","2022","No function","West Midlands (England)","EO","Unknown","100","[c]","26730","27570"
"Leaver CS","2022","No function","West Midlands (England)","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","G7","Heterosexual / straight","45","[c]","55820","53220"
"Leaver CS","2022","No function","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","HEO","Heterosexual / straight","75","[c]","31480","31990"
"Leaver CS","2022","No function","West Midlands (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SEO","Heterosexual / straight","60","[c]","40460","37750"
"Leaver CS","2022","No function","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
