"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","Heterosexual / straight","310","295","32810","28600"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","LGBO","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","Undeclared","55","55","37150","33450"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South East (England)","Unknown","55","50","29730","24370"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North West (England)","Undeclared","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South West (England)","Heterosexual / straight","65","60","41090","37530"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","South West (England)","Unknown","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
