"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Other","Overseas","Heterosexual / straight","115","115","56420","64130"
"In post","2022","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Other","Overseas","Unknown","95","95","48410","46600"
"In post","2022","40-49","Other","Scotland","Heterosexual / straight","365","350","29290","27520"
"In post","2022","40-49","Other","Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Other","Scotland","Undeclared","50","50","29720","27400"
"In post","2022","40-49","Other","Scotland","Unknown","135","125","33020","27570"
"In post","2022","40-49","Other","South East (England)","Heterosexual / straight","480","455","28650","26670"
"In post","2022","40-49","Other","South East (England)","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Other","South East (England)","Undeclared","70","65","28340","26670"
"In post","2022","40-49","Other","South East (England)","Unknown","60","55","28290","26670"
"In post","2022","40-49","Other","South West (England)","Heterosexual / straight","810","775","32920","28890"
"In post","2022","40-49","Other","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Other","South West (England)","Undeclared","105","100","32810","29290"
"In post","2022","40-49","Other","South West (England)","Unknown","80","75","29880","25880"
"In post","2022","40-49","Other","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other","Unknown","Unknown","365","365","40730","35380"
"In post","2022","40-49","Other","Wales","Heterosexual / straight","350","335","36260","38000"
"In post","2022","40-49","Other","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Other","Wales","Undeclared","35","35","35050","33190"
"In post","2022","40-49","Other","Wales","Unknown","35","30","28420","27570"
"In post","2022","40-49","Other","West Midlands (England)","Heterosexual / straight","305","285","25620","23190"
"In post","2022","40-49","Other","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Other","West Midlands (England)","Undeclared","35","30","27720","25940"
"In post","2022","40-49","Other","West Midlands (England)","Unknown","50","45","24970","24880"
"In post","2022","40-49","Other","Yorkshire and The Humber","Heterosexual / straight","365","335","27990","26350"
"In post","2022","40-49","Other","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Other","Yorkshire and The Humber","Undeclared","35","35","27690","21380"
"In post","2022","40-49","Other","Yorkshire and The Humber","Unknown","45","40","26210","21260"
"In post","2022","40-49","Planning","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Planning","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectors","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","East Midlands (England)","Heterosexual / straight","70","60","43590","41260"
"In post","2022","40-49","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Policy","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Policy","East of England","Heterosexual / straight","55","50","46480","45720"
"In post","2022","40-49","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","East of England","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Policy","London","Heterosexual / straight","3075","2920","58060","57460"
"In post","2022","40-49","Policy","London","LGBO","250","245","60520","58470"
"In post","2022","40-49","Policy","London","Undeclared","380","365","57120","57440"
"In post","2022","40-49","Policy","London","Unknown","470","445","57250","55630"
"In post","2022","40-49","Policy","North East (England)","Heterosexual / straight","120","115","42570","37100"
"In post","2022","40-49","Policy","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Policy","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Policy","North East (England)","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Policy","North West (England)","Heterosexual / straight","255","250","45680","47550"
"In post","2022","40-49","Policy","North West (England)","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Policy","North West (England)","Undeclared","35","35","46510","48450"
"In post","2022","40-49","Policy","North West (England)","Unknown","40","40","41260","39260"
"In post","2022","40-49","Policy","Northern Ireland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Overseas","Heterosexual / straight","415","410","55670","56590"
"In post","2022","40-49","Policy","Overseas","LGBO","30","30","[c]","[c]"
"In post","2022","40-49","Policy","Overseas","Undeclared","40","40","50170","54470"
"In post","2022","40-49","Policy","Overseas","Unknown","65","65","56990","56860"
"In post","2022","40-49","Policy","Scotland","Heterosexual / straight","70","65","49720","54230"
"In post","2022","40-49","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Policy","South East (England)","Heterosexual / straight","100","100","43640","40580"
"In post","2022","40-49","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Policy","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Policy","South West (England)","Heterosexual / straight","175","165","45220","46750"
"In post","2022","40-49","Policy","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Policy","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Policy","South West (England)","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","Policy","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Policy","Wales","Heterosexual / straight","525","500","45220","40100"
"In post","2022","40-49","Policy","Wales","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Policy","Wales","Undeclared","80","80","43450","38650"
"In post","2022","40-49","Policy","Wales","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Policy","West Midlands (England)","Heterosexual / straight","185","180","44300","39370"
"In post","2022","40-49","Policy","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Policy","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Policy","West Midlands (England)","Unknown","40","40","50500","48710"
"In post","2022","40-49","Policy","Yorkshire and The Humber","Heterosexual / straight","410","380","45400","47550"
