"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","London","AA/AO","45","[c]","26320","25330"
"New entrant CS","2022","Mixed","Operational Delivery","London","EO","70","[c]","29550","31060"
"New entrant CS","2022","Mixed","Operational Delivery","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","London","Unknown","55","[c]","33410","29090"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","AA/AO","310","[c]","22320","21260"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","EO","145","[c]","27330","27570"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","SEO/HEO","30","[c]","34510","32450"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","Unknown","150","[c]","27060","24090"
"New entrant CS","2022","Mixed","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","London","G6/G7","20","[c]","[c]","[c]"
