"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Lincolnshire CC","Outside London","EO","20","[c]","28220","27570"
"Leaver CS","2022","Unknown","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","Outside London","SEO/HEO","15","[c]","37660","36810"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","Outside London","AA/AO","270","[c]","21310","21680"
"Leaver CS","2022","Unknown","Liverpool","Outside London","EO","140","[c]","25720","25040"
"Leaver CS","2022","Unknown","Liverpool","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","Outside London","SEO/HEO","45","[c]","33430","31070"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA/AO","10","[c]","24940","25940"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Luton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Luton","Outside London","EO","15","[c]","29010","27370"
"Leaver CS","2022","Unknown","Manchester","Outside London","AA/AO","40","[c]","21340","21260"
"Leaver CS","2022","Unknown","Manchester","Outside London","EO","55","[c]","27770","27370"
"Leaver CS","2022","Unknown","Manchester","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","Outside London","SEO/HEO","45","[c]","35560","35310"
"Leaver CS","2022","Unknown","Medway","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","Outside London","AA/AO","110","[c]","21250","21260"
"Leaver CS","2022","Unknown","Mid Lancashire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","Outside London","EO","10","[c]","27570","27570"
"Leaver CS","2022","Unknown","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","Outside London","AA/AO","30","[c]","21600","21680"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","Outside London","EO","10","[c]","25340","24890"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Na h-Eileanan Siar","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","Outside London","AA/AO","20","[c]","20700","20970"
"Leaver CS","2022","Unknown","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Hampshire","Outside London","AA/AO","15","[c]","21140","21170"
"Leaver CS","2022","Unknown","North Hampshire","Outside London","EO","15","[c]","27340","27190"
"Leaver CS","2022","Unknown","North Hampshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","Outside London","AA/AO","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Northamptonshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Northamptonshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","Outside London","AA/AO","45","[c]","20710","20920"
"Leaver CS","2022","Unknown","North Yorkshire CC","Outside London","EO","20","[c]","30100","31530"
"Leaver CS","2022","Unknown","North Yorkshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire CC","Outside London","SEO/HEO","10","[c]","37500","39030"
"Leaver CS","2022","Unknown","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Norwich and East Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","Outside London","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Nottingham","Outside London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","SEO/HEO","50","[c]","40740","40580"
"Leaver CS","2022","Unknown","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","Outside London","AA/AO","135","[c]","20590","20770"
"Leaver CS","2022","Unknown","Oxfordshire CC","Outside London","EO","25","[c]","23370","26670"
"Leaver CS","2022","Unknown","Oxfordshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Oxfordshire CC","Outside London","SEO/HEO","15","[c]","40080","40580"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Outside London","AA/AO","15","[c]","26850","25940"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Outside London","EO","10","[c]","30470","30040"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Outside London","SEO/HEO","10","[c]","39540","40170"
"Leaver CS","2022","Unknown","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","Outside London","AA/AO","25","[c]","20970","21680"
"Leaver CS","2022","Unknown","Peterborough","Outside London","EO","10","[c]","27360","27570"
"Leaver CS","2022","Unknown","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","Outside London","AA/AO","15","[c]","20720","21170"
"Leaver CS","2022","Unknown","Plymouth","Outside London","EO","10","[c]","27350","26670"
"Leaver CS","2022","Unknown","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Plymouth","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","Outside London","AA/AO","105","[c]","20740","21010"
"Leaver CS","2022","Unknown","Portsmouth","Outside London","EO","40","[c]","27020","26670"
"Leaver CS","2022","Unknown","Portsmouth","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Portsmouth","Outside London","SEO/HEO","45","[c]","41170","39030"
"Leaver CS","2022","Unknown","Powys","Outside London","AA/AO","10","[c]","21580","21170"
"Leaver CS","2022","Unknown","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Redbridge and Waltham Forest","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Redbridge and Waltham Forest","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sandwell","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","Outside London","AA/AO","10","[c]","26560","25930"
"Leaver CS","2022","Unknown","Scottish Borders","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","Outside London","AA/AO","100","[c]","20270","21260"
"Leaver CS","2022","Unknown","Sefton","Outside London","EO","60","[c]","25360","25040"
"Leaver CS","2022","Unknown","Sefton","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sefton","Outside London","SEO/HEO","25","[c]","33850","31060"
"Leaver CS","2022","Unknown","Sheffield","Outside London","AA/AO","75","[c]","21050","21430"
"Leaver CS","2022","Unknown","Sheffield","Outside London","EO","35","[c]","26020","25800"
"Leaver CS","2022","Unknown","Sheffield","Outside London","G6/G7","10","[c]","57730","55800"
"Leaver CS","2022","Unknown","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sheffield","Outside London","SEO/HEO","40","[c]","35320","35520"
"Leaver CS","2022","Unknown","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","Outside London","EO","20","[c]","29040","29670"
"Leaver CS","2022","Unknown","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","Outside London","EO","25","[c]","27120","27370"
"Leaver CS","2022","Unknown","Solihull","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","Outside London","AA/AO","20","[c]","20850","20970"
"Leaver CS","2022","Unknown","Somerset CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South and West Derbyshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","Outside London","AA/AO","15","[c]","20800","20920"
"Leaver CS","2022","Unknown","South Hampshire","Outside London","EO","15","[c]","30350","32670"
"Leaver CS","2022","Unknown","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","Outside London","SEO/HEO","15","[c]","41830","40580"
"Leaver CS","2022","Unknown","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","Outside London","AA/AO","165","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","Outside London","AA/AO","20","[c]","21500","21380"
"Leaver CS","2022","Unknown","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Nottinghamshire","Outside London","SEO/HEO","10","[c]","40410","41060"
"Leaver CS","2022","Unknown","South Teesside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","Outside London","AA/AO","10","[c]","22010","21470"
"Leaver CS","2022","Unknown","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southampton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","Outside London","AA/AO","15","[c]","21410","21320"
"Leaver CS","2022","Unknown","Staffordshire CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","Outside London","AA/AO","55","[c]","21140","21220"
"Leaver CS","2022","Unknown","Suffolk CC","Outside London","EO","30","[c]","27140","27370"
"Leaver CS","2022","Unknown","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","Outside London","AA/AO","195","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","Outside London","AA/AO","10","[c]","21300","21260"
"Leaver CS","2022","Unknown","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","Outside London","SEO/HEO","10","[c]","43210","47000"
"Leaver CS","2022","Unknown","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
