"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","150","145","28530","25900"
"In post","2022","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of Rail and Road","London","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of Rail and Road","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","London","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Scottish Government","Outside London","2140","2115","29160","27230"
"In post","2022","20-29","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","The National Archives","London","65","60","27940","25690"
"In post","2022","20-29","Declared non-disabled","UK Export Finance","London","100","100","37080","33350"
"In post","2022","20-29","Declared non-disabled","UK Statistics Authority","London","70","70","36160","33710"
"In post","2022","20-29","Declared non-disabled","UK Statistics Authority","Outside London","435","425","30250","30710"
"In post","2022","20-29","Declared non-disabled","UK Supreme Court","London","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Water Services Regulation Authority","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Welsh Government","Outside London","425","420","28690","25860"
"In post","2022","20-29","Undeclared","Attorney General's Departments","London","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Attorney General's Departments","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Cabinet Office","London","50","50","41050","37100"
"In post","2022","20-29","Undeclared","Cabinet Office","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","London","75","75","42420","40050"
"In post","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Education","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Education","Outside London","30","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","London","40","40","37800","35060"
"In post","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","50","50","27920","26370"
"In post","2022","20-29","Undeclared","Department for International Trade","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","London","30","30","37860","33210"
"In post","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Department for Transport","London","50","50","39540","35240"
"In post","2022","20-29","Undeclared","Department for Transport","Outside London","70","70","26660","24590"
"In post","2022","20-29","Undeclared","Department for Work and Pensions","London","65","60","32620","31060"
"In post","2022","20-29","Undeclared","Department for Work and Pensions","Outside London","405","395","25900","27570"
"In post","2022","20-29","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Department of Health and Social Care","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Department of Health and Social Care","Outside London","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Food Standards Agency","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Food Standards Agency","Outside London","30","30","30760","30350"
"In post","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Land Registry","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","HM Revenue and Customs","London","40","40","38950","37610"
"In post","2022","20-29","Undeclared","HM Revenue and Customs","Outside London","265","260","28390","26820"
"In post","2022","20-29","Undeclared","HM Treasury","London","195","195","38820","33390"
"In post","2022","20-29","Undeclared","HM Treasury","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Home Office","London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Home Office","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Ministry of Defence","London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Ministry of Defence","Outside London","195","190","28260","26740"
"In post","2022","20-29","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Ministry of Justice","London","100","100","32730","31660"
"In post","2022","20-29","Undeclared","Ministry of Justice","Outside London","365","360","25790","25120"
"In post","2022","20-29","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scottish Government","Outside London","40","40","29850","27940"
"In post","2022","20-29","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","UK Statistics Authority","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Welsh Government","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Attorney General's Departments","London","160","160","29710","26970"
"In post","2022","20-29","Unknown","Attorney General's Departments","Outside London","330","330","28520","25480"
"In post","2022","20-29","Unknown","Cabinet Office","London","1420","1420","33590","29250"
"In post","2022","20-29","Unknown","Cabinet Office","Outside London","490","490","30080","29250"
"In post","2022","20-29","Unknown","Cabinet Office","Unknown","215","210","30570","29250"
"In post","2022","20-29","Unknown","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Charity Commission","Outside London","40","35","23310","24440"
"In post","2022","20-29","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","London","355","355","39570","38810"
"In post","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","365","360","26170","24030"
"In post","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","London","60","60","38490","34020"
"In post","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Department for Education","London","320","315","39830","36820"
"In post","2022","20-29","Unknown","Department for Education","Outside London","595","590","30810","29360"
"In post","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","London","195","190","36380","32830"
"In post","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","Outside London","140","135","28490","25310"
"In post","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Department for International Trade","London","445","440","38530","38160"
"In post","2022","20-29","Unknown","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Department for International Trade","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","London","155","155","38310","34550"
"In post","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","Outside London","55","55","28480","26050"
"In post","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Department for Transport","London","225","225","38330","34710"
"In post","2022","20-29","Unknown","Department for Transport","Outside London","430","420","24230","21840"
"In post","2022","20-29","Unknown","Department for Work and Pensions","London","205","200","33630","31060"
"In post","2022","20-29","Unknown","Department for Work and Pensions","Outside London","840","825","26300","27570"
"In post","2022","20-29","Unknown","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Department of Health and Social Care","London","1105","1095","38300","32790"
"In post","2022","20-29","Unknown","Department of Health and Social Care","Outside London","335","330","32300","28970"
"In post","2022","20-29","Unknown","Department of Health and Social Care","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Food Standards Agency","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","London","190","190","36870","37560"
