"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","AO","25","20","18600","17140"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","EO","85","80","25140","24440"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","G7","20","20","49980","51070"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","HEO","105","100","29010","29160"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Operational Delivery","SEO","45","45","37520","37910"
"In post","2022","Charity Commission","Charity Commission","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Policy","SEO","5","5","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Project Delivery","SEO","10","10","38330","37910"
"In post","2022","Charity Commission","Charity Commission","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Charity Commission","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Communications","EO","10","10","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Communications","HEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Communications","SEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","95","80","21900","22740"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","55","55","25630","25010"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","10","10","32220","30660"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","65","65","33520","33340"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","15","10","56720","56390"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","80","80","36020","36070"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","85","80","44390","42990"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","AO","30","25","21210","20100"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","EO","15","10","25820","24730"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","HEO","15","15","34850","35620"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Finance","SEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","AO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","EO","10","10","25620","24620"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","G7","10","10","51740","50120"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","10","10","31180","30660"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","15","15","40830","39870"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","305","270","21740","22740"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","120","115","25750","25010"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","10","10","52100","50120"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","25","25","31780","30660"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","10","10","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","AO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","SCS level","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Other","SEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Policy","G7","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Policy","SEO","15","15","40120","39820"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","10","10","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Property","EO","5","5","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Property","G7","[c]","[c]","[c]","[c]"
