"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","15","[c]","23690","23690"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","35","[c]","32020","28970"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Disclosure Scotland","Scotland","AA/AO","15","[c]","21050","21050"
"New entrant CS","2022","30-39","Disclosure Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Wales","AA/AO","95","[c]","20660","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Wales","EO","10","[c]","26130","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","20","[c]","33590","30730"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","West Midlands (England)","AA/AO","15","[c]","21840","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","EO","10","[c]","26130","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North West (England)","EO","10","[c]","26130","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","South East (England)","EO","10","[c]","27250","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Wales","AA/AO","15","[c]","21670","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","10","[c]","22040","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Scotland","EO","10","[c]","27300","27230"
"New entrant CS","2022","30-39","Food Standards Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","London","EO","20","[c]","27570","26950"
"New entrant CS","2022","30-39","Government Legal Department","London","G6/G7","65","[c]","52120","50500"
"New entrant CS","2022","30-39","Government Legal Department","London","SEO/HEO","15","[c]","43530","43920"
"New entrant CS","2022","30-39","Government Legal Department","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","North West (England)","EO","10","[c]","26280","26370"
"New entrant CS","2022","30-39","Health and Safety Executive","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","45","[c]","20800","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","AA/AO","35","[c]","23260","23720"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","EO","10","[c]","28380","28310"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","SEO/HEO","35","[c]","38070","34610"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North West (England)","AA/AO","40","[c]","20710","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North West (England)","EO","10","[c]","25120","25120"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","North West (England)","SEO/HEO","10","[c]","32050","30450"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South West (England)","AA/AO","30","[c]","20520","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Wales","AA/AO","25","[c]","20890","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","45","[c]","20850","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","15","[c]","20830","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","EO","10","[c]","27170","27130"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","AA/AO","15","[c]","22840","22600"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","EO","15","[c]","27440","27130"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Wales","AA/AO","10","[c]","22600","22600"
"New entrant CS","2022","30-39","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","AA/AO","115","[c]","22930","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","Unknown","145","[c]","26720","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","AA/AO","165","[c]","25060","25930"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","Unknown","185","[c]","25870","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","AA/AO","155","[c]","29000","30520"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","SEO/HEO","25","[c]","39150","37790"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","Unknown","210","[c]","31950","28690"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","AA/AO","80","[c]","22800","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","Unknown","70","[c]","25610","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","AA/AO","145","[c]","22490","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","SEO/HEO","15","[c]","33190","31920"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","Unknown","335","[c]","26050","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","AA/AO","275","[c]","26540","28140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","SEO/HEO","10","[c]","28890","27700"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","Unknown","240","[c]","28230","25530"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","AA/AO","105","[c]","22760","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","Unknown","155","[c]","26030","24090"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","AA/AO","70","[c]","22880","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","Unknown","105","[c]","24120","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","AA/AO","125","[c]","22520","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","Unknown","160","[c]","25250","24090"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","150","[c]","22600","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","200","[c]","27500","24800"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","40","[c]","21250","21250"
