"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Northern Ireland Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","AA/AO","Heterosexual / straight","35","[c]","21840","21050"
"New entrant CS","2022","Asian","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SEO/HEO","Heterosexual / straight","35","[c]","35540","31540"
"New entrant CS","2022","Asian","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AA/AO","Heterosexual / straight","30","[c]","20230","19860"
"New entrant CS","2022","Asian","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
