"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Disclosure Scotland","Scottish Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Disclosure Scotland","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Disclosure Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Disclosure Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Disclosure Scotland","Scottish Government","SEO/HEO","Female","35","30","38320","36130"
"In post","2022","Disclosure Scotland","Scottish Government","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Female","2730","2185","20810","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Male","1405","1335","21130","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Female","515","465","26520","26580"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Male","425","420","26720","26470"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Female","105","95","62370","54810"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Male","180","180","64710","62600"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Female","445","415","35240","33260"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Male","540","530","39030","39040"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Female","390","340","21960","21840"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Male","720","695","25890","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Female","720","655","27320","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Male","1955","1845","28410","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Female","55","55","54060","51560"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Male","75","75","55120","52770"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Female","345","335","35510","33350"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Male","655","645","35250","33350"
"In post","2022","Education and Skills Funding Agency","Department for Education","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","EO","Female","110","105","25970","26000"
"In post","2022","Education and Skills Funding Agency","Department for Education","EO","Male","60","60","25780","25000"
"In post","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Female","315","305","54640","50630"
"In post","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Male","285","280","55340","52780"
"In post","2022","Education and Skills Funding Agency","Department for Education","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Female","605","570","34590","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Male","460","455","34960","36500"
"In post","2022","Education Scotland","Scottish Government","AA/AO","Female","30","25","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","EO","Female","15","15","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","G6/G7","Female","150","150","69270","72480"
"In post","2022","Education Scotland","Scottish Government","G6/G7","Male","55","55","70040","75340"
"In post","2022","Education Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","SEO/HEO","Female","45","45","42650","43000"
"In post","2022","Education Scotland","Scottish Government","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Estyn","Estyn","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Estyn","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","EO","Female","15","15","[c]","[c]"
"In post","2022","Estyn","Estyn","EO","Male","10","10","[c]","[c]"
"In post","2022","Estyn","Estyn","G6/G7","Female","35","30","73370","75480"
"In post","2022","Estyn","Estyn","G6/G7","Male","35","35","74380","75480"
"In post","2022","Estyn","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Estyn","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Female","45","45","23850","23370"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Male","85","85","25910","23950"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","EO","Female","75","70","27880","26590"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","EO","Male","125","125","28790","28170"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","G6/G7","Female","60","55","63610","60370"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","G6/G7","Male","155","140","62120","60000"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Female","110","110","38840","39430"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Male","350","340","41330","41670"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","Female","15","15","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","Male","55","55","21200","21600"
"In post","2022","Food Standards Agency","Food Standards Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","EO","Female","95","90","26820","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","EO","Male","335","320","27270","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","G6/G7","Female","125","125","55730","55300"
"In post","2022","Food Standards Agency","Food Standards Agency","G6/G7","Male","135","130","56040","55300"
"In post","2022","Food Standards Agency","Food Standards Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","SCS level","Male","15","10","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Female","405","395","35470","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Male","325","320","36030","37350"
"In post","2022","Food Standards Scotland","Scottish Government","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","EO","Female","30","30","28500","27940"
"In post","2022","Food Standards Scotland","Scottish Government","EO","Male","65","60","29020","30040"
"In post","2022","Food Standards Scotland","Scottish Government","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Female","90","85","35430","33840"
"In post","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Male","70","70","37430","34600"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AA/AO","Female","220","210","25980","25000"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AA/AO","Male","145","145","26240","25680"
