"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
