"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","West Yorkshire","Outside London","15","[c]","41710","39110"
"Leaver CS","2022","Digital, Data & Technology","Queen Elizabeth II Centre","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The Insolvency Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","Outer London - West and North West","London","10","[c]","36140","32230"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Health Security Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","Outside London","20","[c]","42160","36440"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","East Wales","Outside London","65","[c]","34900","32530"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","10","[c]","36160","35910"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Valuation Office Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wilton Park","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Companies House","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Crown Commercial Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Crown Prosecution Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Crown Prosecution Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Defence Electronics and Components Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","29970","25560"
"Leaver CS","2022","Finance","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Inner London - West","London","15","[c]","43970","39790"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","20","[c]","36810","34800"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","10","[c]","38650","35720"
"Leaver CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Driver and Vehicle Licensing Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Education and Skills Funding Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Education and Skills Funding Agency","West Midlands","Outside London","10","[c]","45180","45210"
"Leaver CS","2022","Finance","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Government Legal Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Intellectual Property Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
