"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","10","10","39720","39850"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","G7","10","5","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","SEO","15","15","47050","47490"
"In post","2022","Project Delivery","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","EO","20","15","24340","23880"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","G6","20","20","61540","60940"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","G7","70","70","50840","50210"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","HEO","65","60","30530","30210"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","SEO","70","65","37080","36840"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","HEO","15","15","32350","32430"
"In post","2022","Property","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","London","EO","15","15","27990","27500"
"In post","2022","Property","Cabinet Office","London","G6","25","25","67760","66260"
"In post","2022","Property","Cabinet Office","London","G7","55","55","55970","54700"
"In post","2022","Property","Cabinet Office","London","HEO","30","25","35180","35590"
"In post","2022","Property","Cabinet Office","London","SCS level","15","15","91890","82580"
"In post","2022","Property","Cabinet Office","London","SEO","20","20","40870","40600"
"In post","2022","Property","Cabinet Office","Outside London","EO","20","20","24200","24100"
"In post","2022","Property","Cabinet Office","Outside London","G6","40","40","66320","65310"
"In post","2022","Property","Cabinet Office","Outside London","G7","80","80","53470","53220"
"In post","2022","Property","Cabinet Office","Outside London","HEO","55","55","33460","32480"
"In post","2022","Property","Cabinet Office","Outside London","SCS level","15","15","102440","95000"
"In post","2022","Property","Cabinet Office","Outside London","SEO","45","45","38950","37300"
"In post","2022","Property","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","G7","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","AO","15","15","21450","21810"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","EO","20","20","25450","24900"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","SEO","15","15","40770","40040"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Education","London","EO","15","15","29600","29000"
"In post","2022","Property","Department for Education","London","G6","50","50","66640","65370"
"In post","2022","Property","Department for Education","London","G7","35","35","55410","54160"
"In post","2022","Property","Department for Education","London","HEO","10","10","[c]","[c]"
"In post","2022","Property","Department for Education","London","SCS level","5","5","[c]","[c]"
"In post","2022","Property","Department for Education","London","SEO","5","5","[c]","[c]"
"In post","2022","Property","Department for Education","Outside London","EO","45","45","25290","25000"
"In post","2022","Property","Department for Education","Outside London","G6","165","160","64630","64180"
"In post","2022","Property","Department for Education","Outside London","G7","135","135","50790","50130"
