"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","Unknown","EO","90","85","28010","27570"
"In post","2022","40-49","Unknown","Unknown","G6","10","10","67650","67200"
"In post","2022","40-49","Unknown","Unknown","G7","35","35","54000","52000"
"In post","2022","40-49","Unknown","Unknown","HEO","55","55","35900","33350"
"In post","2022","40-49","Unknown","Unknown","SCS level","10","10","88190","87040"
"In post","2022","40-49","Unknown","Unknown","SEO","30","30","40860","40600"
"In post","2022","40-49","Unknown","Unknown","Unknown","390","385","40200","34460"
"In post","2022","40-49","Wales","Outside London","AA","325","280","19160","18310"
"In post","2022","40-49","Wales","Outside London","AO","2165","1930","22080","21840"
"In post","2022","40-49","Wales","Outside London","EO","2180","2040","27310","27570"
"In post","2022","40-49","Wales","Outside London","G6","280","275","68270","66650"
"In post","2022","40-49","Wales","Outside London","G7","1010","975","56080","55210"
"In post","2022","40-49","Wales","Outside London","HEO","1440","1375","34410","33370"
"In post","2022","40-49","Wales","Outside London","SCS level","120","120","82980","78460"
"In post","2022","40-49","Wales","Outside London","SEO","1270","1230","42810","41760"
"In post","2022","40-49","Wales","Outside London","Unknown","350","330","32490","31420"
"In post","2022","40-49","West Midlands (England)","Outside London","AA","180","170","20410","20890"
"In post","2022","40-49","West Midlands (England)","Outside London","AO","1745","1545","22620","21260"
"In post","2022","40-49","West Midlands (England)","Outside London","EO","2110","1970","27340","27570"
"In post","2022","40-49","West Midlands (England)","Outside London","G6","255","245","67850","64570"
"In post","2022","40-49","West Midlands (England)","Outside London","G7","730","705","53420","51490"
"In post","2022","40-49","West Midlands (England)","Outside London","HEO","1075","1035","33320","33080"
"In post","2022","40-49","West Midlands (England)","Outside London","SCS level","90","90","90190","81540"
"In post","2022","40-49","West Midlands (England)","Outside London","SEO","925","895","41150","40520"
"In post","2022","40-49","West Midlands (England)","Outside London","Unknown","525","480","31930","30210"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","AA","180","170","20470","20890"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","AO","1845","1635","23290","21300"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","EO","2370","2175","27390","27570"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","G6","415","400","64770","63260"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","G7","1155","1110","53130","51300"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","HEO","1300","1235","32640","31990"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","SCS level","100","95","81820","74700"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","SEO","1180","1135","39740","38150"
"In post","2022","40-49","Yorkshire and The Humber","Outside London","Unknown","540","495","31940","31420"
"In post","2022","50-59","East Midlands (England)","Outside London","AA","320","300","20240","20310"
"In post","2022","50-59","East Midlands (England)","Outside London","AO","1935","1745","22970","21260"
"In post","2022","50-59","East Midlands (England)","Outside London","EO","1950","1805","27600","27570"
"In post","2022","50-59","East Midlands (England)","Outside London","G6","185","180","70060","67910"
"In post","2022","50-59","East Midlands (England)","Outside London","G7","475","460","55760","55210"
"In post","2022","50-59","East Midlands (England)","Outside London","HEO","1010","970","33840","33370"
"In post","2022","50-59","East Midlands (England)","Outside London","SCS level","55","55","92270","84340"
"In post","2022","50-59","East Midlands (England)","Outside London","SEO","775","750","42520","40520"
"In post","2022","50-59","East Midlands (England)","Outside London","Unknown","350","320","30630","28200"
"In post","2022","50-59","East of England","Outside London","AA","410","395","20390","19810"
"In post","2022","50-59","East of England","Outside London","AO","1670","1540","24430","22080"
"In post","2022","50-59","East of England","Outside London","EO","2465","2285","28700","27570"
"In post","2022","50-59","East of England","Outside London","G6","160","160","69870","67910"
"In post","2022","50-59","East of England","Outside London","G7","430","415","56790","54970"
"In post","2022","50-59","East of England","Outside London","HEO","1115","1085","34540","33620"
"In post","2022","50-59","East of England","Outside London","SCS level","70","70","101560","101430"
"In post","2022","50-59","East of England","Outside London","SEO","710","690","43250","40980"
"In post","2022","50-59","East of England","Outside London","Unknown","375","345","29850","28200"
"In post","2022","50-59","London","London","AA","485","460","23180","22460"
"In post","2022","50-59","London","London","AO","2865","2670","26230","25110"
"In post","2022","50-59","London","London","EO","5660","5385","30700","30750"
"In post","2022","50-59","London","London","G6","2250","2190","71860","70570"
"In post","2022","50-59","London","London","G7","3855","3770","58770","58030"
"In post","2022","50-59","London","London","HEO","3740","3655","37100","37030"
"In post","2022","50-59","London","London","SCS level","1370","1340","98560","90000"
"In post","2022","50-59","London","London","SEO","3335","3265","44570","43810"
"In post","2022","50-59","London","London","Unknown","590","570","36820","35310"
"In post","2022","50-59","North East (England)","Outside London","AA","345","290","20870","21250"
"In post","2022","50-59","North East (England)","Outside London","AO","3510","2985","22420","21260"
"In post","2022","50-59","North East (England)","Outside London","EO","2340","2115","27380","27570"
"In post","2022","50-59","North East (England)","Outside London","G6","235","230","66500","67860"
"In post","2022","50-59","North East (England)","Outside London","G7","695","675","53810","54160"
"In post","2022","50-59","North East (England)","Outside London","HEO","1195","1135","33150","33320"
"In post","2022","50-59","North East (England)","Outside London","SCS level","65","65","84880","76900"
"In post","2022","50-59","North East (England)","Outside London","SEO","935","900","40400","40410"
"In post","2022","50-59","North East (England)","Outside London","Unknown","315","300","31560","28200"
"In post","2022","50-59","North West (England)","Outside London","AA","525","485","20340","20480"
"In post","2022","50-59","North West (England)","Outside London","AO","5470","4860","22300","21260"
"In post","2022","50-59","North West (England)","Outside London","EO","5500","5065","27420","27570"
"In post","2022","50-59","North West (England)","Outside London","G6","570","565","67620","67910"
"In post","2022","50-59","North West (England)","Outside London","G7","1455","1420","54410","54430"
"In post","2022","50-59","North West (England)","Outside London","HEO","2460","2370","33440","33180"
"In post","2022","50-59","North West (England)","Outside London","SCS level","145","140","89320","80250"
"In post","2022","50-59","North West (England)","Outside London","SEO","1935","1875","40940","40520"
"In post","2022","50-59","North West (England)","Outside London","Unknown","765","720","31910","28200"
"In post","2022","50-59","Northern Ireland","Outside London","AA","210","210","20170","20560"
"In post","2022","50-59","Northern Ireland","Outside London","AO","290","265","22290","22080"
"In post","2022","50-59","Northern Ireland","Outside London","EO","280","265","27620","27370"
"In post","2022","50-59","Northern Ireland","Outside London","G6","30","25","71690","67910"
"In post","2022","50-59","Northern Ireland","Outside London","G7","70","70","54230","55210"
"In post","2022","50-59","Northern Ireland","Outside London","HEO","220","210","34240","33370"
"In post","2022","50-59","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Outside London","SEO","140","140","40700","40520"
"In post","2022","50-59","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","Overseas","AO","20","20","22400","22200"
"In post","2022","50-59","Overseas","Overseas","EO","105","105","28310","27370"
"In post","2022","50-59","Overseas","Overseas","G6","145","145","68780","66750"
"In post","2022","50-59","Overseas","Overseas","G7","170","165","57700","56370"
"In post","2022","50-59","Overseas","Overseas","HEO","225","225","37370","34770"
"In post","2022","50-59","Overseas","Overseas","SCS level","105","105","88580","79720"
"In post","2022","50-59","Overseas","Overseas","SEO","145","145","49870","43840"
"In post","2022","50-59","Overseas","Overseas","Unknown","55","55","42400","27720"
"In post","2022","50-59","Scotland","Outside London","AA","800","740","21300","21050"
"In post","2022","50-59","Scotland","Outside London","AO","3980","3570","23290","21410"
"In post","2022","50-59","Scotland","Outside London","EO","4325","4035","29260","27570"
"In post","2022","50-59","Scotland","Outside London","G6","685","675","72910","75340"
"In post","2022","50-59","Scotland","Outside London","G7","1070","1040","57740","57190"
"In post","2022","50-59","Scotland","Outside London","HEO","2155","2065","35160","33930"
"In post","2022","50-59","Scotland","Outside London","SCS level","185","185","89130","83230"
"In post","2022","50-59","Scotland","Outside London","SEO","1690","1630","45350","44810"
"In post","2022","50-59","Scotland","Outside London","Unknown","40","40","46550","44970"
"In post","2022","50-59","South East (England)","Outside London","AA","835","760","20590","19810"
"In post","2022","50-59","South East (England)","Outside London","AO","3080","2780","24770","22040"
"In post","2022","50-59","South East (England)","Outside London","EO","4090","3825","28630","27570"
"In post","2022","50-59","South East (England)","Outside London","G6","355","345","70960","67880"
"In post","2022","50-59","South East (England)","Outside London","G7","1060","1035","55800","54540"
"In post","2022","50-59","South East (England)","Outside London","HEO","2005","1945","34630","33370"
"In post","2022","50-59","South East (England)","Outside London","SCS level","90","85","96260","93340"
