"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","AO","10","10","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","G7","10","10","66910","69780"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","50","40","49440","46100"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","5","5","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","20","20","49000","49310"
"In post","2022","Legal","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","AO","20","20","22180","22200"
"In post","2022","Legal","Kingston upon Hull, City of","EO","15","15","27910","28430"
"In post","2022","Legal","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","G7","40","35","55400","55610"
"In post","2022","Legal","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lambeth","EO","15","15","32730","32260"
"In post","2022","Legal","Lambeth","G6","10","10","[c]","[c]"
"In post","2022","Legal","Lambeth","G7","25","20","62260","60960"
"In post","2022","Legal","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leeds","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leeds","AO","80","75","22070","22200"
"In post","2022","Legal","Leeds","EO","130","120","27110","27570"
"In post","2022","Legal","Leeds","G6","45","45","66670","66610"
"In post","2022","Legal","Leeds","G7","205","190","52850","51790"
"In post","2022","Legal","Leeds","HEO","125","120","34450","33370"
"In post","2022","Legal","Leeds","SCS level","10","10","88380","83970"
"In post","2022","Legal","Leeds","SEO","15","15","40050","40520"
"In post","2022","Legal","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicester","AO","30","25","21870","22200"
"In post","2022","Legal","Leicester","EO","25","20","27440","28430"
"In post","2022","Legal","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicester","G7","65","60","53160","51470"
"In post","2022","Legal","Leicester","HEO","15","15","34330","33840"
"In post","2022","Legal","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicestershire CC and Rutland","G7","5","5","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","AO","10","10","24260","24590"
"In post","2022","Legal","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","G7","15","10","54630","55610"
"In post","2022","Legal","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Liverpool","AO","80","75","22030","22200"
"In post","2022","Legal","Liverpool","EO","75","70","27090","27720"
"In post","2022","Legal","Liverpool","G6","5","5","[c]","[c]"
"In post","2022","Legal","Liverpool","G7","120","115","53410","53780"
"In post","2022","Legal","Liverpool","HEO","35","35","34360","34480"
"In post","2022","Legal","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Liverpool","SEO","5","5","[c]","[c]"
"In post","2022","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Manchester","AO","75","70","22070","22200"
"In post","2022","Legal","Manchester","EO","75","70","27620","28430"
"In post","2022","Legal","Manchester","G6","25","25","67970","67420"
"In post","2022","Legal","Manchester","G7","155","145","53880","55210"
"In post","2022","Legal","Manchester","HEO","80","75","33750","33370"
"In post","2022","Legal","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Manchester","SEO","30","30","40480","40520"
"In post","2022","Legal","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Kent","AO","5","5","[c]","[c]"
"In post","2022","Legal","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","AA","5","5","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","AO","45","40","22280","22200"
"In post","2022","Legal","Mid Lancashire","EO","90","75","27780","28430"
"In post","2022","Legal","Mid Lancashire","G6","10","10","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","G7","80","75","54410","55610"
"In post","2022","Legal","Mid Lancashire","HEO","40","40","33680","33370"
"In post","2022","Legal","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","SEO","10","10","[c]","[c]"
"In post","2022","Legal","Milton Keynes","AO","5","5","[c]","[c]"
"In post","2022","Legal","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Milton Keynes","G7","35","20","55050","53430"
"In post","2022","Legal","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","G7","15","15","59330","59290"
"In post","2022","Legal","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Monmouthshire and Newport","SEO","30","30","41680","41420"
"In post","2022","Legal","Na h-Eileanan Siar","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","G7","10","10","68880","69780"
"In post","2022","Legal","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","SEO","30","30","50610","52520"
"In post","2022","Legal","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","AO","30","25","22020","22200"
"In post","2022","Legal","Norwich and East Norfolk","EO","20","15","26860","26090"
"In post","2022","Legal","Norwich and East Norfolk","G7","20","15","56310","59670"
"In post","2022","Legal","Norwich and East Norfolk","HEO","5","5","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Nottingham","AO","85","75","21820","22200"
"In post","2022","Legal","Nottingham","EO","85","75","26960","26820"
"In post","2022","Legal","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Nottingham","G7","130","120","53670","52670"
"In post","2022","Legal","Nottingham","HEO","65","60","33850","33370"
"In post","2022","Legal","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Nottingham","SEO","10","10","40210","40520"
"In post","2022","Legal","Orkney Islands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","SEO","15","15","45010","41750"
"In post","2022","Legal","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","G7","10","10","[c]","[c]"
"In post","2022","Legal","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","G7","5","5","[c]","[c]"
"In post","2022","Legal","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Plymouth","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Portsmouth","AA","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Portsmouth","AO","30","30","23580","23770"
"In post","2022","Legal","Portsmouth","EO","25","20","28090","27600"
"In post","2022","Legal","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Portsmouth","G7","50","45","59210","60710"
"In post","2022","Legal","Portsmouth","HEO","15","15","34340","33430"
"In post","2022","Legal","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Portsmouth","SEO","5","5","[c]","[c]"
"In post","2022","Legal","Redbridge and Waltham Forest","AO","10","10","23380","24590"
"In post","2022","Legal","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","EO","5","5","[c]","[c]"
"In post","2022","Legal","Sefton","G6","5","5","[c]","[c]"
"In post","2022","Legal","Sefton","G7","15","10","54390","55700"
"In post","2022","Legal","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sheffield","AO","45","40","22050","22200"
"In post","2022","Legal","Sheffield","EO","35","30","27350","28430"
"In post","2022","Legal","Sheffield","G6","5","5","[c]","[c]"
"In post","2022","Legal","Sheffield","G7","40","35","52910","52410"
"In post","2022","Legal","Sheffield","HEO","10","5","[c]","[c]"
"In post","2022","Legal","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Hampshire","AO","25","20","23120","23770"
"In post","2022","Legal","South Hampshire","EO","35","30","27990","26970"
"In post","2022","Legal","South Hampshire","G6","10","10","[c]","[c]"
"In post","2022","Legal","South Hampshire","G7","60","55","57510","54390"
"In post","2022","Legal","South Hampshire","HEO","15","15","34810","33510"
"In post","2022","Legal","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Hampshire","SEO","5","5","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","G6","5","5","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","G7","15","10","68620","69780"
"In post","2022","Legal","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Lanarkshire","SEO","45","40","49460","52520"
"In post","2022","Legal","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","AO","20","15","22680","22200"
"In post","2022","Legal","South Teesside","EO","20","15","27540","28430"
"In post","2022","Legal","South Teesside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","G7","35","30","53860","55610"
"In post","2022","Legal","South Teesside","HEO","10","10","[c]","[c]"
"In post","2022","Legal","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","AO","15","15","22500","22200"
"In post","2022","Legal","Stoke-on-Trent","EO","5","5","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","G7","25","25","54480","51470"
"In post","2022","Legal","Stoke-on-Trent","HEO","5","5","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Suffolk CC","AO","5","5","[c]","[c]"
"In post","2022","Legal","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2022","Legal","Suffolk CC","G7","15","10","56620","55610"
"In post","2022","Legal","Suffolk CC","HEO","5","5","[c]","[c]"
"In post","2022","Legal","Sunderland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sunderland","EO","15","15","27260","26820"
"In post","2022","Legal","Sunderland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sunderland","G7","5","5","[c]","[c]"
"In post","2022","Legal","Sunderland","HEO","15","15","33380","33370"
"In post","2022","Legal","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swansea","AO","10","10","22180","22200"
"In post","2022","Legal","Swansea","EO","15","15","26770","27130"
"In post","2022","Legal","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swansea","G7","45","45","55150","55610"
"In post","2022","Legal","Swansea","HEO","10","10","34550","33840"
"In post","2022","Legal","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
