"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","East Midlands (England)","North Nottinghamshire","Outside London","15","10","30740","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Nottingham","Outside London","95","85","27710","27570"
"In post","2022","Counter Fraud","East Midlands (England)","South and West Derbyshire","Outside London","75","65","28650","27570"
"In post","2022","Counter Fraud","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","West Northamptonshire","Outside London","25","20","27550","27570"
"In post","2022","Counter Fraud","East of England","Bedford","Outside London","30","25","27740","27570"
"In post","2022","Counter Fraud","East of England","Cambridgeshire CC","Outside London","20","20","27480","27570"
"In post","2022","Counter Fraud","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Essex Haven Gateway","Outside London","25","25","31970","31410"
"In post","2022","Counter Fraud","East of England","Essex Thames Gateway","Outside London","70","60","31370","30910"
"In post","2022","Counter Fraud","East of England","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Hertfordshire CC","Outside London","80","75","32070","30480"
"In post","2022","Counter Fraud","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","North and West Norfolk","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Norwich and East Norfolk","Outside London","35","30","27620","27570"
"In post","2022","Counter Fraud","East of England","Peterborough","Outside London","25","20","27710","25850"
"In post","2022","Counter Fraud","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Suffolk CC","Outside London","25","25","29460","27570"
"In post","2022","Counter Fraud","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Barking & Dagenham and Havering","London","50","45","32410","31060"
"In post","2022","Counter Fraud","London","Barnet","London","30","30","31930","31880"
"In post","2022","Counter Fraud","London","Bexley and Greenwich","London","25","25","32410","31880"
"In post","2022","Counter Fraud","London","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Bromley","London","55","45","33270","31880"
"In post","2022","Counter Fraud","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Croydon","London","10","10","38530","38680"
"In post","2022","Counter Fraud","London","Ealing","London","15","15","30690","31060"
"In post","2022","Counter Fraud","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Hackney and Newham","London","95","90","33790","31880"
"In post","2022","Counter Fraud","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Harrow and Hillingdon","London","55","50","33180","31880"
"In post","2022","Counter Fraud","London","Hounslow and Richmond upon Thames","London","25","20","33320","31880"
"In post","2022","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Lambeth","London","35","35","30520","31060"
"In post","2022","Counter Fraud","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","London","20","20","33150","31060"
"In post","2022","Counter Fraud","London","Redbridge and Waltham Forest","London","430","385","27570","25110"
"In post","2022","Counter Fraud","London","Tower Hamlets","London","20","15","25690","25110"
"In post","2022","Counter Fraud","London","Wandsworth","London","20","15","27540","25110"
"In post","2022","Counter Fraud","London","Westminster","London","355","340","44370","40000"
"In post","2022","Counter Fraud","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","North East (England)","Durham","Outside London","70","65","26830","25580"
"In post","2022","Counter Fraud","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","100","80","23090","21260"
"In post","2022","Counter Fraud","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","North East (England)","South Teesside","Outside London","45","40","27120","27570"
"In post","2022","Counter Fraud","North East (England)","Sunderland","Outside London","90","75","26450","27570"
"In post","2022","Counter Fraud","North East (England)","Tyneside","Outside London","245","230","29100","27570"
"In post","2022","Counter Fraud","North West (England)","Blackburn with Darwen","Outside London","30","25","27440","27570"
"In post","2022","Counter Fraud","North West (England)","Blackpool","Outside London","40","35","32690","31990"
"In post","2022","Counter Fraud","North West (England)","Cheshire East","Outside London","10","10","27290","27570"
"In post","2022","Counter Fraud","North West (England)","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","East Lancashire","Outside London","20","15","28930","27570"
"In post","2022","Counter Fraud","North West (England)","East Merseyside","Outside London","60","55","29570","27570"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester North East","Outside London","45","40","26820","27570"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester North West","Outside London","35","35","27830","27570"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester South East","Outside London","20","15","29260","27570"
"In post","2022","Counter Fraud","North West (England)","Greater Manchester South West","Outside London","35","35","27930","27570"
"In post","2022","Counter Fraud","North West (England)","Lancaster and Wyre","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","North West (England)","Liverpool","Outside London","125","120","28310","27570"
"In post","2022","Counter Fraud","North West (England)","Manchester","Outside London","110","105","34350","34050"
"In post","2022","Counter Fraud","North West (England)","Mid Lancashire","Outside London","60","55","27810","27570"
"In post","2022","Counter Fraud","North West (England)","Sefton","Outside London","15","15","29360","27570"
"In post","2022","Counter Fraud","North West (England)","Warrington","Outside London","10","10","28610","27570"
"In post","2022","Counter Fraud","North West (England)","West Cumbria","Outside London","10","10","27810","27570"
"In post","2022","Counter Fraud","North West (England)","Wirral","Outside London","50","45","27600","27570"
"In post","2022","Counter Fraud","Northern Ireland","Belfast","Outside London","10","10","24700","25100"
"In post","2022","Counter Fraud","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Aberdeen City and Aberdeenshire","Outside London","15","10","28290","27570"
"In post","2022","Counter Fraud","Scotland","Angus and Dundee City","Outside London","20","20","27290","27570"
"In post","2022","Counter Fraud","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","City of Edinburgh","Outside London","50","45","28830","27570"
"In post","2022","Counter Fraud","Scotland","Clackmannanshire and Fife","Outside London","10","10","27340","27570"
"In post","2022","Counter Fraud","Scotland","Dumfries and Galloway","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","180","160","23190","21260"
"In post","2022","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Falkirk","Outside London","30","25","26770","27570"
"In post","2022","Counter Fraud","Scotland","Glasgow City","Outside London","290","260","26790","27570"
"In post","2022","Counter Fraud","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","10","27100","27570"
"In post","2022","Counter Fraud","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","North Lanarkshire","Outside London","45","40","27450","27570"
"In post","2022","Counter Fraud","Scotland","Perth and Kinross, and Stirling","Outside London","35","30","23950","21260"
"In post","2022","Counter Fraud","Scotland","Scottish Borders","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","South Ayrshire","Outside London","15","15","27370","27570"
"In post","2022","Counter Fraud","Scotland","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","Berkshire","Outside London","50","45","28290","29290"
"In post","2022","Counter Fraud","South East (England)","Brighton and Hove","Outside London","50","45","28110","27570"
"In post","2022","Counter Fraud","South East (England)","Buckinghamshire","Outside London","10","10","29810","29530"
"In post","2022","Counter Fraud","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South East (England)","East Kent","Outside London","235","215","27470","25110"
"In post","2022","Counter Fraud","South East (England)","East Surrey","Outside London","10","5","[c]","[c]"
