"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Transport","London","80","80","37990","34710"
"In post","2022","20-29","Asian","Department for Transport","Outside London","70","70","26900","26130"
"In post","2022","20-29","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Work and Pensions","London","545","535","31120","31060"
"In post","2022","20-29","Asian","Department for Work and Pensions","Outside London","1130","1110","25940","27570"
"In post","2022","20-29","Asian","Department for Work and Pensions","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","London","230","215","32980","32330"
"In post","2022","20-29","Asian","Department of Health and Social Care","Outside London","110","100","26240","24620"
"In post","2022","20-29","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Foreign, Commonwealth and Development Office","London","65","65","34540","33730"
"In post","2022","20-29","Asian","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Foreign, Commonwealth and Development Office","Overseas","15","15","[c]","[c]"
"In post","2022","20-29","Asian","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","HM Land Registry","Outside London","35","35","24880","22600"
"In post","2022","20-29","Asian","HM Revenue and Customs","London","275","275","38810","37610"
"In post","2022","20-29","Asian","HM Revenue and Customs","Outside London","1135","1100","26470","26590"
"In post","2022","20-29","Asian","HM Treasury","London","115","110","36920","32960"
"In post","2022","20-29","Asian","HM Treasury","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Home Office","London","290","285","33480","28990"
"In post","2022","20-29","Asian","Home Office","Outside London","225","210","24290","24880"
"In post","2022","20-29","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Ministry of Defence","London","60","60","35120","37000"
"In post","2022","20-29","Asian","Ministry of Defence","Outside London","170","170","29230","27540"
"In post","2022","20-29","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Ministry of Justice","London","270","270","30450","28310"
"In post","2022","20-29","Asian","Ministry of Justice","Outside London","485","470","23980","23140"
"In post","2022","20-29","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","National Crime Agency","London","30","30","[c]","[c]"
"In post","2022","20-29","Asian","National Crime Agency","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Office of Gas and Electricity Markets","London","50","50","32210","28920"
"In post","2022","20-29","Asian","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Scottish Government","Outside London","65","60","29140","27580"
"In post","2022","20-29","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","The National Archives","London","10","10","[c]","[c]"
"In post","2022","20-29","Asian","UK Export Finance","London","25","25","[c]","[c]"
"In post","2022","20-29","Asian","UK Statistics Authority","London","10","10","[c]","[c]"
"In post","2022","20-29","Asian","UK Statistics Authority","Outside London","55","55","28850","30210"
"In post","2022","20-29","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Welsh Government","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Attorney General's Departments","London","55","55","28700","26950"
"In post","2022","20-29","Black","Attorney General's Departments","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Cabinet Office","London","55","55","38110","34550"
"In post","2022","20-29","Black","Cabinet Office","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","London","90","90","37040","33570"
"In post","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for Digital, Culture, Media and Sport","London","40","40","36310","34020"
"In post","2022","20-29","Black","Department for Digital, Culture, Media and Sport","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Department for Education","London","30","30","[c]","[c]"
"In post","2022","20-29","Black","Department for Education","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Black","Department for Environment, Food and Rural Affairs","London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for International Trade","London","35","35","33650","31800"
"In post","2022","20-29","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for Levelling Up, Housing and Communities","London","35","35","33810","33210"
"In post","2022","20-29","Black","Department for Levelling Up, Housing and Communities","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for Transport","London","35","35","35580","34710"
"In post","2022","20-29","Black","Department for Transport","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Department for Work and Pensions","London","350","345","30690","31060"
"In post","2022","20-29","Black","Department for Work and Pensions","Outside London","230","230","26870","27570"
"In post","2022","20-29","Black","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Black","Department of Health and Social Care","London","115","110","32100","32330"
"In post","2022","20-29","Black","Department of Health and Social Care","Outside London","35","35","29230","25260"
"In post","2022","20-29","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Foreign, Commonwealth and Development Office","London","35","35","32870","30580"
"In post","2022","20-29","Black","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","20-29","Black","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","HM Revenue and Customs","London","115","110","35450","31060"
"In post","2022","20-29","Black","HM Revenue and Customs","Outside London","145","140","27160","26590"
"In post","2022","20-29","Black","HM Treasury","London","35","35","33330","32320"
"In post","2022","20-29","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Home Office","London","110","110","33280","31600"
"In post","2022","20-29","Black","Home Office","Outside London","30","30","26030","24880"
"In post","2022","20-29","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Ministry of Defence","London","30","30","[c]","[c]"
"In post","2022","20-29","Black","Ministry of Defence","Outside London","40","40","28130","27540"
"In post","2022","20-29","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Ministry of Justice","London","290","285","29540","28310"
"In post","2022","20-29","Black","Ministry of Justice","Outside London","160","155","25250","24180"
"In post","2022","20-29","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","National Crime Agency","London","10","10","[c]","[c]"
"In post","2022","20-29","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2022","20-29","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
