"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education","Commercial","120","120","42790","36870"
"In post","2022","40-49","Department for Education","Communications","90","85","46080","42580"
"In post","2022","40-49","Department for Education","Digital, Data and Technology","280","265","44260","42420"
"In post","2022","40-49","Department for Education","Finance","260","250","44350","40940"
"In post","2022","40-49","Department for Education","Human Resources","40","35","41780","37100"
"In post","2022","40-49","Department for Education","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Education","Legal","20","20","59890","61180"
"In post","2022","40-49","Department for Education","Operational Delivery","465","445","45960","46030"
"In post","2022","40-49","Department for Education","Policy","805","745","50320","50130"
"In post","2022","40-49","Department for Education","Project Delivery","20","20","52040","50130"
"In post","2022","40-49","Department for Education","Property","185","180","54250","54210"
"In post","2022","40-49","Department for Education","Security","10","10","44930","49860"
"In post","2022","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Commercial","60","55","37300","36800"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Communications","85","75","45350","42530"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","285","275","44670","47550"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Economics","15","10","53240","57020"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Finance","155","145","44420","38060"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Human Resources","115","110","42090","37360"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","20","15","35830","34330"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Operational Delivery","1220","1120","27690","25100"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Other","35","35","41670","36580"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Policy","850","800","48620","48370"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Project Delivery","75","70","34940","35900"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Property","120","120","41280","36970"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Science and Engineering","245","230","35430","32560"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","125","120","43860","40660"
"In post","2022","40-49","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Communications","20","20","57850","54790"
"In post","2022","40-49","Department for International Trade","Digital, Data and Technology","40","35","54570","55000"
"In post","2022","40-49","Department for International Trade","Economics","5","5","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Finance","20","20","53670","52510"
"In post","2022","40-49","Department for International Trade","Human Resources","20","20","48260","51840"
"In post","2022","40-49","Department for International Trade","International Trade","240","240","54620","53530"
"In post","2022","40-49","Department for International Trade","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Operational Delivery","15","15","50140","32460"
"In post","2022","40-49","Department for International Trade","Other","30","30","64360","53950"
"In post","2022","40-49","Department for International Trade","Policy","30","30","55560","54600"
"In post","2022","40-49","Department for International Trade","Project Delivery","20","20","47820","49420"
"In post","2022","40-49","Department for International Trade","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Security","5","5","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Social Research","5","5","[c]","[c]"
"In post","2022","40-49","Department for International Trade","Statistics","10","10","56920","56920"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Commercial","5","5","[c]","[c]"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Communications","25","25","54100","53130"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","45","45","47730","41780"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Economics","10","10","[c]","[c]"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Finance","50","45","51820","53130"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Human Resources","20","20","43140","36190"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","15","15","40300","36190"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Operational Delivery","190","180","34990","33210"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Other","15","15","41880","40720"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Planning","35","30","50260","53130"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Planning Inspectors","110","105","53230","47660"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Policy","355","345","55460","53130"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Project Delivery","45","40","51330","53130"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Social Research","10","10","[c]","[c]"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Statistics","30","25","51530","53130"
"In post","2022","40-49","Department for Transport","Commercial","105","100","41140","38650"
"In post","2022","40-49","Department for Transport","Communications","55","55","40640","40030"
"In post","2022","40-49","Department for Transport","Corporate Finance","5","5","[c]","[c]"
"In post","2022","40-49","Department for Transport","Counter Fraud","15","15","31360","30730"
"In post","2022","40-49","Department for Transport","Digital, Data and Technology","365","365","41970","39470"
"In post","2022","40-49","Department for Transport","Economics","15","15","65250","62890"
"In post","2022","40-49","Department for Transport","Finance","130","125","41370","40280"
"In post","2022","40-49","Department for Transport","Human Resources","115","105","36050","33350"
"In post","2022","40-49","Department for Transport","Internal Audit","5","5","[c]","[c]"
"In post","2022","40-49","Department for Transport","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Transport","Knowledge and Information Management","25","25","39750","35490"
"In post","2022","40-49","Department for Transport","Legal","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Transport","Medicine","15","15","83810","86520"
"In post","2022","40-49","Department for Transport","Operational Delivery","2255","2090","26790","26130"
"In post","2022","40-49","Department for Transport","Operational Research","20","20","40550","37490"
"In post","2022","40-49","Department for Transport","Other","20","20","54780","54760"
"In post","2022","40-49","Department for Transport","Policy","380","365","50560","52220"
"In post","2022","40-49","Department for Transport","Project Delivery","140","140","52100","54110"
"In post","2022","40-49","Department for Transport","Property","40","40","35870","33350"
"In post","2022","40-49","Department for Transport","Science and Engineering","30","30","52060","50030"
"In post","2022","40-49","Department for Transport","Security","55","55","40650","40560"
"In post","2022","40-49","Department for Transport","Social Research","10","10","54570","54760"
"In post","2022","40-49","Department for Transport","Statistics","15","10","53610","54110"
"In post","2022","40-49","Department for Transport","Unknown","140","135","57890","54110"
"In post","2022","40-49","Department for Work and Pensions","Commercial","130","120","35860","31990"
"In post","2022","40-49","Department for Work and Pensions","Communications","40","35","44320","41460"
"In post","2022","40-49","Department for Work and Pensions","Counter Fraud","1155","1055","28110","27570"
"In post","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","1145","1115","45130","39960"
"In post","2022","40-49","Department for Work and Pensions","Economics","10","10","[c]","[c]"
"In post","2022","40-49","Department for Work and Pensions","Finance","330","310","38210","35310"
"In post","2022","40-49","Department for Work and Pensions","Human Resources","215","205","40670","35310"
"In post","2022","40-49","Department for Work and Pensions","Knowledge and Information Management","105","95","37010","33870"
"In post","2022","40-49","Department for Work and Pensions","Legal","5","5","[c]","[c]"
"In post","2022","40-49","Department for Work and Pensions","Operational Delivery","15950","14265","27080","27570"
"In post","2022","40-49","Department for Work and Pensions","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Work and Pensions","Other","1735","1575","27110","27570"
"In post","2022","40-49","Department for Work and Pensions","Policy","260","240","49950","49170"
"In post","2022","40-49","Department for Work and Pensions","Project Delivery","330","300","35490","31990"
"In post","2022","40-49","Department for Work and Pensions","Property","45","45","44620","41620"
"In post","2022","40-49","Department for Work and Pensions","Psychology","20","15","35980","34340"
"In post","2022","40-49","Department for Work and Pensions","Science and Engineering","110","100","40620","39330"
"In post","2022","40-49","Department for Work and Pensions","Security","115","105","39950","35310"
