"Status","Year","Disability","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Outside London","35","[c]","38900","35310"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","London","320","[c]","41990","36330"
"Leaver Dept.","2022","Declared disabled","White","No function","Outside London","535","[c]","31440","27570"
"Leaver Dept.","2022","Declared disabled","White","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Outside London","55","[c]","36400","33930"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","London","55","[c]","50450","44290"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Outside London","140","[c]","29560","25310"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data & Technology","London","40","[c]","43860","40070"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data & Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","No function","London","655","[c]","39120","32330"
"Leaver Dept.","2022","Declared non-disabled","Asian","No function","Outside London","580","[c]","30100","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","London","150","[c]","35930","33060"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Outside London","150","[c]","28290","25220"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
