"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Outside London","Heterosexual / straight","35","30","56520","51360"
"In post","2022","Unknown","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","London","Heterosexual / straight","40","40","41470","38100"
"In post","2022","Unknown","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","London","Unknown","115","115","38390","37000"
"In post","2022","Unknown","Intelligence Analysis","Outside London","Heterosexual / straight","45","45","31460","32830"
"In post","2022","Unknown","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Outside London","Unknown","120","115","29070","26590"
"In post","2022","Unknown","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","London","Heterosexual / straight","140","140","46930","40860"
"In post","2022","Unknown","International Trade","London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","International Trade","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","London","Unknown","300","295","44990","38540"
"In post","2022","Unknown","International Trade","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Outside London","Unknown","55","55","40170","35870"
"In post","2022","Unknown","International Trade","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Overseas","Unknown","50","50","52770","52400"
"In post","2022","Unknown","Knowledge and Information Management","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","London","Unknown","90","85","43870","39960"
"In post","2022","Unknown","Knowledge and Information Management","Outside London","Heterosexual / straight","45","40","31780","28750"
"In post","2022","Unknown","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Outside London","Unknown","80","80","30610","27570"
"In post","2022","Unknown","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","London","Heterosexual / straight","185","180","52630","53050"
"In post","2022","Unknown","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","London","Undeclared","30","30","53520","55000"
"In post","2022","Unknown","Legal","London","Unknown","755","720","50880","50020"
"In post","2022","Unknown","Legal","Outside London","Heterosexual / straight","500","480","44660","48080"
"In post","2022","Unknown","Legal","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Outside London","Undeclared","45","45","44720","48080"
"In post","2022","Unknown","Legal","Outside London","Unknown","965","915","38450","33370"
"In post","2022","Unknown","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","London","Heterosexual / straight","55","50","67720","63910"
"In post","2022","Unknown","Medicine","London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","London","Undeclared","40","35","80640","79790"
"In post","2022","Unknown","Medicine","London","Unknown","75","70","84500","72440"
"In post","2022","Unknown","Medicine","Outside London","Heterosexual / straight","200","175","56800","40870"
"In post","2022","Unknown","Medicine","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","Outside London","Undeclared","45","40","69670","55210"
"In post","2022","Unknown","Medicine","Outside London","Unknown","305","260","51530","39030"
"In post","2022","Unknown","Medicine","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","London","Heterosexual / straight","1420","1380","39710","36820"
"In post","2022","Unknown","Operational Delivery","London","LGBO","105","105","39470","36200"
"In post","2022","Unknown","Operational Delivery","London","Undeclared","370","355","44660","40650"
"In post","2022","Unknown","Operational Delivery","London","Unknown","4140","3995","35260","31060"
"In post","2022","Unknown","Operational Delivery","Outside London","Heterosexual / straight","7170","6665","30780","28200"
"In post","2022","Unknown","Operational Delivery","Outside London","LGBO","470","460","28980","26900"
"In post","2022","Unknown","Operational Delivery","Outside London","Undeclared","830","765","33750","30860"
"In post","2022","Unknown","Operational Delivery","Outside London","Unknown","26315","24445","26270","24440"
"In post","2022","Unknown","Operational Delivery","Overseas","Heterosexual / straight","35","35","60700","59630"
"In post","2022","Unknown","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","Unknown","30","30","53620","59740"
"In post","2022","Unknown","Operational Delivery","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","Unknown","70","60","31460","27570"
"In post","2022","Unknown","Operational Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","Unknown","50","50","44460","37930"
"In post","2022","Unknown","Operational Research","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","Unknown","40","40","37840","33900"
"In post","2022","Unknown","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","London","Heterosexual / straight","235","225","39780","32640"
"In post","2022","Unknown","Other","London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Other","London","Undeclared","60","55","52740","53360"
"In post","2022","Unknown","Other","London","Unknown","475","465","41350","34660"
"In post","2022","Unknown","Other","Outside London","Heterosexual / straight","1085","1030","29330","26350"
"In post","2022","Unknown","Other","Outside London","LGBO","35","35","29590","22580"
"In post","2022","Unknown","Other","Outside London","Undeclared","190","185","30690","26670"
"In post","2022","Unknown","Other","Outside London","Unknown","1450","1370","28660","25420"
"In post","2022","Unknown","Other","Overseas","Heterosexual / straight","160","155","44310","38690"
"In post","2022","Unknown","Other","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","Unknown","200","200","47500","46600"
"In post","2022","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","Unknown","1780","1780","37470","34460"
"In post","2022","Unknown","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outside London","Unknown","35","35","55400","53240"
"In post","2022","Unknown","Policy","London","Heterosexual / straight","990","970","48670","45560"
"In post","2022","Unknown","Policy","London","LGBO","120","120","46960","42210"
"In post","2022","Unknown","Policy","London","Undeclared","360","355","47530","46100"
"In post","2022","Unknown","Policy","London","Unknown","2445","2405","47740","42850"
"In post","2022","Unknown","Policy","Outside London","Heterosexual / straight","630","615","36940","34790"
