"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","EO","Heterosexual / straight","85","[c]","27580","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G6","Heterosexual / straight","70","[c]","66850","66440"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G6","Unknown","30","[c]","65590","64500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G7","Heterosexual / straight","170","[c]","55290","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","G7","Unknown","75","[c]","55330","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","HEO","Heterosexual / straight","170","[c]","34340","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","HEO","Unknown","380","[c]","31840","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SCS level","Heterosexual / straight","50","[c]","87510","76950"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SEO","Heterosexual / straight","55","[c]","40610","40600"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","HEO","Heterosexual / straight","30","[c]","32260","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","HEO","Unknown","65","[c]","31320","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","HEO","Heterosexual / straight","40","[c]","32980","33250"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","HEO","Unknown","145","[c]","31920","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","SEO","LGBO","[c]","[c]","[c]","[c]"
