"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Security","London","40","40","43810","40600"
"In post","2022","30-39","Declared disabled","Security","Outside London","95","95","30700","29020"
"In post","2022","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","London","245","235","43010","41950"
"In post","2022","30-39","Declared disabled","Unknown","Outside London","940","895","31700","27570"
"In post","2022","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Analysis","London","655","640","54350","54650"
"In post","2022","30-39","Declared non-disabled","Analysis","Outside London","910","870","40990","38340"
"In post","2022","30-39","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Commercial","London","185","185","51240","51430"
"In post","2022","30-39","Declared non-disabled","Commercial","Outside London","680","655","37290","36820"
"In post","2022","30-39","Declared non-disabled","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Communications","London","455","445","49970","48450"
"In post","2022","30-39","Declared non-disabled","Communications","Outside London","1150","1105","31820","30350"
"In post","2022","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","London","390","385","37980","36650"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","Outside London","1690","1620","31760","27570"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Debt","London","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Debt","Outside London","775","695","23330","21260"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","London","750","735","50830","54070"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Outside London","2640","2575","38870","36990"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Finance","London","420","410","50870","53090"
"In post","2022","30-39","Declared non-disabled","Finance","Outside London","1225","1160","36860","33370"
"In post","2022","30-39","Declared non-disabled","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Grants Management","Outside London","415","385","23980","21300"
"In post","2022","30-39","Declared non-disabled","Human Resources","London","430","420","46950","44500"
"In post","2022","30-39","Declared non-disabled","Human Resources","Outside London","1345","1270","33870","31970"
"In post","2022","30-39","Declared non-disabled","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Internal Audit","London","25","25","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Internal Audit","Outside London","65","65","40910","40180"
"In post","2022","30-39","Declared non-disabled","Legal","London","1000","955","52350","51670"
"In post","2022","30-39","Declared non-disabled","Legal","Outside London","995","935","43900","48080"
"In post","2022","30-39","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","No function","London","8360","8100","44950","40510"
"In post","2022","30-39","Declared non-disabled","No function","Outside London","30080","28150","29520","27570"
"In post","2022","30-39","Declared non-disabled","No function","Overseas","335","335","46160","49370"
"In post","2022","30-39","Declared non-disabled","No function","Unknown","85","85","31510","27570"
"In post","2022","30-39","Declared non-disabled","Project Delivery","London","710","690","53190","54090"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Outside London","3410","3290","38080","37400"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Overseas","130","130","50710","53000"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Property","London","170","165","45030","41970"
"In post","2022","30-39","Declared non-disabled","Property","Outside London","795","765","35780","33300"
"In post","2022","30-39","Declared non-disabled","Property","Overseas","20","20","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Security","London","275","270","42340","40520"
"In post","2022","30-39","Declared non-disabled","Security","Outside London","970","955","31560","30450"
"In post","2022","30-39","Declared non-disabled","Security","Overseas","30","30","44000","40490"
"In post","2022","30-39","Declared non-disabled","Security","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","London","2595","2495","42890","41950"
"In post","2022","30-39","Declared non-disabled","Unknown","Outside London","9050","8560","32030","27940"
"In post","2022","30-39","Declared non-disabled","Unknown","Overseas","75","75","40190","37560"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Analysis","London","50","45","52990","55730"
"In post","2022","30-39","Undeclared","Analysis","Outside London","35","35","37860","37370"
"In post","2022","30-39","Undeclared","Commercial","London","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","Outside London","45","45","37100","37400"
"In post","2022","30-39","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Communications","London","30","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Communications","Outside London","80","75","31660","28810"
"In post","2022","30-39","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Counter Fraud","London","35","30","38570","37610"
"In post","2022","30-39","Undeclared","Counter Fraud","Outside London","120","115","32050","27570"
"In post","2022","30-39","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Debt","Outside London","70","60","22460","21260"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","London","50","50","48660","53130"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Outside London","205","200","39730","36960"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Finance","London","35","35","50270","52500"
"In post","2022","30-39","Undeclared","Finance","Outside London","70","70","38420","35310"
"In post","2022","30-39","Undeclared","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Grants Management","Outside London","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","London","35","30","46650","40630"
"In post","2022","30-39","Undeclared","Human Resources","Outside London","80","75","32680","31040"
"In post","2022","30-39","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Legal","London","35","35","54240","52030"
"In post","2022","30-39","Undeclared","Legal","Outside London","30","30","43140","44040"
"In post","2022","30-39","Undeclared","No function","London","665","650","44210","40050"
"In post","2022","30-39","Undeclared","No function","Outside London","2465","2315","29140","27570"
"In post","2022","30-39","Undeclared","No function","Overseas","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Project Delivery","London","40","40","50700","53130"
"In post","2022","30-39","Undeclared","Project Delivery","Outside London","195","190","39380","38560"
"In post","2022","30-39","Undeclared","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Property","London","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Property","Outside London","60","60","34060","31900"
"In post","2022","30-39","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Security","London","25","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Security","Outside London","95","95","33960","33410"
"In post","2022","30-39","Undeclared","Security","Overseas","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","London","150","145","44440","41950"
"In post","2022","30-39","Undeclared","Unknown","Outside London","385","365","33120","29730"
"In post","2022","30-39","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Analysis","London","235","225","52300","53360"
"In post","2022","30-39","Unknown","Analysis","Outside London","290","280","38890","38340"
"In post","2022","30-39","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","London","215","215","62070","62030"
"In post","2022","30-39","Unknown","Commercial","Outside London","360","350","46020","40000"
"In post","2022","30-39","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Communications","London","240","235","48570","45200"
"In post","2022","30-39","Unknown","Communications","Outside London","600","585","30520","26820"
"In post","2022","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Counter Fraud","London","145","145","37730","37610"
"In post","2022","30-39","Unknown","Counter Fraud","Outside London","570","555","30820","26820"
"In post","2022","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Debt","London","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Debt","Outside London","320","300","22250","21250"
"In post","2022","30-39","Unknown","Digital, Data & Technology","London","310","305","50360","53420"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Outside London","885","870","40080","36840"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","London","180","180","48980","43810"
"In post","2022","30-39","Unknown","Finance","Outside London","400","380","35170","33140"
"In post","2022","30-39","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","London","130","130","42450","38550"
"In post","2022","30-39","Unknown","Human Resources","Outside London","325","305","33140","30450"
"In post","2022","30-39","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","Outside London","10","10","[c]","[c]"
