"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Valuation Office Agency","Brent","145","135","36920","30880"
"In post","2022","Property","Valuation Office Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Bristol, City of","110","100","36360","32390"
"In post","2022","Property","Valuation Office Agency","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Cambridgeshire CC","45","40","36800","32890"
"In post","2022","Property","Valuation Office Agency","Cardiff and Vale of Glamorgan","120","110","33950","29210"
"In post","2022","Property","Valuation Office Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","City of Edinburgh","15","15","45160","44610"
"In post","2022","Property","Valuation Office Agency","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Cornwall and Isles of Scilly","25","20","35840","33370"
"In post","2022","Property","Valuation Office Agency","Croydon","200","190","38140","34630"
"In post","2022","Property","Valuation Office Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Devon CC","65","60","38320","34000"
"In post","2022","Property","Valuation Office Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Durham","380","365","25400","22010"
"In post","2022","Property","Valuation Office Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","East Kent","35","30","35810","33370"
"In post","2022","Property","Valuation Office Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","East Sussex CC","40","35","32790","27000"
"In post","2022","Property","Valuation Office Agency","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Essex Haven Gateway","70","70","34090","31000"
"In post","2022","Property","Valuation Office Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Flintshire and Wrexham","60","55","40290","41730"
"In post","2022","Property","Valuation Office Agency","Glasgow City","20","20","46240","46500"
"In post","2022","Property","Valuation Office Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Kingston upon Hull, City of","70","65","32410","27080"
"In post","2022","Property","Valuation Office Agency","Lancaster and Wyre","25","25","35220","33440"
"In post","2022","Property","Valuation Office Agency","Leeds","230","210","33780","31000"
"In post","2022","Property","Valuation Office Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Manchester","125","125","36290","32890"
"In post","2022","Property","Valuation Office Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Mid Lancashire","50","45","33500","31900"
"In post","2022","Property","Valuation Office Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Norwich and East Norfolk","40","40","34590","31900"
"In post","2022","Property","Valuation Office Agency","Nottingham","150","140","33940","31000"
"In post","2022","Property","Valuation Office Agency","Oxfordshire CC","30","30","42180","44530"
"In post","2022","Property","Valuation Office Agency","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Plymouth","380","355","25740","22040"
"In post","2022","Property","Valuation Office Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Sefton","125","120","33710","31000"
"In post","2022","Property","Valuation Office Agency","Sheffield","50","45","38940","36120"
"In post","2022","Property","Valuation Office Agency","Shropshire","5","5","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","South West Wales","20","15","36240","33680"
"In post","2022","Property","Valuation Office Agency","Southampton","90","80","35430","32390"
"In post","2022","Property","Valuation Office Agency","Stoke-on-Trent","65","60","34630","31900"
"In post","2022","Property","Valuation Office Agency","Swansea","45","45","38030","33370"
"In post","2022","Property","Valuation Office Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Tower Hamlets","240","225","43290","38870"
"In post","2022","Property","Valuation Office Agency","Tyneside","155","145","33900","31450"
"In post","2022","Property","Valuation Office Agency","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Worcestershire CC","5","5","[c]","[c]"
"In post","2022","Property","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wilton Park","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Berkshire","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Dorset","10","10","35240","33470"
"In post","2022","Security","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Glasgow City","75","70","35380","32000"
"In post","2022","Security","Cabinet Office (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Greater Manchester South East","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Liverpool","15","15","23020","21830"
"In post","2022","Security","Cabinet Office (excl. agencies)","Manchester","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Milton Keynes","85","80","31640","33000"
"In post","2022","Security","Cabinet Office (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Portsmouth","10","10","33900","33300"
"In post","2022","Security","Cabinet Office (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Unknown","45","45","32260","33300"
"In post","2022","Security","Cabinet Office (excl. agencies)","West Cumbria","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","Westminster","205","205","44080","40600"
"In post","2022","Security","Cabinet Office (excl. agencies)","Wiltshire","5","5","[c]","[c]"
"In post","2022","Security","Cabinet Office (excl. agencies)","York","460","435","29930","26670"
"In post","2022","Security","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Security","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Security","Crown Office and Procurator Fiscal Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Manchester","10","5","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Security","Crown Prosecution Service","Westminster","20","20","35120","32080"
"In post","2022","Security","Crown Prosecution Service","York","5","5","[c]","[c]"
"In post","2022","Security","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","50","50","34150","33980"
"In post","2022","Security","Defence Science and Technology Laboratory","Central Hampshire","10","10","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Security","Defence Science and Technology Laboratory","Wiltshire","45","45","35590","35180"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","20","20","43320","38290"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
