"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Ministry of Justice","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Kent","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Kent","Medway","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Tees Valley and Durham","Durham","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Government","Eastern Scotland","City of Edinburgh","35","35","22830","21050"
"In post","2022","16-19","Scottish Government","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2022","16-19","Scottish Government","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","West Central Scotland","Glasgow City","25","20","21280","21050"
"In post","2022","16-19","Scottish Government","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","East Wales","Monmouthshire and Newport","10","10","21780","21870"
"In post","2022","16-19","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","10","10","20220","19860"
"In post","2022","16-19","Welsh Government","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Bedfordshire and Hertfordshire","Hertfordshire CC","25","25","27610","24590"
"In post","2022","20-29","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","20","29460","26970"
"In post","2022","20-29","Attorney General's Departments","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","60","60","26480","25480"
"In post","2022","20-29","Attorney General's Departments","Devon","Devon CC","15","15","24210","25480"
"In post","2022","20-29","Attorney General's Departments","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","East Anglia","Norwich and East Norfolk","20","20","23990","22200"
"In post","2022","20-29","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","20","20","26950","22960"
"In post","2022","20-29","Attorney General's Departments","East Wales","Flintshire and Wrexham","10","10","25480","23720"
"In post","2022","20-29","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Essex","Heart of Essex","30","30","30010","26970"
"In post","2022","20-29","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","35","28350","25480"
"In post","2022","20-29","Attorney General's Departments","Greater Manchester","Manchester","35","35","28090","25480"
"In post","2022","20-29","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","20","20","26000","23770"
"In post","2022","20-29","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","25","20","26350","26970"
"In post","2022","20-29","Attorney General's Departments","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Inner London - West","Westminster","670","660","33370","29280"
"In post","2022","20-29","Attorney General's Departments","Kent","East Kent","25","25","27260","23770"
"In post","2022","20-29","Attorney General's Departments","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Lancashire","Mid Lancashire","20","20","27880","25480"
"In post","2022","20-29","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","20","20","25980","22960"
"In post","2022","20-29","Attorney General's Departments","Merseyside","Liverpool","90","90","27300","25480"
"In post","2022","20-29","Attorney General's Departments","North Yorkshire","York","30","30","25760","25480"
"In post","2022","20-29","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","30","30","31920","25820"
"In post","2022","20-29","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Outer London - South","Croydon","10","10","26540","26950"
"In post","2022","20-29","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","South Yorkshire","Sheffield","25","25","26240","22200"
"In post","2022","20-29","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","25","25","26730","26970"
"In post","2022","20-29","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","15","15","30480","27010"
"In post","2022","20-29","Attorney General's Departments","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","West Midlands","Birmingham","55","55","27160","25480"
"In post","2022","20-29","Attorney General's Departments","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","West Yorkshire","Leeds","75","75","29370","25480"
"In post","2022","20-29","Attorney General's Departments","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","20","29100","28630"
"In post","2022","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","15","15","29400","29250"
"In post","2022","20-29","Cabinet Office","East Anglia","Norwich and East Norfolk","30","30","30860","30420"
"In post","2022","20-29","Cabinet Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","East Wales","Monmouthshire and Newport","45","45","29920","30420"
"In post","2022","20-29","Cabinet Office","Eastern Scotland","City of Edinburgh","15","15","33540","31230"
"In post","2022","20-29","Cabinet Office","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","30210","29250"
"In post","2022","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","25","31900","29250"
"In post","2022","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Greater Manchester","Greater Manchester South West","65","65","31000","29250"
"In post","2022","20-29","Cabinet Office","Greater Manchester","Manchester","40","40","35610","32000"
"In post","2022","20-29","Cabinet Office","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Inner London - East","Tower Hamlets","255","250","40550","34550"
