"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Heterosexual / straight","35","[c]","42210","42470"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","75","[c]","29210","31000"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","80","[c]","34710","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Heterosexual / straight","40","[c]","31140","33000"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Heterosexual / straight","30","[c]","32810","34260"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","35","[c]","33650","30450"
"New entrant CS","2022","Analysis","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","55","[c]","36420","30000"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Heterosexual / straight","290","[c]","32210","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","LGBO","50","[c]","32350","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Undeclared","35","[c]","31010","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Heterosexual / straight","40","[c]","40160","35930"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","195","[c]","74810","70630"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Heterosexual / straight","40","[c]","29920","30420"
"New entrant CS","2022","Commercial","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Heterosexual / straight","55","[c]","31480","29360"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
