"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Ministry of Justice","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Derbyshire and Nottinghamshire","Heterosexual / straight","155","[c]","22940","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Derbyshire and Nottinghamshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","85","[c]","23000","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Devon","Heterosexual / straight","55","[c]","23040","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Devon","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Devon","Unknown","50","[c]","22810","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Dorset and Somerset","Heterosexual / straight","60","[c]","23190","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Dorset and Somerset","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Dorset and Somerset","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Anglia","Heterosexual / straight","215","[c]","23670","23140"
"New entrant CS","2022","20-29","Ministry of Justice","East Anglia","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Anglia","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Anglia","Unknown","90","[c]","23040","23140"
"New entrant CS","2022","20-29","Ministry of Justice","East Wales","Heterosexual / straight","110","[c]","22510","23140"
"New entrant CS","2022","20-29","Ministry of Justice","East Wales","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Wales","Unknown","75","[c]","22230","22570"
"New entrant CS","2022","20-29","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","90","[c]","22760","23140"
"New entrant CS","2022","20-29","Ministry of Justice","East Yorkshire and Northern Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","55","[c]","22520","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Essex","Heterosexual / straight","55","[c]","24280","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Essex","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Essex","Unknown","55","[c]","23960","24800"
"New entrant CS","2022","20-29","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","120","[c]","23110","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","75","[c]","22650","21020"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester","Heterosexual / straight","180","[c]","22780","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester","LGBO","35","[c]","23820","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester","Unknown","120","[c]","23430","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Hampshire and Isle of Wight","Heterosexual / straight","85","[c]","23570","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Hampshire and Isle of Wight","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Hampshire and Isle of Wight","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","55","[c]","22870","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","45","[c]","22490","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - East","Heterosexual / straight","145","[c]","28980","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - East","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - East","Unknown","125","[c]","29170","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - West","Heterosexual / straight","165","[c]","30510","30520"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - West","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Inner London - West","Unknown","215","[c]","29240","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Kent","Heterosexual / straight","105","[c]","25310","26140"
"New entrant CS","2022","20-29","Ministry of Justice","Kent","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Kent","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Kent","Unknown","90","[c]","25090","25480"
"New entrant CS","2022","20-29","Ministry of Justice","Lancashire","Heterosexual / straight","100","[c]","23300","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Lancashire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lancashire","Unknown","80","[c]","22640","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","160","[c]","22590","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","80","[c]","21930","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Lincolnshire","Heterosexual / straight","70","[c]","23410","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Merseyside","Heterosexual / straight","65","[c]","23350","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Merseyside","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Merseyside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Merseyside","Unknown","60","[c]","23660","23170"
"New entrant CS","2022","20-29","Ministry of Justice","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Northumberland, and Tyne and Wear","Heterosexual / straight","55","[c]","23600","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Northumberland, and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - East and North East","Heterosexual / straight","60","[c]","26730","27060"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - East and North East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - East and North East","Unknown","80","[c]","27540","29020"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - South","Heterosexual / straight","35","[c]","25280","23720"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - South","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - West and North West","Heterosexual / straight","70","[c]","28230","27070"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Outer London - West and North West","Unknown","65","[c]","29310","31020"
"New entrant CS","2022","20-29","Ministry of Justice","Shropshire and Staffordshire","Heterosexual / straight","165","[c]","22700","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Shropshire and Staffordshire","Unknown","85","[c]","22390","21940"
"New entrant CS","2022","20-29","Ministry of Justice","South Yorkshire","Heterosexual / straight","70","[c]","24260","23170"
"New entrant CS","2022","20-29","Ministry of Justice","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South Yorkshire","Unknown","65","[c]","23430","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Surrey, East and West Sussex","Heterosexual / straight","130","[c]","25890","26140"
"New entrant CS","2022","20-29","Ministry of Justice","Surrey, East and West Sussex","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Surrey, East and West Sussex","Unknown","65","[c]","24710","24090"
"New entrant CS","2022","20-29","Ministry of Justice","Tees Valley and Durham","Heterosexual / straight","130","[c]","22850","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Tees Valley and Durham","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Tees Valley and Durham","Unknown","75","[c]","22990","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Central Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Midlands","Heterosexual / straight","170","[c]","22940","23140"
"New entrant CS","2022","20-29","Ministry of Justice","West Midlands","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Midlands","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Midlands","Unknown","165","[c]","22690","20970"
"New entrant CS","2022","20-29","Ministry of Justice","West Wales and The Valleys","Heterosexual / straight","70","[c]","22110","22410"
"New entrant CS","2022","20-29","Ministry of Justice","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Wales and The Valleys","Unknown","45","[c]","22520","23140"
"New entrant CS","2022","20-29","Ministry of Justice","West Yorkshire","Heterosexual / straight","175","[c]","23450","23140"
"New entrant CS","2022","20-29","Ministry of Justice","West Yorkshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Yorkshire","Unknown","150","[c]","23340","23140"
"New entrant CS","2022","20-29","National Crime Agency","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Cheshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Inner London - East","Heterosexual / straight","45","[c]","35080","36200"
"New entrant CS","2022","20-29","National Crime Agency","Inner London - East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Inner London - East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Inner London - East","Heterosexual / straight","95","[c]","28790","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Inner London - East","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","West Central Scotland","Heterosexual / straight","50","[c]","26670","23450"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","West Central Scotland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
