"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence","Commercial","London","AO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","London","EO","10","10","29040","28640"
"In post","2022","Ministry of Defence","Commercial","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","London","HEO","15","15","35980","35850"
"In post","2022","Ministry of Defence","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","London","SEO","15","10","44250","44500"
"In post","2022","Ministry of Defence","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","Outside London","AO","55","55","21440","21170"
"In post","2022","Ministry of Defence","Commercial","Outside London","EO","375","360","25690","26350"
"In post","2022","Ministry of Defence","Commercial","Outside London","G6","80","75","69570","67710"
"In post","2022","Ministry of Defence","Commercial","Outside London","G7","180","170","52780","53720"
"In post","2022","Ministry of Defence","Commercial","Outside London","HEO","625","600","32430","33290"
"In post","2022","Ministry of Defence","Commercial","Outside London","SCS level","20","20","102300","101880"
"In post","2022","Ministry of Defence","Commercial","Outside London","SEO","620","595","40770","41490"
"In post","2022","Ministry of Defence","Commercial","Outside London","Unknown","160","160","40420","37450"
"In post","2022","Ministry of Defence","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","Overseas","HEO","10","10","37120","34800"
"In post","2022","Ministry of Defence","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Commercial","Overseas","SEO","15","15","46590","46060"
"In post","2022","Ministry of Defence","Communications","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","London","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","London","G7","20","20","61700","61550"
"In post","2022","Ministry of Defence","Communications","London","HEO","25","25","39470","40000"
"In post","2022","Ministry of Defence","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","London","SEO","40","40","46520","47500"
"In post","2022","Ministry of Defence","Communications","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Outside London","AO","70","70","21480","21290"
"In post","2022","Ministry of Defence","Communications","Outside London","EO","145","140","27390","26670"
"In post","2022","Ministry of Defence","Communications","Outside London","G6","10","10","66730","68880"
"In post","2022","Ministry of Defence","Communications","Outside London","G7","30","30","54650","53720"
"In post","2022","Ministry of Defence","Communications","Outside London","HEO","145","140","33680","33300"
"In post","2022","Ministry of Defence","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Outside London","SEO","80","80","40520","40580"
"In post","2022","Ministry of Defence","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","G7","20","20","51000","47410"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","HEO","15","15","31530","29640"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Corporate Finance","Outside London","SEO","15","15","40610","38600"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","AO","20","20","25140","25640"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","EO","30","30","30570","30750"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","G7","10","10","57970","58550"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","HEO","30","30","37290","37640"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","London","SEO","20","20","44270","44500"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","AO","235","225","21650","21170"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","EO","605","590","27180","26670"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","G6","50","50","68650","64220"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","G7","220","220","54120","54540"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","HEO","740","725","33610","33300"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","SCS level","10","10","104680","107790"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","SEO","515","505","41680","40580"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Outside London","Unknown","25","25","37260","38000"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Overseas","EO","15","15","28150","26670"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Overseas","HEO","20","20","34080","33300"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","London","AO","20","20","25150","25640"
"In post","2022","Ministry of Defence","Finance","London","EO","65","65","30090","30370"
"In post","2022","Ministry of Defence","Finance","London","G6","25","25","69940","69800"
"In post","2022","Ministry of Defence","Finance","London","G7","50","50","59980","59730"
"In post","2022","Ministry of Defence","Finance","London","HEO","80","75","37680","37640"
"In post","2022","Ministry of Defence","Finance","London","SCS level","30","30","92090","89830"
"In post","2022","Ministry of Defence","Finance","London","SEO","135","135","45490","44500"
"In post","2022","Ministry of Defence","Finance","Outside London","AA","15","15","19440","19810"
"In post","2022","Ministry of Defence","Finance","Outside London","AO","290","265","21540","21170"
"In post","2022","Ministry of Defence","Finance","Outside London","EO","1095","1060","26410","26670"
"In post","2022","Ministry of Defence","Finance","Outside London","G6","115","110","67670","66500"
"In post","2022","Ministry of Defence","Finance","Outside London","G7","300","295","56150","55760"
"In post","2022","Ministry of Defence","Finance","Outside London","HEO","1140","1115","33860","33300"
"In post","2022","Ministry of Defence","Finance","Outside London","SCS level","60","60","94730","87800"
"In post","2022","Ministry of Defence","Finance","Outside London","SEO","650","630","43140","40580"
"In post","2022","Ministry of Defence","Finance","Outside London","Unknown","65","60","51150","45010"
"In post","2022","Ministry of Defence","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Overseas","EO","20","20","27560","26670"
"In post","2022","Ministry of Defence","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Overseas","HEO","30","30","34770","33300"
"In post","2022","Ministry of Defence","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Overseas","SEO","15","15","42260","40580"
"In post","2022","Ministry of Defence","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","Outside London","AO","70","65","20600","20420"
"In post","2022","Ministry of Defence","Geography","Outside London","EO","155","145","27540","26740"
"In post","2022","Ministry of Defence","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","Outside London","HEO","185","175","33440","33290"
"In post","2022","Ministry of Defence","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Geography","Outside London","SEO","60","55","42620","42510"
"In post","2022","Ministry of Defence","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Human Resources","London","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Human Resources","London","EO","20","20","30260","30200"
"In post","2022","Ministry of Defence","Human Resources","London","G6","25","20","69070","69800"
"In post","2022","Ministry of Defence","Human Resources","London","G7","50","45","58890","59730"
"In post","2022","Ministry of Defence","Human Resources","London","HEO","80","80","36520","37000"
"In post","2022","Ministry of Defence","Human Resources","London","SCS level","20","15","90410","81650"
"In post","2022","Ministry of Defence","Human Resources","London","SEO","95","95","44120","44500"
"In post","2022","Ministry of Defence","Human Resources","Outside London","AA","30","30","20070","19810"
"In post","2022","Ministry of Defence","Human Resources","Outside London","AO","725","660","21580","21280"
"In post","2022","Ministry of Defence","Human Resources","Outside London","EO","375","355","26220","26670"
"In post","2022","Ministry of Defence","Human Resources","Outside London","G6","40","35","66730","64650"
