"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","95","75000","66040"
"In post","2022","Commercial","Cabinet Office","Greater Manchester","Outside London","110","110","61260","61710"
"In post","2022","Commercial","Cabinet Office","Hampshire and Isle of Wight","Outside London","45","45","69110","67690"
"In post","2022","Commercial","Cabinet Office","Inner London - East","London","100","100","57790","54700"
"In post","2022","Commercial","Cabinet Office","Inner London - West","London","725","715","74750","65640"
"In post","2022","Commercial","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Lancashire","Outside London","35","35","57940","61710"
"In post","2022","Commercial","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Merseyside","Outside London","235","235","43300","38980"
"In post","2022","Commercial","Cabinet Office","North Yorkshire","Outside London","30","30","53860","49700"
"In post","2022","Commercial","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","10","10","65230","64500"
"In post","2022","Commercial","Cabinet Office","Outer London - South","London","20","20","70270","68170"
"In post","2022","Commercial","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Shropshire and Staffordshire","Outside London","25","25","71990","65240"
"In post","2022","Commercial","Cabinet Office","South Yorkshire","Outside London","40","40","61780","52750"
"In post","2022","Commercial","Cabinet Office","Southern Scotland","Outside London","10","10","71650","68000"
"In post","2022","Commercial","Cabinet Office","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Tees Valley and Durham","Outside London","15","15","66030","66000"
"In post","2022","Commercial","Cabinet Office","Unknown","Unknown","65","60","53190","53110"
"In post","2022","Commercial","Cabinet Office","West Central Scotland","Outside London","40","40","63410","61710"
"In post","2022","Commercial","Cabinet Office","West Midlands","Outside London","55","55","68130","65250"
"In post","2022","Commercial","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","West Yorkshire","Outside London","95","90","63520","64150"
"In post","2022","Commercial","Chancellor's other departments","Inner London - West","London","15","15","57880","49700"
"In post","2022","Commercial","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Devon","Outside London","185","175","44480","45150"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","15","15","41100","41290"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Inner London - West","London","45","40","46330","40050"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","10","10","42140","42700"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","London","25","25","43940","39020"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Derbyshire and Nottinghamshire","Outside London","15","15","43700","44090"
"In post","2022","Commercial","Department for Education","Greater Manchester","Outside London","60","60","39200","36500"
"In post","2022","Commercial","Department for Education","Inner London - West","London","15","15","53450","54170"
"In post","2022","Commercial","Department for Education","Northumberland, and Tyne and Wear","Outside London","20","15","36320","36500"
"In post","2022","Commercial","Department for Education","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","South Yorkshire","Outside London","85","80","35250","36500"
"In post","2022","Commercial","Department for Education","Tees Valley and Durham","Outside London","40","40","36850","36500"
"In post","2022","Commercial","Department for Education","West Midlands","Outside London","30","30","39290","36780"
"In post","2022","Commercial","Department for Education","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","36030","36970"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","20","15","26470","24920"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Devon","Outside London","10","10","38520","36430"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","25","25","39470","36760"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","25","36690","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","32030","30140"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Inner London - West","London","15","15","35470","36910"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","15","15","37230","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","30","25","37550","33790"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Inner London - West","London","30","30","37490","38160"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Inner London - West","London","25","25","42800","40620"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Derbyshire and Nottinghamshire","Outside London","25","25","34190","32460"
"In post","2022","Commercial","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","36910","34040"
"In post","2022","Commercial","Department for Transport","Hampshire and Isle of Wight","Outside London","25","25","40440","39040"
