"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Submarine Delivery Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Outside London","Female","Heterosexual / straight","470","445","38080","35110"
"In post","2022","Submarine Delivery Agency","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Outside London","Female","Undeclared","55","50","38490","35980"
"In post","2022","Submarine Delivery Agency","Outside London","Female","Unknown","45","45","36680","32710"
"In post","2022","Submarine Delivery Agency","Outside London","Male","Heterosexual / straight","1070","1060","42740","40760"
"In post","2022","Submarine Delivery Agency","Outside London","Male","LGBO","30","30","29520","27540"
"In post","2022","Submarine Delivery Agency","Outside London","Male","Undeclared","140","135","45530","44640"
"In post","2022","Submarine Delivery Agency","Outside London","Male","Unknown","95","95","39210","37320"
"In post","2022","Submarine Delivery Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Female","Heterosexual / straight","45","40","30670","26000"
"In post","2022","Teaching Regulation Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","London","Female","Heterosexual / straight","90","80","37590","33870"
"In post","2022","The Insolvency Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","London","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","London","Female","Unknown","55","55","37360","31720"
"In post","2022","The Insolvency Service","London","Male","Heterosexual / straight","70","65","47510","43840"
"In post","2022","The Insolvency Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","London","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","London","Male","Unknown","65","60","40600","40260"
"In post","2022","The Insolvency Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Female","Heterosexual / straight","480","450","32340","28280"
"In post","2022","The Insolvency Service","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Female","Unknown","300","280","27090","21130"
"In post","2022","The Insolvency Service","Outside London","Male","Heterosexual / straight","310","305","34460","33720"
"In post","2022","The Insolvency Service","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Male","Unknown","245","240","30510","27720"
"In post","2022","The Insolvency Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Female","Heterosexual / straight","130","120","36150","34260"
"In post","2022","The National Archives","London","Female","LGBO","25","20","[c]","[c]"
"In post","2022","The National Archives","London","Female","Undeclared","40","35","33610","30420"
"In post","2022","The National Archives","London","Female","Unknown","115","105","35960","34260"
"In post","2022","The National Archives","London","Male","Heterosexual / straight","120","115","38470","34880"
"In post","2022","The National Archives","London","Male","LGBO","20","20","[c]","[c]"
"In post","2022","The National Archives","London","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","The National Archives","London","Male","Unknown","110","105","34010","30620"
"In post","2022","The National Archives","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Female","Heterosexual / straight","155","150","42820","39660"
"In post","2022","Transport Scotland","Outside London","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Female","Unknown","60","55","42000","39660"
"In post","2022","Transport Scotland","Outside London","Male","Heterosexual / straight","180","180","50420","47490"
"In post","2022","Transport Scotland","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Male","Unknown","85","85","43790","44160"
"In post","2022","Transport Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Female","Unknown","35","30","50940","44130"
"In post","2022","UK Debt Management Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Male","Unknown","80","80","61180","56000"
"In post","2022","UK Debt Management Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Female","Heterosexual / straight","175","170","47440","41750"
"In post","2022","UK Export Finance","London","Female","LGBO","10","5","[c]","[c]"
"In post","2022","UK Export Finance","London","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","UK Export Finance","London","Female","Unknown","10","10","[c]","[c]"
"In post","2022","UK Export Finance","London","Male","Heterosexual / straight","215","215","56750","52500"
"In post","2022","UK Export Finance","London","Male","LGBO","15","15","[c]","[c]"
"In post","2022","UK Export Finance","London","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Export Finance","London","Male","Unknown","15","15","[c]","[c]"
"In post","2022","UK Export Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","London","Female","Heterosexual / straight","1015","945","41570","36330"
"In post","2022","UK Health Security Agency","London","Female","LGBO","60","60","43930","40070"
"In post","2022","UK Health Security Agency","London","Female","Undeclared","155","135","41920","36620"
"In post","2022","UK Health Security Agency","London","Female","Unknown","600","575","49210","40650"
"In post","2022","UK Health Security Agency","London","Male","Heterosexual / straight","460","435","46530","40070"
"In post","2022","UK Health Security Agency","London","Male","LGBO","65","65","45760","40070"
"In post","2022","UK Health Security Agency","London","Male","Undeclared","85","75","51740","41030"
"In post","2022","UK Health Security Agency","London","Male","Unknown","415","410","54190","52860"
"In post","2022","UK Health Security Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outside London","Female","Heterosexual / straight","1675","1505","37490","32310"
"In post","2022","UK Health Security Agency","Outside London","Female","LGBO","90","85","30800","28590"
"In post","2022","UK Health Security Agency","Outside London","Female","Undeclared","245","220","40010","36330"
