"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Companies House","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Criminal Injuries Compensation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Criminal Injuries Compensation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Commercial Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Office and Procurator Fiscal Service","Outside London","AO","20","[c]","21050","21050"
"New entrant CS","2022","50-59","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Office and Procurator Fiscal Service","Outside London","HEO","10","[c]","31790","31540"
"New entrant CS","2022","50-59","Crown Office and Procurator Fiscal Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","G7","20","[c]","52000","48080"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Crown Prosecution Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","EO","25","[c]","21050","20000"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","G7","20","[c]","54470","55000"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","HEO","40","[c]","30390","31960"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Equipment and Support","Outside London","SEO","65","[c]","41510","41400"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","G7","20","[c]","49230","47010"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Defence Science and Technology Laboratory","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","G6","15","[c]","62760","61010"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education (excl. agencies)","Outside London","SEO","15","[c]","36930","36500"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","40","[c]","48370","47550"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","35","[c]","30300","29590"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","45","[c]","36680","35900"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","AO","20","[c]","25070","25110"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","EO","80","[c]","31030","31060"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","AO","710","[c]","21460","21260"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","EO","595","[c]","27740","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","G7","40","[c]","53840","52640"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","HEO","15","[c]","31880","31990"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Outside London","SEO","20","[c]","37620","37100"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Unknown","EO","10","[c]","29620","29290"
"New entrant CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","G7","15","[c]","52200","51300"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Disclosure Scotland","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Disclosure Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Disclosure Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","AA","25","[c]","18310","18310"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","AO","35","[c]","21840","21840"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Licensing Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","London","EO","20","[c]","29900","30130"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","Outside London","AO","20","[c]","23650","21840"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","Outside London","EO","130","[c]","26300","26130"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Driver and Vehicle Standards Agency","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education and Skills Funding Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education Scotland","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education Scotland","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Actuary's Department","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Internal Audit Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Internal Audit Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Legal Department","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Property Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Government Property Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Outside London","SEO","10","[c]","48900","39340"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","AO","25","[c]","23720","23720"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","AA","55","[c]","19200","19200"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","AO","110","[c]","20990","20970"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","EO","10","[c]","25120","25120"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Crown Prosecution Service Inspectorate","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","AO","40","[c]","22600","22600"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","EO","25","[c]","27130","27130"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","AA","15","[c]","24840","25350"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","AO","30","[c]","28630","30520"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","London","Unknown","245","[c]","36670","33700"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","AA","170","[c]","21040","20890"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Outside London","AO","205","[c]","23270","23140"
