"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","Heterosexual / straight","40","35","36220","31180"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","45","45","40110","38090"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","Heterosexual / straight","90","80","33730","27890"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","Unknown","40","35","38780","28430"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","90","85","41960","35020"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","Unknown","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","45","40","44510","40800"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","Unknown","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","Heterosexual / straight","60","55","38510","32520"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","Unknown","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","Heterosexual / straight","360","340","40010","38000"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","Undeclared","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","Unknown","115","105","42410","48080"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","Heterosexual / straight","55","55","39170","38000"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","Unknown","5","5","[c]","[c]"
