"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Cumbria","Outside London","10","[c]","29130","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Merseyside","Outside London","20","[c]","31510","25560"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","20","[c]","23190","21700"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Surrey","Outside London","20","[c]","27900","24950"
"New entrant CS","2022","50-59","HM Prison and Probation Service","East Sussex CC","Outside London","20","[c]","27810","26140"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Essex Haven Gateway","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Essex Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","20","[c]","26520","23620"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Gloucestershire CC","Outside London","20","[c]","31100","29890"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Greater Manchester North East","Outside London","25","[c]","27060","26310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Greater Manchester North West","Outside London","20","[c]","29800","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Greater Manchester South East","Outside London","10","[c]","28520","26550"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Greater Manchester South West","Outside London","30","[c]","28990","26310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Hackney and Newham","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Haringey and Islington","London","25","[c]","34430","32090"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","40","[c]","31280","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Heart of Essex","Outside London","15","[c]","32160","26140"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Hertfordshire CC","Outside London","35","[c]","28270","27770"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","20","[c]","31020","31020"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Isle of Anglesey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Isle of Wight","Outside London","15","[c]","26670","23840"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","London","20","[c]","31700","30520"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Kent Thames Gateway","Outside London","25","[c]","27430","27020"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","15","[c]","27850","25480"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Lambeth","London","35","[c]","49110","35310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Leeds","Outside London","40","[c]","26990","24800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Leicester","Outside London","35","[c]","29550","24800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","15","[c]","23780","23140"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Lewisham and Southwark","London","25","[c]","36580","38230"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Lincolnshire CC","Outside London","30","[c]","26720","26070"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Liverpool","Outside London","40","[c]","27060","24900"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Luton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Manchester","Outside London","35","[c]","31620","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Medway","Outside London","15","[c]","24860","23630"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","London","10","[c]","31040","33700"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Mid Kent","Outside London","30","[c]","27560","27180"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Mid Lancashire","Outside London","30","[c]","32310","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Milton Keynes","Outside London","20","[c]","29010","24090"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","15","[c]","28980","28710"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North and North East Lincolnshire","Outside London","15","[c]","29880","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North Hampshire","Outside London","20","[c]","29330","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North Northamptonshire","Outside London","10","[c]","29770","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North Nottinghamshire","Outside London","30","[c]","25950","24800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Northumberland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","45","[c]","22900","19080"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Nottingham","Outside London","35","[c]","27970","26310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Oxfordshire CC","Outside London","35","[c]","31060","27920"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Peterborough","Outside London","20","[c]","31750","29560"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Plymouth","Outside London","10","[c]","25740","22890"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Portsmouth","Outside London","10","[c]","27130","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Redbridge and Waltham Forest","London","25","[c]","34500","32090"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Sandwell","Outside London","15","[c]","28660","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Sefton","Outside London","20","[c]","28210","23990"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Sheffield","Outside London","40","[c]","31840","28800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Shropshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Somerset CC","Outside London","25","[c]","31090","28640"
"New entrant CS","2022","50-59","HM Prison and Probation Service","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","South Hampshire","Outside London","15","[c]","36130","39430"
"New entrant CS","2022","50-59","HM Prison and Probation Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","South Teesside","Outside London","15","[c]","28680","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","South West Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Southampton","Outside London","15","[c]","28850","26310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Southend-on-Sea","Outside London","15","[c]","29780","27260"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Staffordshire CC","Outside London","35","[c]","24910","24090"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Stoke-on-Trent","Outside London","10","[c]","26160","24800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Suffolk CC","Outside London","45","[c]","28490","25560"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Sunderland","Outside London","10","[c]","32400","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Swansea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Swindon","Outside London","10","[c]","29320","24800"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Telford and Wrekin","Outside London","10","[c]","32580","37170"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Torbay","Outside London","10","[c]","33340","30730"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Tyneside","Outside London","55","[c]","30460","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Unknown","Unknown","50","[c]","26280","26310"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Wakefield","Outside London","30","[c]","31020","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Walsall","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Wandsworth","London","10","[c]","29650","30520"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Warrington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Warwickshire CC","Outside London","15","[c]","31690","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Cumbria","Outside London","10","[c]","29780","28690"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Northamptonshire","Outside London","20","[c]","29420","25840"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Surrey","Outside London","35","[c]","31340","27720"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","West Sussex (South West)","Outside London","20","[c]","28140","27900"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Wiltshire","Outside London","25","[c]","28110","26140"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Wirral","Outside London","15","[c]","28710","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Wolverhampton","Outside London","20","[c]","30310","28620"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Worcestershire CC","Outside London","40","[c]","26590","24350"
"New entrant CS","2022","50-59","HM Prison and Probation Service","York","Outside London","25","[c]","30480","27260"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","30","[c]","27530","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","50","[c]","25190","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","10","[c]","32620","29830"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","30","[c]","26890","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","45","[c]","29490","23920"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Croydon","London","30","[c]","36560","30750"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","15","[c]","30040","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","50","[c]","25780","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","25","[c]","42570","37610"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","40","[c]","32550","27190"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","95","[c]","23190","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","10","[c]","34680","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","40","[c]","28230","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","25","[c]","21480","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","25","[c]","21600","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","90","[c]","27540","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","Darlington","Outside London","10","[c]","32720","27600"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","Westminster","London","10","[c]","72720","53250"
"New entrant CS","2022","50-59","Home Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Croydon","London","45","[c]","45680","41950"
"New entrant CS","2022","50-59","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","East Kent","Outside London","30","[c]","30370","34630"
"New entrant CS","2022","50-59","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Glasgow City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Greater Manchester South West","Outside London","20","[c]","38540","30820"
"New entrant CS","2022","50-59","Home Office","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Harrow and Hillingdon","London","20","[c]","32770","34630"
"New entrant CS","2022","50-59","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","[c]","32600","34630"
"New entrant CS","2022","50-59","Home Office","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Leeds","Outside London","20","[c]","26220","24880"
"New entrant CS","2022","50-59","Home Office","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Liverpool","Outside London","10","[c]","28310","24880"
"New entrant CS","2022","50-59","Home Office","Luton","Outside London","15","[c]","34630","34630"
"New entrant CS","2022","50-59","Home Office","Manchester","Outside London","20","[c]","32470","34630"
"New entrant CS","2022","50-59","Home Office","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Sefton","Outside London","20","[c]","23090","23280"
"New entrant CS","2022","50-59","Home Office","Sheffield","Outside London","20","[c]","32500","24880"
"New entrant CS","2022","50-59","Home Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Solihull","Outside London","10","[c]","30100","30820"
"New entrant CS","2022","50-59","Home Office","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Tyneside","Outside London","10","[c]","28060","24880"
"New entrant CS","2022","50-59","Home Office","West Essex","Outside London","15","[c]","32380","34630"
"New entrant CS","2022","50-59","Home Office","West Sussex (North East)","Outside London","30","[c]","29300","25770"
"New entrant CS","2022","50-59","Home Office","Westminster","London","15","[c]","54120","41950"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Monmouthshire and Newport","Outside London","30","[c]","32380","24030"
"New entrant CS","2022","50-59","Legal Aid Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Southampton","Outside London","10","[c]","40880","26130"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Devon CC","Outside London","20","[c]","38010","37420"
"New entrant CS","2022","50-59","Met Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","42090","40000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Berkshire","Outside London","15","[c]","36770","39070"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","15","[c]","38450","33000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","20","[c]","37660","33000"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","25","[c]","34610","32310"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Dorset","Outside London","10","[c]","24180","21170"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","15","[c]","30880","25680"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
