"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Delivery","AA","60","[c]","19130","18830"
"New entrant CS","2022","Unknown","White","Operational Delivery","AO","475","[c]","21960","21680"
"New entrant CS","2022","Unknown","White","Operational Delivery","EO","545","[c]","28750","27130"
"New entrant CS","2022","Unknown","White","Operational Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Delivery","G7","40","[c]","54630","51300"
"New entrant CS","2022","Unknown","White","Operational Delivery","HEO","140","[c]","35250","33570"
"New entrant CS","2022","Unknown","White","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Delivery","SEO","75","[c]","41430","40060"
"New entrant CS","2022","Unknown","White","Operational Delivery","Unknown","115","[c]","27100","24800"
"New entrant CS","2022","Unknown","White","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","AO","70","[c]","21730","21170"
"New entrant CS","2022","Unknown","White","Other","EO","45","[c]","25250","26350"
"New entrant CS","2022","Unknown","White","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Policy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Policy","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Policy","EO","85","[c]","25740","25000"
"New entrant CS","2022","Unknown","White","Policy","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Policy","G7","35","[c]","52610","52050"
"New entrant CS","2022","Unknown","White","Policy","HEO","100","[c]","31590","32440"
"New entrant CS","2022","Unknown","White","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Policy","SEO","70","[c]","38600","37350"
"New entrant CS","2022","Unknown","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Property","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","AO","35","[c]","26400","24470"
"New entrant CS","2022","Unknown","White","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Social Research","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Tax","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Tax","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Tax","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","AA","35","[c]","21170","21050"
"New entrant CS","2022","Unknown","White","Unknown","AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","EO","80","[c]","27250","27230"
"New entrant CS","2022","Unknown","White","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","HEO","65","[c]","32620","31540"
"New entrant CS","2022","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Unknown","SEO","35","[c]","40720","39660"
"New entrant CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
