"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department for Transport (excl. agencies)","Operational Delivery","SEO/HEO","65","60","38450","37660"
"In post","2022","No function","Department for Transport (excl. agencies)","Policy","AA/AO","5","5","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Policy","EO","55","55","29710","30270"
"In post","2022","No function","Department for Transport (excl. agencies)","Policy","G6/G7","505","495","58340","54760"
"In post","2022","No function","Department for Transport (excl. agencies)","Policy","SCS level","65","60","77260","73890"
"In post","2022","No function","Department for Transport (excl. agencies)","Policy","SEO/HEO","485","470","38500","37660"
"In post","2022","No function","Department for Transport (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Science and Engineering","G6/G7","30","25","58380","55600"
"In post","2022","No function","Department for Transport (excl. agencies)","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Science and Engineering","SEO/HEO","30","30","42530","42890"
"In post","2022","No function","Department for Transport (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Unknown","AA/AO","40","35","26000","25730"
"In post","2022","No function","Department for Transport (excl. agencies)","Unknown","EO","160","160","28650","29970"
"In post","2022","No function","Department for Transport (excl. agencies)","Unknown","G6/G7","195","195","67450","65440"
"In post","2022","No function","Department for Transport (excl. agencies)","Unknown","SCS level","70","70","98310","93000"
"In post","2022","No function","Department for Transport (excl. agencies)","Unknown","SEO/HEO","170","165","37440","35980"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","AA/AO","15","15","21670","21260"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","95","90","28130","27570"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","55","50","56600","54070"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","125","120","35020","34290"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","23125","19885","21320","21260"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","37805","34065","28100","27570"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","585","570","53410","49170"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","50","50","82530","73870"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","3630","3400","34160","33620"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Other","AA/AO","1135","1050","21560","21260"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Other","EO","3380","3155","28190","27570"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Other","G6/G7","50","50","55820","54070"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Other","SCS level","45","45","96780","83450"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","585","550","34200","33180"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Psychology","EO","15","15","28940","27570"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","40","40","36330","34340"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","10","10","58850","57880"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","15","15","37990","38280"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Medicine","G6/G7","15","15","65000","62290"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Medicine","SCS level","40","40","105860","107720"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","AA/AO","15","15","21250","22020"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","105","100","26800","27270"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","355","335","57250","54270"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","45","45","94270","93000"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","SEO/HEO","280","265","36480","36820"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Research","G6/G7","10","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Other","G6/G7","35","35","58960","54760"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Other","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Other","SEO/HEO","15","10","36520","33330"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Policy","EO","65","60","27130","27270"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Policy","G6/G7","380","365","57630","53360"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Policy","SCS level","70","65","85850","76710"
"In post","2022","No function","Department of Health and Social Care (excl. agencies)","Policy","SEO/HEO","395","385","35380","32790"
"In post","2022","No function","Driver and Vehicle Licensing Agency","Medicine","G6/G7","40","35","86950","86520"
"In post","2022","No function","Driver and Vehicle Licensing Agency","Medicine","SEO/HEO","10","5","[c]","[c]"
"In post","2022","No function","Driver and Vehicle Licensing Agency","Operational Delivery","AA/AO","3860","3265","20830","21840"
