"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Justice","London","Female","165","[c]","42420","38170"
"Leaver Dept.","2022","White","Ministry of Justice","London","Male","105","[c]","40520","36710"
"Leaver Dept.","2022","White","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Justice","Outside London","Female","470","[c]","27420","24000"
"Leaver Dept.","2022","White","Ministry of Justice","Outside London","Male","260","[c]","29740","25120"
"Leaver Dept.","2022","White","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Government","Outside London","Female","50","[c]","40100","31540"
"Leaver Dept.","2022","White","Scottish Government","Outside London","Male","30","[c]","36540","33840"
"Leaver Dept.","2022","White","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Statistics Authority","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Statistics Authority","Outside London","Female","65","[c]","32410","30210"
"Leaver Dept.","2022","White","UK Statistics Authority","Outside London","Male","45","[c]","39210","36840"
"Leaver Dept.","2022","White","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Welsh Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Welsh Government","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Attorney General's Departments","London","Female","75","[c]","36630","30400"
"New entrant CS","2022","Asian","Attorney General's Departments","London","Male","30","[c]","36880","28980"
"New entrant CS","2022","Asian","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Attorney General's Departments","Outside London","Female","45","[c]","31770","25480"
"New entrant CS","2022","Asian","Attorney General's Departments","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","London","Female","30","[c]","39250","32000"
"New entrant CS","2022","Asian","Cabinet Office","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Female","35","[c]","36370","33570"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Male","35","[c]","36210","33570"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","Outside London","Female","50","[c]","30720","29360"
"New entrant CS","2022","Asian","Department for Education","Outside London","Male","40","[c]","33750","29360"
"New entrant CS","2022","Asian","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","Female","40","[c]","35400","32960"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","Male","40","[c]","36670","32560"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Female","40","[c]","32240","29180"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","Outside London","Female","45","[c]","26050","21840"
"New entrant CS","2022","Asian","Department for Transport","Outside London","Male","65","[c]","28460","26130"
"New entrant CS","2022","Asian","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions","London","Female","185","[c]","30390","31060"
"New entrant CS","2022","Asian","Department for Work and Pensions","London","Male","155","[c]","31500","31060"
"New entrant CS","2022","Asian","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions","Outside London","Female","530","[c]","25880","27570"
"New entrant CS","2022","Asian","Department for Work and Pensions","Outside London","Male","505","[c]","26310","27570"
"New entrant CS","2022","Asian","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","London","Female","145","[c]","34690","29890"
"New entrant CS","2022","Asian","Department of Health and Social Care","London","Male","70","[c]","34290","32330"
"New entrant CS","2022","Asian","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","Outside London","Female","85","[c]","31460","28590"
"New entrant CS","2022","Asian","Department of Health and Social Care","Outside London","Male","40","[c]","33250","28590"
"New entrant CS","2022","Asian","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","London","Female","60","[c]","38660","37610"
"New entrant CS","2022","Asian","HM Revenue and Customs","London","Male","80","[c]","35820","37610"
"New entrant CS","2022","Asian","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Outside London","Female","390","[c]","25260","21250"
"New entrant CS","2022","Asian","HM Revenue and Customs","Outside London","Male","490","[c]","26160","26590"
"New entrant CS","2022","Asian","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Outside London","Female","55","[c]","29260","27540"
"New entrant CS","2022","Asian","Ministry of Defence","Outside London","Male","75","[c]","34380","32000"
"New entrant CS","2022","Asian","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","London","Female","140","[c]","31050","28310"
"New entrant CS","2022","Asian","Ministry of Justice","London","Male","85","[c]","33940","30520"
"New entrant CS","2022","Asian","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Outside London","Female","275","[c]","24490","22920"
"New entrant CS","2022","Asian","Ministry of Justice","Outside London","Male","200","[c]","26330","23170"
"New entrant CS","2022","Asian","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
