"Status","Year","Organisation","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","London","Tower Hamlets","795","770","61480","57060"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Scotland","City of Edinburgh","55","55","58200","55860"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Glasgow City","320","295","27620","25120"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East of England","Norwich and East Norfolk","155","150","37960","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","London","Tower Hamlets","70","70","54200","55690"
"In post","2022","Crown Commercial Service","Cabinet Office","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","Liverpool","385","380","37860","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Wales","Monmouthshire and Newport","115","115","36050","31250"
"In post","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","Birmingham","30","30","32010","30420"
"In post","2022","Crown Commercial Service","Cabinet Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Aberdeen City and Aberdeenshire","120","115","34350","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Angus and Dundee City","105","100","36480","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Caithness and Sutherland, and Ross and Cromarty","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","City of Edinburgh","550","530","38660","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Clackmannanshire and Fife","85","80","34180","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Dumfries and Galloway","45","40","32360","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","East Ayrshire and North Ayrshire mainland","85","80","33070","28990"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","75","27330","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Falkirk","65","60","36560","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Glasgow City","650","610","37220","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","130","120","38730","30950"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","70","65","35070","28640"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","North Lanarkshire","100","95","39450","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Perth and Kinross, and Stirling","25","25","37440","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Scottish Borders","15","15","23460","21050"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","South Lanarkshire","170","155","38880","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","West Lothian","25","20","32540","27230"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Leicester","135","125","39460","38000"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Lincolnshire CC","20","15","46930","55610"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","Nottingham","300","280","37830","30930"
"In post","2022","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
