"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","SEO/HEO","25","25","31510","32000"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","G6/G7","10","10","69230","64860"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","EO","35","35","24650","23850"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","G6/G7","75","75","58520","53640"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","SCS level","15","15","87290","82100"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","SEO/HEO","120","120","33110","32000"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","30","25","21220","21170"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","63730","61110"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","75","70","32740","33300"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","G6/G7","45","45","66400","64500"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","SEO/HEO","30","30","35220","33970"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","SEO/HEO","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","25010","24100"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","110","110","60170","54890"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","25","25","109880","104190"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","75","70","32820","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","EO","30","30","26000","26570"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","G6/G7","85","85","56150","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","SCS level","15","15","100010","86870"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","SEO/HEO","345","345","31670","30500"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","G6/G7","30","30","55320","49700"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","SEO/HEO","45","45","31920","32000"
"In post","2022","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","G6/G7","20","20","66040","65000"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","G6/G7","55","55","66070","64460"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","SCS level","15","15","122460","127000"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","SEO/HEO","55","55","31020","29250"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","AA/AO","125","115","21190","21170"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","EO","135","130","25720","26350"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","G6/G7","70","70","56530","51000"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","SEO/HEO","225","215","34680","33300"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","G6/G7","50","45","57380","51190"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","SEO/HEO","25","25","34910","35790"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","EO","10","10","24570","24100"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","G6/G7","105","100","60740","61710"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","SEO/HEO","105","100","32690","32000"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","AA/AO","35","35","21080","21510"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","EO","95","90","25250","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","G6/G7","90","85","51560","48080"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","SEO/HEO","255","240","33230","30660"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","AA/AO","10","10","21510","21510"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","EO","40","35","25170","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","G6/G7","25","25","53740","49970"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","SEO/HEO","75","70","32790","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","North Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","Inner London - West","EO","5","5","[c]","[c]"
"In post","2022","Charity Commission","London","Inner London - West","G6/G7","30","30","54960","51160"
"In post","2022","Charity Commission","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","London","Inner London - West","SEO/HEO","40","40","33720","32040"
"In post","2022","Charity Commission","North West (England)","Merseyside","AA/AO","25","20","18710","17140"
"In post","2022","Charity Commission","North West (England)","Merseyside","EO","100","95","24820","24440"
"In post","2022","Charity Commission","North West (England)","Merseyside","G6/G7","35","35","53940","51070"
"In post","2022","Charity Commission","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","North West (England)","Merseyside","SEO/HEO","180","175","32180","29160"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","South West (England)","Dorset and Somerset","SEO/HEO","20","20","33320","31380"
"In post","2022","Charity Commission","Wales","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Companies House","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
