"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","130","120","29870","27110"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","Westminster","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","East Kent","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","Mid Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Heterosexual / straight","70","65","28440","24920"
"In post","2022","Animal and Plant Health Agency","Lancashire","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Unknown","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Heterosexual / straight","85","80","31800","29180"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","LGBO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Undeclared","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Unknown","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","York","Heterosexual / straight","50","50","24250","21300"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","York","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","York","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","York","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","35","35","30170","25060"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","45","45","32300","31460"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","Unknown","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","45","45","26520","21300"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","455","435","33340","28630"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","LGBO","40","40","28080","27960"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Undeclared","80","75","38620","33510"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Unknown","75","65","30830","24370"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Heterosexual / straight","45","40","26430","25100"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Undeclared","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Unknown","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Heterosexual / straight","110","105","28790","25110"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Unknown","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","Unknown","30","30","55230","51900"
