"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Swansea","SEO/HEO","505","480","38300","38160"
"In post","2022","50-59","Swansea","Unknown","45","45","31640","30320"
"In post","2022","50-59","Swindon","AA/AO","25","20","22000","21260"
"In post","2022","50-59","Swindon","EO","55","50","27390","27570"
"In post","2022","50-59","Swindon","G6/G7","25","25","56900","56350"
"In post","2022","50-59","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Swindon","SEO/HEO","30","30","36420","36740"
"In post","2022","50-59","Swindon","Unknown","15","15","29520","28200"
"In post","2022","50-59","Telford and Wrekin","AA/AO","130","115","22050","21260"
"In post","2022","50-59","Telford and Wrekin","EO","195","180","27310","27130"
"In post","2022","50-59","Telford and Wrekin","G6/G7","130","130","59010","55210"
"In post","2022","50-59","Telford and Wrekin","SCS level","15","15","89340","76660"
"In post","2022","50-59","Telford and Wrekin","SEO/HEO","250","235","36730","35980"
"In post","2022","50-59","Telford and Wrekin","Unknown","20","15","35550","37170"
"In post","2022","50-59","Thurrock","AA/AO","20","15","22480","21680"
"In post","2022","50-59","Thurrock","EO","75","70","27450","27370"
"In post","2022","50-59","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Thurrock","SEO/HEO","20","20","33840","31890"
"In post","2022","50-59","Torbay","AA/AO","55","45","20920","21260"
"In post","2022","50-59","Torbay","EO","50","40","27470","27570"
"In post","2022","50-59","Torbay","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Torbay","SEO/HEO","15","15","34010","34240"
"In post","2022","50-59","Torbay","Unknown","15","15","33570","33510"
"In post","2022","50-59","Tower Hamlets","AA/AO","105","95","24400","24310"
"In post","2022","50-59","Tower Hamlets","EO","170","165","30210","30320"
"In post","2022","50-59","Tower Hamlets","G6/G7","455","445","64030","63500"
"In post","2022","50-59","Tower Hamlets","SCS level","135","130","100810","97750"
"In post","2022","50-59","Tower Hamlets","SEO/HEO","350","345","41100","41010"
"In post","2022","50-59","Tower Hamlets","Unknown","15","15","36370","38230"
"In post","2022","50-59","Tyneside","AA/AO","1795","1525","21420","21260"
"In post","2022","50-59","Tyneside","EO","1035","940","27010","27570"
"In post","2022","50-59","Tyneside","G6/G7","670","650","56690","55210"
"In post","2022","50-59","Tyneside","SCS level","50","50","85180","76900"
"In post","2022","50-59","Tyneside","SEO/HEO","1300","1235","36040","34310"
"In post","2022","50-59","Tyneside","Unknown","120","110","31130","28200"
"In post","2022","50-59","Unknown","AA/AO","60","55","22640","21300"
"In post","2022","50-59","Unknown","EO","120","115","28750","27570"
"In post","2022","50-59","Unknown","G6/G7","45","45","58750","54630"
"In post","2022","50-59","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SEO/HEO","115","110","38890","37300"
"In post","2022","50-59","Unknown","Unknown","520","515","41570","36970"
"In post","2022","50-59","Wakefield","AA/AO","205","185","26680","26610"
"In post","2022","50-59","Wakefield","EO","180","165","29890","27570"
"In post","2022","50-59","Wakefield","G6/G7","25","25","72550","71890"
"In post","2022","50-59","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wakefield","SEO/HEO","115","110","41310","40080"
"In post","2022","50-59","Wakefield","Unknown","45","40","34230","28260"
"In post","2022","50-59","Walsall","AA/AO","85","70","20900","21260"
"In post","2022","50-59","Walsall","EO","80","70","27110","27570"
"In post","2022","50-59","Walsall","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Walsall","SEO/HEO","20","20","35840","34190"
"In post","2022","50-59","Walsall","Unknown","20","20","31570","28410"
"In post","2022","50-59","Wandsworth","AA/AO","155","150","28430","26930"
"In post","2022","50-59","Wandsworth","EO","50","50","33180","31530"
"In post","2022","50-59","Wandsworth","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Wandsworth","SEO/HEO","45","40","43950","43240"
"In post","2022","50-59","Wandsworth","Unknown","10","10","34800","37380"
"In post","2022","50-59","Warrington","AA/AO","210","190","23940","21260"
"In post","2022","50-59","Warrington","EO","230","220","30650","28860"
"In post","2022","50-59","Warrington","G6/G7","70","70","58750","55740"
"In post","2022","50-59","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Warrington","SEO/HEO","235","230","41270","40600"
"In post","2022","50-59","Warrington","Unknown","15","15","29900","28200"
"In post","2022","50-59","Warwickshire CC","AA/AO","155","140","21520","21260"
"In post","2022","50-59","Warwickshire CC","EO","170","155","26520","27570"
"In post","2022","50-59","Warwickshire CC","G6/G7","15","15","57130","55660"
"In post","2022","50-59","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Warwickshire CC","SEO/HEO","90","85","35890","34290"
"In post","2022","50-59","Warwickshire CC","Unknown","40","35","29540","28200"
"In post","2022","50-59","West Cumbria","AA/AO","150","135","23100","21300"
"In post","2022","50-59","West Cumbria","EO","90","85","27950","27570"
"In post","2022","50-59","West Cumbria","G6/G7","15","15","61390","59330"
"In post","2022","50-59","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","West Cumbria","SEO/HEO","50","50","37300","36970"
"In post","2022","50-59","West Cumbria","Unknown","60","55","42950","41000"
"In post","2022","50-59","West Essex","AA/AO","25","20","20610","20480"
"In post","2022","50-59","West Essex","EO","165","145","28670","27370"
"In post","2022","50-59","West Essex","G6/G7","20","20","60500","59970"
"In post","2022","50-59","West Essex","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","West Essex","SEO/HEO","50","50","35180","33900"
"In post","2022","50-59","West Essex","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","West Kent","AA/AO","15","10","36510","41570"
"In post","2022","50-59","West Kent","EO","35","35","29640","29290"
"In post","2022","50-59","West Kent","G6/G7","40","35","51900","48160"
"In post","2022","50-59","West Kent","SEO/HEO","30","30","38980","38330"
"In post","2022","50-59","West Kent","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","West Lothian","AA/AO","50","50","23430","23230"
"In post","2022","50-59","West Lothian","EO","55","55","28370","27570"
"In post","2022","50-59","West Lothian","G6/G7","25","25","64300","62170"
"In post","2022","50-59","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","West Lothian","SEO/HEO","35","35","39470","39660"
"In post","2022","50-59","West Northamptonshire","AA/AO","120","110","22750","20970"
"In post","2022","50-59","West Northamptonshire","EO","110","105","28030","27570"
"In post","2022","50-59","West Northamptonshire","G6/G7","15","15","60410","55610"
"In post","2022","50-59","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","West Northamptonshire","SEO/HEO","45","45","39730","38160"
"In post","2022","50-59","West Northamptonshire","Unknown","40","40","32200","28810"
"In post","2022","50-59","West Surrey","AA/AO","205","195","24760","24080"
"In post","2022","50-59","West Surrey","EO","135","130","29590","29290"
"In post","2022","50-59","West Surrey","G6/G7","90","90","60530","58980"
"In post","2022","50-59","West Surrey","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","West Surrey","SEO/HEO","180","175","38620","38170"
"In post","2022","50-59","West Surrey","Unknown","45","40","31990","27720"
"In post","2022","50-59","West Sussex (North East)","AA/AO","30","30","22810","22610"
"In post","2022","50-59","West Sussex (North East)","EO","245","220","28840","27570"
"In post","2022","50-59","West Sussex (North East)","G6/G7","25","25","60030","59730"
"In post","2022","50-59","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","West Sussex (North East)","SEO/HEO","90","90","37260","35030"
"In post","2022","50-59","West Sussex (North East)","Unknown","10","10","35060","37170"
"In post","2022","50-59","West Sussex (South West)","AA/AO","150","135","22340","21420"
"In post","2022","50-59","West Sussex (South West)","EO","170","155","27860","27570"
"In post","2022","50-59","West Sussex (South West)","G6/G7","55","55","57990","55210"
"In post","2022","50-59","West Sussex (South West)","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","West Sussex (South West)","SEO/HEO","140","130","37620","35980"
"In post","2022","50-59","West Sussex (South West)","Unknown","30","25","30990","30210"
"In post","2022","50-59","Westminster","AA/AO","630","605","24830","24310"
"In post","2022","50-59","Westminster","EO","1380","1340","30110","30110"
"In post","2022","50-59","Westminster","G6/G7","4125","4020","62700","62090"
"In post","2022","50-59","Westminster","SCS level","1090","1070","97980","87910"
"In post","2022","50-59","Westminster","SEO/HEO","3245","3185","40210","39960"
"In post","2022","50-59","Westminster","Unknown","20","20","44170","41060"
"In post","2022","50-59","Wiltshire","AA/AO","320","310","22790","21170"
"In post","2022","50-59","Wiltshire","EO","310","300","27670","26670"
"In post","2022","50-59","Wiltshire","G6/G7","630","615","56840","54540"
"In post","2022","50-59","Wiltshire","SCS level","25","25","101940","93820"
"In post","2022","50-59","Wiltshire","SEO/HEO","875","855","37220","38070"
"In post","2022","50-59","Wiltshire","Unknown","35","35","38210","29790"
"In post","2022","50-59","Wirral","AA/AO","315","270","21140","21260"
"In post","2022","50-59","Wirral","EO","295","260","27340","27570"
"In post","2022","50-59","Wirral","G6/G7","25","25","59140","55180"
"In post","2022","50-59","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wirral","SEO/HEO","125","120","36220","33840"
"In post","2022","50-59","Wirral","Unknown","25","25","30450","28250"
"In post","2022","50-59","Wolverhampton","AA/AO","125","100","20770","20970"
"In post","2022","50-59","Wolverhampton","EO","140","125","27380","27570"
"In post","2022","50-59","Wolverhampton","G6/G7","15","15","54920","50610"
"In post","2022","50-59","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wolverhampton","SEO/HEO","35","35","34180","32800"
"In post","2022","50-59","Wolverhampton","Unknown","50","45","29620","28200"
"In post","2022","50-59","Worcestershire CC","AA/AO","310","290","24690","21300"
"In post","2022","50-59","Worcestershire CC","EO","175","165","28570","27570"
"In post","2022","50-59","Worcestershire CC","G6/G7","55","55","59180","56360"
"In post","2022","50-59","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Worcestershire CC","SEO/HEO","145","140","38080","37180"
"In post","2022","50-59","Worcestershire CC","Unknown","65","55","30090","28200"
"In post","2022","50-59","York","AA/AO","165","155","21960","21300"
"In post","2022","50-59","York","EO","140","130","26990","26670"
"In post","2022","50-59","York","G6/G7","135","135","57900","54540"
"In post","2022","50-59","York","SCS level","15","15","91430","92240"
"In post","2022","50-59","York","SEO/HEO","265","250","35870","35310"
"In post","2022","50-59","York","Unknown","40","35","31520","28610"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","AA/AO","60","45","24270","23230"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","EO","45","35","28860","27570"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Aberdeen City and Aberdeenshire","SEO/HEO","45","40","50960","46070"
"In post","2022","60-64","Angus and Dundee City","AA/AO","95","85","21550","21260"
"In post","2022","60-64","Angus and Dundee City","EO","40","30","27520","27570"
"In post","2022","60-64","Angus and Dundee City","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Angus and Dundee City","SEO/HEO","15","15","38570","34290"
"In post","2022","60-64","Antrim and Newtownabbey","AA/AO","15","10","19930","19800"
"In post","2022","60-64","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ards and North Down","AA/AO","20","20","20910","20560"
"In post","2022","60-64","Ards and North Down","EO","5","5","[c]","[c]"
"In post","2022","60-64","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Barking & Dagenham and Havering","AA/AO","15","10","25240","25110"
"In post","2022","60-64","Barking & Dagenham and Havering","EO","40","30","31190","31060"
"In post","2022","60-64","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Barking & Dagenham and Havering","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Barking & Dagenham and Havering","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Barnet","AA/AO","25","25","24330","24180"
"In post","2022","60-64","Barnet","EO","50","45","30680","31060"
"In post","2022","60-64","Barnet","G6/G7","20","20","64090","64500"
"In post","2022","60-64","Barnet","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","Barnet","SEO/HEO","30","30","41370","42550"
"In post","2022","60-64","Barnet","Unknown","15","15","31540","31980"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","AA/AO","140","105","22950","21260"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","EO","100","70","28480","27570"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","SEO/HEO","20","15","35930","36260"
"In post","2022","60-64","Barnsley, Doncaster and Rotherham","Unknown","25","20","28820","28200"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","55","50","22610","21480"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","110","95","26540","26670"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","155","140","58300","55470"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","120830","96810"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","485","435","39190","40470"
"In post","2022","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","95","85","46340","41640"
"In post","2022","60-64","Bedford","AA/AO","15","15","22140","21790"
"In post","2022","60-64","Bedford","EO","25","20","28710","28840"
"In post","2022","60-64","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Bedford","SEO/HEO","15","15","36950","36440"
"In post","2022","60-64","Bedford","Unknown","10","10","29950","28200"
"In post","2022","60-64","Belfast","AA/AO","55","45","21230","21680"
"In post","2022","60-64","Belfast","EO","55","45","28200","28920"
"In post","2022","60-64","Belfast","G6/G7","10","10","57940","56160"
