"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Cabinet Office","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Department for Education","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Department for International Trade","5","[c]","[c]","[c]"
