"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","AO","70","70","22000","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","EO","55","55","25680","25310"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","G6","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","G7","10","10","50440","49360"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","HEO","30","30","29880","29390"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO","25","25","37400","36520"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","AO","15","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","EO","20","15","25690","25190"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","EO","45","45","30560","31460"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","HEO","15","15","34760","34960"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","SEO","10","10","41370","39910"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","AO","45","40","21340","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","EO","25","25","25160","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","HEO","15","15","29530","29180"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","SEO","25","25","39470","37480"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","AO","20","20","21300","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","EO","15","15","25280","24920"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","SEO","10","10","37020","37000"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AA","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AO","185","180","24340","24370"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","160","150","28140","27960"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6","25","25","65740","65820"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G7","45","45","54330","53870"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","HEO","125","125","33110","32560"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO","120","110","40220","39420"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","AO","85","75","21340","21300"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","EO","60","55","25660","25190"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","HEO","15","15","30090","30230"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","SEO","45","40","37630","36970"
"In post","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","G6","10","10","66710","65180"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","G7","10","10","52960","51250"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AO","30","25","21220","21170"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G7","15","15","60130","54700"
