"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Social Security Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Security Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Security Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Security Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Standards and Testing Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Standards and Testing Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Standards and Testing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Standards and Testing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Student Awards Agency for Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Student Awards Agency for Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Student Awards Agency for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Student Awards Agency for Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Teaching Regulation Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Teaching Regulation Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Teaching Regulation Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Teaching Regulation Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The Insolvency Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Transport Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Debt Management Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Debt Management Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","EO","40","[c]","26930","26880"
"New entrant CS","2022","Black","UK Health Security Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","HEO","30","[c]","32460","32330"
"New entrant CS","2022","Black","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Health Security Agency","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Hydrographic Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Space Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Valuation Office Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Vehicle Certification Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Vehicle Certification Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Vehicle Certification Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinary Medicines Directorate","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinary Medicines Directorate","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinary Medicines Directorate","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinary Medicines Directorate","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinary Medicines Directorate","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Revenue Authority","Outside London","AO","[c]","[c]","[c]","[c]"
