"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Undeclared","Scottish Government","105","100","39510","36130"
"In post","2022","30-39","Undeclared","UK Export Finance","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","UK Statistics Authority","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Welsh Government","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Attorney General's Departments","505","485","43030","48080"
"In post","2022","30-39","Unknown","Cabinet Office","960","950","50000","51230"
"In post","2022","30-39","Unknown","Chancellor's other departments","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Charity Commission","40","40","34290","30320"
"In post","2022","30-39","Unknown","Competition and Markets Authority","15","10","[c]","[c]"
"In post","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","675","655","38320","35780"
"In post","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","85","80","49560","51730"
"In post","2022","30-39","Unknown","Department for Education","700","680","41330","36570"
"In post","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","365","345","40910","37750"
"In post","2022","30-39","Unknown","Department for International Trade","335","330","49250","51710"
"In post","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","160","155","48510","49700"
"In post","2022","30-39","Unknown","Department for Transport","730","690","32850","26700"
"In post","2022","30-39","Unknown","Department for Work and Pensions","1000","950","30980","27570"
"In post","2022","30-39","Unknown","Department of Health and Social Care","1360","1310","45910","41260"
"In post","2022","30-39","Unknown","Food Standards Agency","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","470","465","49340","52430"
"In post","2022","30-39","Unknown","HM Land Registry","440","415","28380","25660"
"In post","2022","30-39","Unknown","HM Revenue and Customs","5000","4775","30980","26820"
"In post","2022","30-39","Unknown","HM Treasury","50","50","53660","55420"
"In post","2022","30-39","Unknown","Home Office","1445","1425","34010","27370"
"In post","2022","30-39","Unknown","Ministry of Defence","2035","1970","35720","33300"
"In post","2022","30-39","Unknown","Ministry of Justice","2900","2765","28750","25820"
"In post","2022","30-39","Unknown","National Crime Agency","970","955","37770","36410"
"In post","2022","30-39","Unknown","Northern Ireland Office","25","25","[c]","[c]"
"In post","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","30","25","[c]","[c]"
"In post","2022","30-39","Unknown","Office of Gas and Electricity Markets","30","30","48030","46960"
"In post","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Scotland","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Scottish Government","2890","2785","34510","32170"
"In post","2022","30-39","Unknown","The National Archives","30","30","[c]","[c]"
"In post","2022","30-39","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","UK Statistics Authority","625","585","35560","36840"
"In post","2022","30-39","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Welsh Government","105","105","39080","38160"
"In post","2022","40-49","Declared disabled","Attorney General's Departments","275","250","44260","48080"
"In post","2022","40-49","Declared disabled","Cabinet Office","195","190","47390","49700"
"In post","2022","40-49","Declared disabled","Chancellor's other departments","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Competition and Markets Authority","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","305","290","42170","39540"
"In post","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","30","30","59170","56000"
"In post","2022","40-49","Declared disabled","Department for Education","220","205","43070","37100"
"In post","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","375","350","37460","33390"
"In post","2022","40-49","Declared disabled","Department for International Trade","45","45","51000","51710"
"In post","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","90","85","43050","39600"
"In post","2022","40-49","Declared disabled","Department for Transport","335","300","31410","26700"
"In post","2022","40-49","Declared disabled","Department for Work and Pensions","3620","3230","27900","27570"
"In post","2022","40-49","Declared disabled","Department of Health and Social Care","130","125","46370","40950"
"In post","2022","40-49","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","195","190","48350","44130"
"In post","2022","40-49","Declared disabled","HM Land Registry","125","115","30270","27130"
"In post","2022","40-49","Declared disabled","HM Revenue and Customs","1420","1325","33570","33080"
"In post","2022","40-49","Declared disabled","HM Treasury","40","40","56440","63000"
"In post","2022","40-49","Declared disabled","Home Office","825","770","33490","29050"
"In post","2022","40-49","Declared disabled","Ministry of Defence","970","935","35960","33300"
"In post","2022","40-49","Declared disabled","Ministry of Justice","2380","2245","31490","28960"
"In post","2022","40-49","Declared disabled","National Crime Agency","70","70","39140","36740"
"In post","2022","40-49","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","45","40","49150","51360"
"In post","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Office of Rail and Road","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Scottish Government","465","445","40630","35000"
"In post","2022","40-49","Declared disabled","The National Archives","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","UK Export Finance","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","UK Statistics Authority","120","115","38830","36840"
"In post","2022","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Welsh Government","85","80","41920","38160"
"In post","2022","40-49","Declared non-disabled","Attorney General's Departments","2025","1850","48890","51470"
"In post","2022","40-49","Declared non-disabled","Cabinet Office","1220","1185","54550","54700"
"In post","2022","40-49","Declared non-disabled","Chancellor's other departments","105","95","67170","59510"
"In post","2022","40-49","Declared non-disabled","Charity Commission","80","75","38920","31000"
"In post","2022","40-49","Declared non-disabled","Competition and Markets Authority","175","170","72030","72430"
"In post","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","2425","2285","46530","43150"
"In post","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","245","235","57970","57680"
"In post","2022","40-49","Declared non-disabled","Department for Education","1620","1530","49130","50130"
"In post","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","2610","2440","37870","35900"
"In post","2022","40-49","Declared non-disabled","Department for International Trade","275","270","55490","51970"
"In post","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","715","680","49740","48200"
"In post","2022","40-49","Declared non-disabled","Department for Transport","2835","2680","36090","30730"
"In post","2022","40-49","Declared non-disabled","Department for Work and Pensions","16600","14995","29400","27570"
"In post","2022","40-49","Declared non-disabled","Department of Health and Social Care","1240","1150","49190","46000"
"In post","2022","40-49","Declared non-disabled","Estyn","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Food Standards Agency","240","235","42050","38600"
"In post","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","1545","1500","52770","54470"
"In post","2022","40-49","Declared non-disabled","HM Land Registry","805","745","36060","33840"
"In post","2022","40-49","Declared non-disabled","HM Revenue and Customs","9325","8805","36460","33370"
"In post","2022","40-49","Declared non-disabled","HM Treasury","285","270","58300","55270"
"In post","2022","40-49","Declared non-disabled","Home Office","6990","6550","34520","29080"
"In post","2022","40-49","Declared non-disabled","Ministry of Defence","8165","7885","38000","34850"
"In post","2022","40-49","Declared non-disabled","Ministry of Justice","12860","12100","33310","30450"
"In post","2022","40-49","Declared non-disabled","National Crime Agency","510","490","44100","43230"
"In post","2022","40-49","Declared non-disabled","Northern Ireland Office","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","470","455","53520","51360"
"In post","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","255","250","53660","50740"
"In post","2022","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","60","55","50660","46660"
"In post","2022","40-49","Declared non-disabled","Office of Rail and Road","90","85","58550","56540"
"In post","2022","40-49","Declared non-disabled","Office of the Secretary of State for Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Office of the Secretary of State for Wales","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Scottish Government","2945","2805","44530","39660"
"In post","2022","40-49","Declared non-disabled","The National Archives","115","110","42230","39700"
"In post","2022","40-49","Declared non-disabled","UK Export Finance","115","110","59010","52900"
"In post","2022","40-49","Declared non-disabled","UK Statistics Authority","635","580","39880","36840"
"In post","2022","40-49","Declared non-disabled","UK Supreme Court","10","10","[c]","[c]"
