"Status","Year","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","310","[c]","30610","29180"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","London","385","[c]","36030","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","Outside London","20","[c]","35380","31710"
"New entrant CS","2022","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","London","365","[c]","36540","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","20","[c]","36720","38680"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","30","[c]","29520","24830"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Outside London","15","[c]","38350","34170"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","75","[c]","31500","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","10","[c]","37320","41020"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","130","[c]","33240","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","20","[c]","33750","36340"
"New entrant CS","2022","Department for Transport","East Midlands (England)","Outside London","85","[c]","29240","26130"
"New entrant CS","2022","Department for Transport","East of England","Outside London","45","[c]","26620","26130"
"New entrant CS","2022","Department for Transport","London","London","555","[c]","42640","42470"
"New entrant CS","2022","Department for Transport","North East (England)","Outside London","70","[c]","24430","21840"
"New entrant CS","2022","Department for Transport","North West (England)","Outside London","55","[c]","26680","26130"
"New entrant CS","2022","Department for Transport","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Scotland","Outside London","45","[c]","30130","26130"
"New entrant CS","2022","Department for Transport","South East (England)","Outside London","235","[c]","30930","26830"
"New entrant CS","2022","Department for Transport","South West (England)","Outside London","100","[c]","27140","26130"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","45","[c]","21340","21840"
"New entrant CS","2022","Department for Transport","Wales","Outside London","645","[c]","23080","21840"
"New entrant CS","2022","Department for Transport","West Midlands (England)","Outside London","220","[c]","28300","26130"
"New entrant CS","2022","Department for Transport","Yorkshire and The Humber","Outside London","155","[c]","32430","26820"
"New entrant CS","2022","Department for Work and Pensions","East Midlands (England)","Outside London","610","[c]","24500","21260"
"New entrant CS","2022","Department for Work and Pensions","East of England","Outside London","580","[c]","26580","27570"
"New entrant CS","2022","Department for Work and Pensions","London","London","1230","[c]","31630","31060"
"New entrant CS","2022","Department for Work and Pensions","North East (England)","Outside London","1200","[c]","25210","21260"
"New entrant CS","2022","Department for Work and Pensions","North West (England)","Outside London","2180","[c]","26090","26370"
"New entrant CS","2022","Department for Work and Pensions","Scotland","Outside London","1030","[c]","24990","21260"
"New entrant CS","2022","Department for Work and Pensions","South East (England)","Outside London","620","[c]","25860","27570"
"New entrant CS","2022","Department for Work and Pensions","South West (England)","Outside London","405","[c]","23480","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","90","[c]","31340","29290"
"New entrant CS","2022","Department for Work and Pensions","Wales","Outside London","530","[c]","24730","27570"
"New entrant CS","2022","Department for Work and Pensions","West Midlands (England)","Outside London","880","[c]","26030","27570"
"New entrant CS","2022","Department for Work and Pensions","Yorkshire and The Humber","Outside London","1210","[c]","27250","27570"
"New entrant CS","2022","Department of Health and Social Care","East Midlands (England)","Outside London","90","[c]","35450","30020"
"New entrant CS","2022","Department of Health and Social Care","East of England","Outside London","130","[c]","33310","30460"
"New entrant CS","2022","Department of Health and Social Care","London","London","1815","[c]","39070","32790"
"New entrant CS","2022","Department of Health and Social Care","North East (England)","Outside London","35","[c]","34100","28590"
"New entrant CS","2022","Department of Health and Social Care","North West (England)","Outside London","115","[c]","36370","32310"
"New entrant CS","2022","Department of Health and Social Care","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Scotland","Outside London","10","[c]","28740","28780"
"New entrant CS","2022","Department of Health and Social Care","South East (England)","Outside London","105","[c]","37520","31830"
"New entrant CS","2022","Department of Health and Social Care","South West (England)","Outside London","280","[c]","30990","28590"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","West Midlands (England)","Outside London","135","[c]","35820","28970"
"New entrant CS","2022","Department of Health and Social Care","Yorkshire and The Humber","Outside London","545","[c]","38190","32790"
"New entrant CS","2022","Estyn","Wales","Outside London","10","[c]","69480","66900"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","Outside London","15","[c]","34590","32350"
"New entrant CS","2022","Food Standards Agency","London","London","30","[c]","36730","32350"
"New entrant CS","2022","Food Standards Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Outside London","10","[c]","30100","30350"
"New entrant CS","2022","Food Standards Agency","Northern Ireland","Outside London","25","[c]","30690","30350"
"New entrant CS","2022","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Outside London","15","[c]","39170","37350"
"New entrant CS","2022","Food Standards Agency","South West (England)","Outside London","15","[c]","32080","30350"
"New entrant CS","2022","Food Standards Agency","Wales","Outside London","20","[c]","31000","30350"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","Outside London","20","[c]","32030","30350"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","Outside London","35","[c]","33270","30350"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","South East (England)","Outside London","15","[c]","30340","24300"
"New entrant CS","2022","HM Land Registry","East Midlands (England)","Outside London","80","[c]","26410","22600"
"New entrant CS","2022","HM Land Registry","East of England","Outside London","25","[c]","24670","22600"
"New entrant CS","2022","HM Land Registry","London","London","50","[c]","33870","30600"
"New entrant CS","2022","HM Land Registry","North East (England)","Outside London","45","[c]","26240","22600"
"New entrant CS","2022","HM Land Registry","North West (England)","Outside London","80","[c]","26010","22600"
"New entrant CS","2022","HM Land Registry","South West (England)","Outside London","130","[c]","26610","22600"
"New entrant CS","2022","HM Land Registry","Wales","Outside London","45","[c]","26940","22600"
"New entrant CS","2022","HM Land Registry","West Midlands (England)","Outside London","35","[c]","28450","22600"
"New entrant CS","2022","HM Land Registry","Yorkshire and The Humber","Outside London","25","[c]","23940","22600"
"New entrant CS","2022","HM Revenue and Customs","East Midlands (England)","Outside London","560","[c]","27110","26590"
"New entrant CS","2022","HM Revenue and Customs","East of England","Outside London","70","[c]","26570","26590"
"New entrant CS","2022","HM Revenue and Customs","London","London","770","[c]","36200","37610"
"New entrant CS","2022","HM Revenue and Customs","North East (England)","Outside London","1185","[c]","25250","21750"
"New entrant CS","2022","HM Revenue and Customs","North West (England)","Outside London","2100","[c]","25730","21250"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","Outside London","440","[c]","26750","26590"
"New entrant CS","2022","HM Revenue and Customs","Scotland","Outside London","920","[c]","25440","21250"
"New entrant CS","2022","HM Revenue and Customs","South East (England)","Outside London","125","[c]","28670","26590"
"New entrant CS","2022","HM Revenue and Customs","South West (England)","Outside London","210","[c]","28190","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Wales","Outside London","500","[c]","25740","21250"
"New entrant CS","2022","HM Revenue and Customs","West Midlands (England)","Outside London","785","[c]","26720","26590"
"New entrant CS","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","840","[c]","26030","25000"
"New entrant CS","2022","HM Treasury","East of England","Outside London","15","[c]","26380","22380"
"New entrant CS","2022","HM Treasury","London","London","270","[c]","35540","28500"
"New entrant CS","2022","HM Treasury","North East (England)","Outside London","65","[c]","35420","29320"
"New entrant CS","2022","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Midlands (England)","Outside London","30","[c]","24890","21680"
"New entrant CS","2022","Home Office","East of England","Outside London","105","[c]","27060","24880"
"New entrant CS","2022","Home Office","London","London","870","[c]","34820","28650"
"New entrant CS","2022","Home Office","North East (England)","Outside London","90","[c]","26260","24880"
"New entrant CS","2022","Home Office","North West (England)","Outside London","460","[c]","28240","24880"
"New entrant CS","2022","Home Office","Northern Ireland","Outside London","45","[c]","27010","24880"
"New entrant CS","2022","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","Outside London","170","[c]","26380","24880"
"New entrant CS","2022","Home Office","South East (England)","Outside London","310","[c]","26150","24880"
"New entrant CS","2022","Home Office","South West (England)","Outside London","20","[c]","28580","24880"
"New entrant CS","2022","Home Office","Wales","Outside London","60","[c]","26320","24880"
"New entrant CS","2022","Home Office","West Midlands (England)","Outside London","100","[c]","25750","24880"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","Outside London","295","[c]","28720","24880"
"New entrant CS","2022","Ministry of Defence","East Midlands (England)","Outside London","180","[c]","28510","26350"
"New entrant CS","2022","Ministry of Defence","East of England","Outside London","305","[c]","30330","26350"
"New entrant CS","2022","Ministry of Defence","London","London","310","[c]","35650","33000"
"New entrant CS","2022","Ministry of Defence","North East (England)","Outside London","15","[c]","33410","21780"
"New entrant CS","2022","Ministry of Defence","North West (England)","Outside London","175","[c]","27450","21860"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","Outside London","35","[c]","26110","20180"
"New entrant CS","2022","Ministry of Defence","Overseas","Overseas","40","[c]","38990","36960"
"New entrant CS","2022","Ministry of Defence","Scotland","Outside London","325","[c]","28900","25000"
"New entrant CS","2022","Ministry of Defence","South East (England)","Outside London","915","[c]","30330","26350"
"New entrant CS","2022","Ministry of Defence","South West (England)","Outside London","2125","[c]","30730","27500"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","175","[c]","23230","16190"
"New entrant CS","2022","Ministry of Defence","Wales","Outside London","60","[c]","24980","21170"
"New entrant CS","2022","Ministry of Defence","West Midlands (England)","Outside London","205","[c]","29900","26350"
"New entrant CS","2022","Ministry of Defence","Yorkshire and The Humber","Outside London","125","[c]","29540","26350"
"New entrant CS","2022","Ministry of Justice","East Midlands (England)","Outside London","1660","[c]","24990","23140"
"New entrant CS","2022","Ministry of Justice","East of England","Outside London","1715","[c]","26050","24800"
"New entrant CS","2022","Ministry of Justice","London","London","2730","[c]","32560","30520"
"New entrant CS","2022","Ministry of Justice","North East (England)","Outside London","915","[c]","26270","23170"
"New entrant CS","2022","Ministry of Justice","North West (England)","Outside London","2390","[c]","26040","23170"
"New entrant CS","2022","Ministry of Justice","Scotland","Outside London","90","[c]","27880","20970"
"New entrant CS","2022","Ministry of Justice","South East (England)","Outside London","2335","[c]","27220","26140"
"New entrant CS","2022","Ministry of Justice","South West (England)","Outside London","1405","[c]","25580","23170"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","300","[c]","27180","24520"
"New entrant CS","2022","Ministry of Justice","Wales","Outside London","855","[c]","24510","23140"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","Outside London","1975","[c]","25330","23140"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","Outside London","1815","[c]","26230","23170"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Outside London","25","[c]","33930","34140"
"New entrant CS","2022","National Crime Agency","East of England","Outside London","20","[c]","32880","34140"
"New entrant CS","2022","National Crime Agency","London","London","170","[c]","41180","37560"
"New entrant CS","2022","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Outside London","100","[c]","34470","34140"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Outside London","10","[c]","37520","36740"
"New entrant CS","2022","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Outside London","35","[c]","34960","37560"
"New entrant CS","2022","National Crime Agency","South West (England)","Outside London","50","[c]","34030","32770"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Outside London","50","[c]","33990","32770"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","Outside London","25","[c]","34510","34140"
"New entrant CS","2022","Northern Ireland Office","London","London","10","[c]","41120","41750"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Outside London","30","[c]","38660","36050"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","20","[c]","47710","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","20","[c]","53640","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","London","45","[c]","45640","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","10","[c]","55600","48860"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","45","[c]","38240","39460"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","15","[c]","61740","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","45","[c]","46270","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","20","[c]","60840","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","20","[c]","58610","70500"
"New entrant CS","2022","Office of Gas and Electricity Markets","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","London","245","[c]","39240","32320"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","Outside London","200","[c]","30760","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","Outside London","10","[c]","55110","49750"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","65","[c]","36990","38000"
"New entrant CS","2022","Office of Rail and Road","London","London","20","[c]","42500","42670"
"New entrant CS","2022","Office of Rail and Road","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","10","[c]","37650","41700"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","Outside London","4505","[c]","29740","27230"
"New entrant CS","2022","The National Archives","London","London","100","[c]","31970","28040"
"New entrant CS","2022","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","London","115","[c]","43100","37000"
"New entrant CS","2022","UK Export Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","London","35","[c]","46400","39840"
"New entrant CS","2022","UK Statistics Authority","North East (England)","Outside London","10","[c]","29620","30710"
"New entrant CS","2022","UK Statistics Authority","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","South East (England)","Outside London","395","[c]","25280","19860"
"New entrant CS","2022","UK Statistics Authority","Wales","Outside London","560","[c]","30780","30710"
"New entrant CS","2022","UK Supreme Court","London","London","15","[c]","33290","37230"
"New entrant CS","2022","Water Services Regulation Authority","London","London","25","[c]","48650","42000"
"New entrant CS","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","30","[c]","39820","36390"
"New entrant CS","2022","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","Wales","Outside London","355","[c]","34530","31210"
"New entrant CS","2022","Welsh Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"","On 30 September 2021, the Ministry for Housing, Communities and Local Government changed its name to the Department for Levelling Up, Housing and Communities.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
