"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Science and Engineering","East Anglia","G6/G7","Unknown","50","50","53020","49970"
"In post","2022","Science and Engineering","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Anglia","SEO/HEO","Heterosexual / straight","165","160","34890","33720"
"In post","2022","Science and Engineering","East Anglia","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Science and Engineering","East Anglia","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Science and Engineering","East Anglia","SEO/HEO","Unknown","125","120","33850","34530"
"In post","2022","Science and Engineering","East Wales","AA/AO","Heterosexual / straight","35","35","19330","19450"
"In post","2022","Science and Engineering","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","EO","Heterosexual / straight","95","90","29530","30410"
"In post","2022","Science and Engineering","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","EO","Undeclared","120","115","29920","29470"
"In post","2022","Science and Engineering","East Wales","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","G6/G7","Heterosexual / straight","110","100","61560","60790"
"In post","2022","Science and Engineering","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","G6/G7","Unknown","65","60","60770","60790"
"In post","2022","Science and Engineering","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","SEO/HEO","Heterosexual / straight","100","95","41210","41760"
"In post","2022","Science and Engineering","East Wales","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","SEO/HEO","Undeclared","40","35","37280","35100"
"In post","2022","Science and Engineering","East Wales","SEO/HEO","Unknown","40","40","42380","42070"
"In post","2022","Science and Engineering","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Essex","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Science and Engineering","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","65","60","20920","20800"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","95","95","20380","19380"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","415","410","24590","25750"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","40","35","25970","27330"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","160","155","23070","23490"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","530","515","56020","54800"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","20","15","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","95","90","56490","55120"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","580","555","52990","48040"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","1500","1460","37670","38070"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","75","75","34330","33030"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","245","235","38660","40000"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","865","845","34960","38070"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","435","430","42410","40430"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","70","70","45590","44320"
"In post","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","50","50","36930","31600"
"In post","2022","Science and Engineering","Greater Manchester","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","SEO/HEO","Heterosexual / straight","45","40","35700","34530"
"In post","2022","Science and Engineering","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Greater Manchester","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","35","35","22250","22260"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","EO","Heterosexual / straight","75","75","26260","26640"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","80","75","53750","52310"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","G6/G7","Unknown","260","245","52760","49680"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","195","190","35280","34610"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","Undeclared","50","50","35100","33630"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","Unknown","275","270","34560","38070"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
