"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
