"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Counter Fraud","London","Heterosexual / straight","380","375","38390","37610"
"In post","2022","30-39","Counter Fraud","London","LGBO","30","30","37660","33100"
"In post","2022","30-39","Counter Fraud","London","Undeclared","35","35","37900","37430"
"In post","2022","30-39","Counter Fraud","London","Unknown","155","150","37350","35100"
"In post","2022","30-39","Counter Fraud","Outside London","Heterosexual / straight","1675","1610","31720","27570"
"In post","2022","30-39","Counter Fraud","Outside London","LGBO","130","125","32880","31000"
"In post","2022","30-39","Counter Fraud","Outside London","Undeclared","115","115","32250","27800"
"In post","2022","30-39","Counter Fraud","Outside London","Unknown","635","610","30620","27570"
"In post","2022","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","London","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Debt","Outside London","Heterosexual / straight","735","660","23270","21260"
"In post","2022","30-39","Debt","Outside London","LGBO","75","75","23320","21260"
"In post","2022","30-39","Debt","Outside London","Undeclared","65","60","23230","21260"
"In post","2022","30-39","Debt","Outside London","Unknown","395","360","22320","21250"
"In post","2022","30-39","Digital, Data & Technology","London","Heterosexual / straight","760","745","50100","53620"
"In post","2022","30-39","Digital, Data & Technology","London","LGBO","95","95","51450","54700"
"In post","2022","30-39","Digital, Data & Technology","London","Undeclared","120","120","50560","53760"
"In post","2022","30-39","Digital, Data & Technology","London","Unknown","230","225","51260","53850"
"In post","2022","30-39","Digital, Data & Technology","Outside London","Heterosexual / straight","2680","2620","38780","36740"
"In post","2022","30-39","Digital, Data & Technology","Outside London","LGBO","245","240","38370","36920"
"In post","2022","30-39","Digital, Data & Technology","Outside London","Undeclared","335","325","39820","38200"
"In post","2022","30-39","Digital, Data & Technology","Outside London","Unknown","770","755","39730","36840"
"In post","2022","30-39","Digital, Data & Technology","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","London","Heterosexual / straight","460","450","50430","51500"
"In post","2022","30-39","Finance","London","LGBO","30","30","49920","47000"
"In post","2022","30-39","Finance","London","Undeclared","80","80","50930","53360"
"In post","2022","30-39","Finance","London","Unknown","110","105","50120","43810"
"In post","2022","30-39","Finance","Outside London","Heterosexual / straight","1270","1210","36680","33370"
"In post","2022","30-39","Finance","Outside London","LGBO","95","90","37830","35310"
"In post","2022","30-39","Finance","Outside London","Undeclared","110","110","37860","35680"
"In post","2022","30-39","Finance","Outside London","Unknown","345","320","34900","33000"
"In post","2022","30-39","Finance","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Grants Management","Outside London","Heterosexual / straight","165","145","24640","22430"
"In post","2022","30-39","Grants Management","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Grants Management","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Grants Management","Outside London","Unknown","245","230","23560","21300"
"In post","2022","30-39","Human Resources","London","Heterosexual / straight","475","465","46230","41750"
"In post","2022","30-39","Human Resources","London","LGBO","50","50","48530","47170"
"In post","2022","30-39","Human Resources","London","Undeclared","45","40","43840","40650"
"In post","2022","30-39","Human Resources","London","Unknown","90","90","45560","42270"
"In post","2022","30-39","Human Resources","Outside London","Heterosexual / straight","1475","1390","33940","31990"
"In post","2022","30-39","Human Resources","Outside London","LGBO","135","135","34070","31420"
"In post","2022","30-39","Human Resources","Outside London","Undeclared","85","80","32840","28970"
"In post","2022","30-39","Human Resources","Outside London","Unknown","260","245","33050","30450"
"In post","2022","30-39","Human Resources","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","London","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","Outside London","Heterosexual / straight","70","65","41610","40520"
"In post","2022","30-39","Internal Audit","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Internal Audit","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","London","Heterosexual / straight","980","935","51620","51250"
"In post","2022","30-39","Legal","London","LGBO","85","85","52730","51830"
"In post","2022","30-39","Legal","London","Undeclared","85","85","52800","53050"
"In post","2022","30-39","Legal","London","Unknown","240","230","52930","53050"
"In post","2022","30-39","Legal","Outside London","Heterosexual / straight","1155","1090","43170","48080"
"In post","2022","30-39","Legal","Outside London","LGBO","80","80","42110","41750"
"In post","2022","30-39","Legal","Outside London","Undeclared","60","60","45270","48080"
"In post","2022","30-39","Legal","Outside London","Unknown","190","180","41520","40090"
"In post","2022","30-39","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","London","Heterosexual / straight","8585","8320","44820","40490"
"In post","2022","30-39","No function","London","LGBO","900","895","46320","41750"
"In post","2022","30-39","No function","London","Undeclared","1040","1010","45620","41880"
"In post","2022","30-39","No function","London","Unknown","2405","2335","43320","38160"
"In post","2022","30-39","No function","Outside London","Heterosexual / straight","30205","28325","29510","27570"
"In post","2022","30-39","No function","Outside London","LGBO","2680","2620","29440","27570"
"In post","2022","30-39","No function","Outside London","Undeclared","2775","2615","29910","27570"
"In post","2022","30-39","No function","Outside London","Unknown","10135","9390","28290","26820"
"In post","2022","30-39","No function","Overseas","Heterosexual / straight","325","325","46550","49370"
"In post","2022","30-39","No function","Overseas","LGBO","45","45","47440","52530"
"In post","2022","30-39","No function","Overseas","Undeclared","50","50","46850","52770"
"In post","2022","30-39","No function","Overseas","Unknown","65","65","52110","53470"
"In post","2022","30-39","No function","Unknown","Heterosexual / straight","85","80","30960","27570"
"In post","2022","30-39","No function","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","No function","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","No function","Unknown","Unknown","55","55","32960","31060"
"In post","2022","30-39","Project Delivery","London","Heterosexual / straight","720","705","52940","53830"
"In post","2022","30-39","Project Delivery","London","LGBO","85","85","52650","53000"
"In post","2022","30-39","Project Delivery","London","Undeclared","55","55","53700","53850"
"In post","2022","30-39","Project Delivery","London","Unknown","295","290","50520","52550"
"In post","2022","30-39","Project Delivery","Outside London","Heterosexual / straight","3390","3270","38080","37020"
"In post","2022","30-39","Project Delivery","Outside London","LGBO","225","220","38830","37350"
"In post","2022","30-39","Project Delivery","Outside London","Undeclared","305","295","38670","38200"
"In post","2022","30-39","Project Delivery","Outside London","Unknown","725","700","37600","37940"
"In post","2022","30-39","Project Delivery","Overseas","Heterosexual / straight","135","135","50480","52670"
"In post","2022","30-39","Project Delivery","Overseas","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Project Delivery","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Overseas","Unknown","70","70","51120","53000"
"In post","2022","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","London","Heterosexual / straight","160","160","43580","41430"
"In post","2022","30-39","Property","London","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Property","London","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Property","London","Unknown","55","50","44560","41750"
"In post","2022","30-39","Property","Outside London","Heterosexual / straight","835","805","35380","33300"
"In post","2022","30-39","Property","Outside London","LGBO","60","55","34080","31900"
"In post","2022","30-39","Property","Outside London","Undeclared","75","75","35780","33330"
"In post","2022","30-39","Property","Outside London","Unknown","300","295","31000","26950"
"In post","2022","30-39","Property","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","London","Heterosexual / straight","300","295","41750","40190"
"In post","2022","30-39","Security","London","LGBO","25","25","[c]","[c]"
"In post","2022","30-39","Security","London","Undeclared","40","40","46580","45200"
"In post","2022","30-39","Security","London","Unknown","65","65","41380","39030"
"In post","2022","30-39","Security","Outside London","Heterosexual / straight","1020","1005","31500","30400"
"In post","2022","30-39","Security","Outside London","LGBO","100","95","32320","32000"
"In post","2022","30-39","Security","Outside London","Undeclared","115","110","33140","33300"
"In post","2022","30-39","Security","Outside London","Unknown","355","350","31430","29060"
"In post","2022","30-39","Security","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","30-39","Security","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","London","Heterosexual / straight","2700","2595","42730","41370"
"In post","2022","30-39","Unknown","London","LGBO","140","140","47980","45200"
"In post","2022","30-39","Unknown","London","Undeclared","300","290","44940","41970"
