"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Leeds","Heterosexual / straight","190","[c]","35000","28970"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Leeds","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Leeds","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Leeds","Unknown","125","[c]","39750","33080"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Sheffield","Heterosexual / straight","80","[c]","34590","31830"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Sheffield","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Sheffield","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Sheffield","Unknown","35","[c]","38310","29200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Wakefield","Heterosexual / straight","35","[c]","30970","28000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Wakefield","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","York","Heterosexual / straight","55","[c]","35170","32000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","York","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Derby","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Derby","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","East Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicester","Heterosexual / straight","35","[c]","27460","23170"
"New entrant CS","2022","50-59","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicester","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","45","[c]","27210","23140"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire CC and Rutland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","70","[c]","29200","27570"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire CC","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Northamptonshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","North Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Nottingham","Heterosexual / straight","95","[c]","29960","27130"
"New entrant CS","2022","50-59","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Nottingham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Nottingham","Unknown","50","[c]","27360","24780"
"New entrant CS","2022","50-59","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","South and West Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","West Northamptonshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","West Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedford","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedford","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Cambridgeshire CC","Heterosexual / straight","40","[c]","30070","27570"
"New entrant CS","2022","50-59","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Cambridgeshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Central Bedfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Haven Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Thames Gateway","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Heart of Essex","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Heart of Essex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Hertfordshire CC","Heterosexual / straight","70","[c]","32620","29290"
"New entrant CS","2022","50-59","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Hertfordshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Luton","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Luton","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","North and West Norfolk","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","North and West Norfolk","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Norwich and East Norfolk","Heterosexual / straight","45","[c]","23210","21260"
"New entrant CS","2022","50-59","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Norwich and East Norfolk","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Norwich and East Norfolk","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Peterborough","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Peterborough","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Southend-on-Sea","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Southend-on-Sea","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Suffolk CC","Heterosexual / straight","50","[c]","28550","25370"
"New entrant CS","2022","50-59","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Suffolk CC","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","West Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","West Essex","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barking & Dagenham and Havering","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barnet","Heterosexual / straight","35","[c]","34330","31060"
"New entrant CS","2022","50-59","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Barnet","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bexley and Greenwich","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bexley and Greenwich","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Brent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bromley","Heterosexual / straight","35","[c]","32190","30650"
"New entrant CS","2022","50-59","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Camden and City of London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Camden and City of London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Croydon","Heterosexual / straight","60","[c]","36770","31060"
"New entrant CS","2022","50-59","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Croydon","Unknown","45","[c]","39220","30750"
"New entrant CS","2022","50-59","London","Ealing","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Ealing","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Enfield","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hackney and Newham","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hackney and Newham","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Haringey and Islington","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Haringey and Islington","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Harrow and Hillingdon","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Harrow and Hillingdon","Unknown","30","[c]","30190","30590"
"New entrant CS","2022","50-59","London","Hounslow and Richmond upon Thames","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Hounslow and Richmond upon Thames","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lambeth","Heterosexual / straight","75","[c]","45430","36200"
"New entrant CS","2022","50-59","London","Lambeth","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lambeth","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lambeth","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lewisham and Southwark","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lewisham and Southwark","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Merton, Kingston upon Thames and Sutton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Redbridge and Waltham Forest","Heterosexual / straight","40","[c]","31760","30130"
"New entrant CS","2022","50-59","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Redbridge and Waltham Forest","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Tower Hamlets","Heterosexual / straight","60","[c]","54940","54270"
"New entrant CS","2022","50-59","London","Tower Hamlets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Wandsworth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Wandsworth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Westminster","Heterosexual / straight","240","[c]","49000","42470"
"New entrant CS","2022","50-59","London","Westminster","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Westminster","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Westminster","Unknown","155","[c]","54300","47590"
"New entrant CS","2022","50-59","North East (England)","Darlington","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Darlington","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Durham","Heterosexual / straight","55","[c]","28130","24800"
"New entrant CS","2022","50-59","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Durham","Unknown","35","[c]","24610","22310"
"New entrant CS","2022","50-59","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","35","[c]","29920","27570"
"New entrant CS","2022","50-59","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","South Teesside","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Sunderland","Heterosexual / straight","45","[c]","25580","23790"
"New entrant CS","2022","50-59","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Sunderland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Tyneside","Heterosexual / straight","220","[c]","28430","24920"
"New entrant CS","2022","50-59","North East (England)","Tyneside","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Tyneside","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Tyneside","Unknown","105","[c]","26510","21840"
"New entrant CS","2022","50-59","North West (England)","Blackburn with Darwen","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Blackpool","Heterosexual / straight","70","[c]","28820","21260"
"New entrant CS","2022","50-59","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Blackpool","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire East","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire West and Chester","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire West and Chester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Chorley and West Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Chorley and West Lancashire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Merseyside","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","East Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North East","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North West","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
