"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","260","[c]","30100","24010"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Heterosexual / straight","85","[c]","45160","41170"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","125","[c]","54190","51360"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","120","[c]","42250","37320"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","70","[c]","47640","46250"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Heterosexual / straight","310","[c]","40310","34600"
"Leaver CS","2022","Declared non-disabled","Scottish Government","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Unknown","180","[c]","35520","30040"
"Leaver CS","2022","Declared non-disabled","The National Archives","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Heterosexual / straight","30","[c]","50270","46510"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","155","[c]","28630","23630"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Unknown","35","[c]","33330","24480"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Heterosexual / straight","175","[c]","41890","37410"
"Leaver CS","2022","Declared non-disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Heterosexual / straight","35","[c]","32280","26780"
"Leaver CS","2022","Undeclared","Department for Transport","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Undeclared","30","[c]","30250","26780"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Heterosexual / straight","175","[c]","25990","26710"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Undeclared","80","[c]","30140","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","40","[c]","30060","27570"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Heterosexual / straight","30","[c]","33770","29030"
"Leaver CS","2022","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Undeclared","60","[c]","33410","30740"
"Leaver CS","2022","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Heterosexual / straight","140","[c]","29600","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Undeclared","175","[c]","36500","36300"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Heterosexual / straight","345","[c]","27750","21820"
"Leaver CS","2022","Undeclared","Ministry of Justice","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Undeclared","185","[c]","29930","21330"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","210","[c]","[c]","[c]"
