"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Companies House","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Competition and Markets Authority","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Competition and Markets Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Commercial Service","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Commercial Service","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Commercial Service","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Commercial Service","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Commercial Service","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Prosecution Service","Attorney General's Departments","AA/AO","40","[c]","21270","20880"
"New entrant CS","2022","Asian","Crown Prosecution Service","Attorney General's Departments","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Crown Prosecution Service","Attorney General's Departments","G6/G7","30","[c]","51640","53050"
"New entrant CS","2022","Asian","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Equipment and Support","Ministry of Defence","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Equipment and Support","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Equipment and Support","Ministry of Defence","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Science and Technology Laboratory","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","55","[c]","36160","33570"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Department for Education","EO","30","[c]","25620","25000"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Department for Education","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Department for Education","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","60","[c]","34240","32560"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Department for International Trade","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","30","[c]","33360","33210"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","30","[c]","35660","34710"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","455","[c]","21960","21260"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","830","[c]","28680","27570"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","70","[c]","36490","36650"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","35","[c]","21410","21840"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Department for Transport","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Department for Education","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Food Standards Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Attorney General's Departments","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Attorney General's Departments","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Attorney General's Departments","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","115","[c]","21700","20970"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Ministry of Justice","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","35","[c]","34830","34260"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HM Land Registry","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HM Land Registry","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HM Land Registry","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Ministry of Justice","AA/AO","140","[c]","24880","23140"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Ministry of Justice","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Ministry of Justice","Unknown","255","[c]","27610","24800"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","480","[c]","21350","21250"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","280","[c]","27290","26590"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","215","[c]","35330","33080"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","HM Treasury","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","HM Treasury","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Home Office","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Home Office","EO","45","[c]","26900","25770"
"New entrant CS","2022","Asian","Home Office","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Home Office","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Ministry of Justice","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","35","[c]","36160","34260"
"New entrant CS","2022","Asian","National Crime Agency","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","National Crime Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","National Crime Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
