"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Commercial Service","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","East of England","Outside London","30","30","39260","35080"
"In post","2022","Crown Commercial Service","Operational Delivery","London","London","20","20","58270","58190"
"In post","2022","Crown Commercial Service","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","North West (England)","Outside London","80","80","36260","30700"
"In post","2022","Crown Commercial Service","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Wales","Outside London","25","25","33670","30420"
"In post","2022","Crown Commercial Service","Operational Delivery","West Midlands (England)","Outside London","15","15","31610","25520"
"In post","2022","Crown Commercial Service","Operational Delivery","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Policy","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Project Delivery","North West (England)","Outside London","10","10","46200","51100"
"In post","2022","Crown Commercial Service","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Project Delivery","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Communications","Scotland","Outside London","15","15","36570","32310"
"In post","2022","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Scotland","Outside London","60","60","41540","38600"
"In post","2022","Crown Office and Procurator Fiscal Service","Finance","Scotland","Outside London","20","20","39880","39730"
"In post","2022","Crown Office and Procurator Fiscal Service","Human Resources","Scotland","Outside London","45","45","35020","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Scotland","Outside London","25","20","40880","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Legal","Scotland","Outside London","725","685","54240","53490"
"In post","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Scotland","Outside London","1445","1345","27500","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Policy","Scotland","Outside London","20","20","48460","56920"
"In post","2022","Crown Office and Procurator Fiscal Service","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","London","London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","Yorkshire and The Humber","Outside London","15","15","37910","34390"
"In post","2022","Crown Prosecution Service","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","London","London","40","35","41560","39750"
"In post","2022","Crown Prosecution Service","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","London","London","25","25","45220","39750"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","Wales","Outside London","10","10","36370","31720"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","Yorkshire and The Humber","Outside London","45","45","35790","31660"
"In post","2022","Crown Prosecution Service","Finance","East Midlands (England)","Outside London","30","30","24490","22200"
"In post","2022","Crown Prosecution Service","Finance","East of England","Outside London","15","15","27080","23770"
"In post","2022","Crown Prosecution Service","Finance","London","London","30","30","35800","31560"
"In post","2022","Crown Prosecution Service","Finance","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","North West (England)","Outside London","10","10","25580","24060"
"In post","2022","Crown Prosecution Service","Finance","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","Yorkshire and The Humber","Outside London","50","50","30410","25920"
"In post","2022","Crown Prosecution Service","Human Resources","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","London","London","55","55","42200","33930"
"In post","2022","Crown Prosecution Service","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","North West (England)","Outside London","50","50","32020","30130"
"In post","2022","Crown Prosecution Service","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","West Midlands (England)","Outside London","10","10","34180","30130"
