"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","EO","35","[c]","29300","29370"
"Leaver Dept.","2022","40-49","Black","London","G6/G7","35","[c]","57660","55130"
"Leaver Dept.","2022","40-49","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","SEO/HEO","95","[c]","38030","39000"
"Leaver Dept.","2022","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","EO","40","[c]","26690","27570"
"Leaver Dept.","2022","40-49","Black","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","SEO/HEO","55","[c]","34860","34170"
"Leaver Dept.","2022","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","G6/G7","50","[c]","60640","58380"
"Leaver Dept.","2022","40-49","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","SEO/HEO","40","[c]","38910","39030"
"Leaver Dept.","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","G6/G7","50","[c]","56470","54280"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","SEO/HEO","75","[c]","35850","36060"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","G6/G7","140","[c]","60310","58430"
"Leaver Dept.","2022","40-49","Unknown","London","SCS level","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","SEO/HEO","90","[c]","39800","40220"
"Leaver Dept.","2022","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","EO","70","[c]","27200","27570"
"Leaver Dept.","2022","40-49","Unknown","Outside London","G6/G7","70","[c]","55140","52150"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Outside London","SEO/HEO","100","[c]","36830","36360"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","EO","60","[c]","28530","28310"
"Leaver Dept.","2022","40-49","White","London","G6/G7","480","[c]","59680","57680"
"Leaver Dept.","2022","40-49","White","London","SCS level","140","[c]","89540","85680"
"Leaver Dept.","2022","40-49","White","London","SEO/HEO","270","[c]","38580","40070"
"Leaver Dept.","2022","40-49","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outside London","AA/AO","310","[c]","21310","21260"
"Leaver Dept.","2022","40-49","White","Outside London","EO","485","[c]","26720","27570"
"Leaver Dept.","2022","40-49","White","Outside London","G6/G7","470","[c]","57200","53570"
"Leaver Dept.","2022","40-49","White","Outside London","SCS level","60","[c]","92770","93650"
"Leaver Dept.","2022","40-49","White","Outside London","SEO/HEO","750","[c]","36020","36180"
"Leaver Dept.","2022","40-49","White","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","G6/G7","40","[c]","61220","59160"
"Leaver Dept.","2022","50-59","Asian","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","SEO/HEO","50","[c]","37930","37850"
"Leaver Dept.","2022","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","EO","35","[c]","29000","28310"
"Leaver Dept.","2022","50-59","Black","London","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","SEO/HEO","50","[c]","38070","36800"
"Leaver Dept.","2022","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","G6/G7","35","[c]","60910","57880"
"Leaver Dept.","2022","50-59","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","G6/G7","50","[c]","58650","55710"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","SEO/HEO","55","[c]","36700","35570"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","SEO/HEO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","EO","30","[c]","[c]","[c]"
