"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Declared non-disabled","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South West (England)","Male","50","[c]","17650","17140"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","East Midlands (England)","Female","50","[c]","23510","21260"
"New entrant CS","2022","20-29","Declared disabled","East Midlands (England)","Male","45","[c]","25210","24710"
"New entrant CS","2022","20-29","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","East of England","Female","55","[c]","23890","23170"
"New entrant CS","2022","20-29","Declared disabled","East of England","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","London","Female","315","[c]","30950","30520"
"New entrant CS","2022","20-29","Declared disabled","London","Male","165","[c]","31360","31060"
"New entrant CS","2022","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","North East (England)","Female","60","[c]","24490","21260"
"New entrant CS","2022","20-29","Declared disabled","North East (England)","Male","40","[c]","25480","22010"
"New entrant CS","2022","20-29","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","North West (England)","Female","145","[c]","24310","23110"
"New entrant CS","2022","20-29","Declared disabled","North West (England)","Male","85","[c]","24160","22600"
"New entrant CS","2022","20-29","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Scotland","Female","95","[c]","25160","24400"
"New entrant CS","2022","20-29","Declared disabled","Scotland","Male","85","[c]","24310","21260"
"New entrant CS","2022","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","South East (England)","Female","90","[c]","25120","24370"
"New entrant CS","2022","20-29","Declared disabled","South East (England)","Male","55","[c]","25290","24750"
"New entrant CS","2022","20-29","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","South West (England)","Female","100","[c]","25120","24070"
"New entrant CS","2022","20-29","Declared disabled","South West (England)","Male","65","[c]","24710","23960"
"New entrant CS","2022","20-29","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Wales","Female","55","[c]","23440","22200"
"New entrant CS","2022","20-29","Declared disabled","Wales","Male","45","[c]","23780","23140"
"New entrant CS","2022","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","West Midlands (England)","Female","80","[c]","25150","23740"
"New entrant CS","2022","20-29","Declared disabled","West Midlands (England)","Male","40","[c]","24140","23140"
"New entrant CS","2022","20-29","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Yorkshire and The Humber","Female","80","[c]","26660","24010"
"New entrant CS","2022","20-29","Declared disabled","Yorkshire and The Humber","Male","45","[c]","25180","23510"
"New entrant CS","2022","20-29","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","East Midlands (England)","Female","445","[c]","23950","23140"
"New entrant CS","2022","20-29","Declared non-disabled","East Midlands (England)","Male","340","[c]","24340","23140"
"New entrant CS","2022","20-29","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","East of England","Female","370","[c]","25020","24270"
"New entrant CS","2022","20-29","Declared non-disabled","East of England","Male","290","[c]","26000","25710"
"New entrant CS","2022","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","London","Female","1990","[c]","31760","31060"
"New entrant CS","2022","20-29","Declared non-disabled","London","Male","1330","[c]","32410","31060"
"New entrant CS","2022","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","North East (England)","Female","555","[c]","23940","22010"
"New entrant CS","2022","20-29","Declared non-disabled","North East (England)","Male","385","[c]","24570","21300"
"New entrant CS","2022","20-29","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","North West (England)","Female","1070","[c]","24480","23140"
"New entrant CS","2022","20-29","Declared non-disabled","North West (England)","Male","795","[c]","25030","23140"
"New entrant CS","2022","20-29","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Northern Ireland","Female","65","[c]","27360","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Northern Ireland","Male","50","[c]","25850","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Scotland","Female","915","[c]","25910","23850"
"New entrant CS","2022","20-29","Declared non-disabled","Scotland","Male","575","[c]","25680","23450"
"New entrant CS","2022","20-29","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","South East (England)","Female","655","[c]","25900","25010"
"New entrant CS","2022","20-29","Declared non-disabled","South East (England)","Male","445","[c]","26140","25540"
"New entrant CS","2022","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","South West (England)","Female","680","[c]","24660","23170"
"New entrant CS","2022","20-29","Declared non-disabled","South West (England)","Male","625","[c]","25390","24870"
"New entrant CS","2022","20-29","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Female","55","[c]","27550","28000"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Wales","Female","555","[c]","24350","22960"
"New entrant CS","2022","20-29","Declared non-disabled","Wales","Male","395","[c]","24460","22960"
"New entrant CS","2022","20-29","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","West Midlands (England)","Female","680","[c]","24700","23170"
"New entrant CS","2022","20-29","Declared non-disabled","West Midlands (England)","Male","380","[c]","25780","24100"
"New entrant CS","2022","20-29","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Female","715","[c]","25200","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Male","490","[c]","25890","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","Female","105","[c]","31770","31060"
"New entrant CS","2022","20-29","Undeclared","London","Male","115","[c]","33260","32350"
"New entrant CS","2022","20-29","Undeclared","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","North West (England)","Female","35","[c]","23720","22600"
"New entrant CS","2022","20-29","Undeclared","North West (England)","Male","40","[c]","26300","26590"
"New entrant CS","2022","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","South East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","South East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","South West (England)","Female","30","[c]","25740","25500"
"New entrant CS","2022","20-29","Undeclared","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","Female","265","[c]","24440","23140"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","Male","180","[c]","24290","23140"
"New entrant CS","2022","20-29","Unknown","East of England","Female","215","[c]","24330","24270"
"New entrant CS","2022","20-29","Unknown","East of England","Male","145","[c]","24450","23540"
"New entrant CS","2022","20-29","Unknown","London","Female","1760","[c]","30840","28650"
"New entrant CS","2022","20-29","Unknown","London","Male","1230","[c]","32080","30460"
"New entrant CS","2022","20-29","Unknown","North East (England)","Female","300","[c]","24140","23140"
"New entrant CS","2022","20-29","Unknown","North East (England)","Male","205","[c]","24850","23140"
"New entrant CS","2022","20-29","Unknown","North West (England)","Female","780","[c]","24570","23170"
"New entrant CS","2022","20-29","Unknown","North West (England)","Male","500","[c]","25370","24880"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","Female","65","[c]","24880","21250"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","Male","50","[c]","23770","21250"
"New entrant CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scotland","Female","595","[c]","25200","23330"
"New entrant CS","2022","20-29","Unknown","Scotland","Male","450","[c]","25620","23540"
"New entrant CS","2022","20-29","Unknown","South East (England)","Female","380","[c]","25200","24370"
"New entrant CS","2022","20-29","Unknown","South East (England)","Male","290","[c]","24820","24800"
"New entrant CS","2022","20-29","Unknown","South West (England)","Female","320","[c]","24610","22600"
"New entrant CS","2022","20-29","Unknown","South West (England)","Male","310","[c]","25510","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","125","[c]","24590","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","130","[c]","23860","24170"
"New entrant CS","2022","20-29","Unknown","Wales","Female","285","[c]","23940","21840"
"New entrant CS","2022","20-29","Unknown","Wales","Male","265","[c]","23810","21840"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","Female","430","[c]","24370","23140"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","Male","300","[c]","25020","23140"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","Female","530","[c]","25140","23690"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","Male","465","[c]","25710","24880"
"New entrant CS","2022","30-39","Declared disabled","East Midlands (England)","Female","50","[c]","26390","25300"
"New entrant CS","2022","30-39","Declared disabled","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","East of England","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","Female","115","[c]","37300","32440"
"New entrant CS","2022","30-39","Declared disabled","London","Male","80","[c]","37590","33390"
"New entrant CS","2022","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","North East (England)","Female","35","[c]","27920","25480"
"New entrant CS","2022","30-39","Declared disabled","North East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","North West (England)","Female","95","[c]","27100","25920"
"New entrant CS","2022","30-39","Declared disabled","North West (England)","Male","65","[c]","28290","25120"
"New entrant CS","2022","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Scotland","Female","65","[c]","29190","27400"
"New entrant CS","2022","30-39","Declared disabled","Scotland","Male","65","[c]","27670","26910"
"New entrant CS","2022","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","South East (England)","Female","50","[c]","27080","24970"
"New entrant CS","2022","30-39","Declared disabled","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","South West (England)","Female","60","[c]","28950","26300"
"New entrant CS","2022","30-39","Declared disabled","South West (England)","Male","30","[c]","31530","30490"
"New entrant CS","2022","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Wales","Female","50","[c]","27860","23880"
"New entrant CS","2022","30-39","Declared disabled","Wales","Male","35","[c]","26990","23140"
"New entrant CS","2022","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","West Midlands (England)","Female","60","[c]","27840","26590"
"New entrant CS","2022","30-39","Declared disabled","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Female","55","[c]","28170","26370"
"New entrant CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Male","45","[c]","29420","27570"
"New entrant CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","East Midlands (England)","Female","260","[c]","26760","24430"
"New entrant CS","2022","30-39","Declared non-disabled","East Midlands (England)","Male","205","[c]","27420","26130"
"New entrant CS","2022","30-39","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","East of England","Female","255","[c]","27460","25710"
"New entrant CS","2022","30-39","Declared non-disabled","East of England","Male","190","[c]","28140","26350"
"New entrant CS","2022","30-39","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","Female","935","[c]","39310","36330"
"New entrant CS","2022","30-39","Declared non-disabled","London","Male","700","[c]","40770","36650"
"New entrant CS","2022","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","North East (England)","Female","345","[c]","26630","24050"
"New entrant CS","2022","30-39","Declared non-disabled","North East (England)","Male","290","[c]","28230","26590"
"New entrant CS","2022","30-39","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","North West (England)","Female","690","[c]","26990","24800"
"New entrant CS","2022","30-39","Declared non-disabled","North West (England)","Male","540","[c]","28470","26590"
"New entrant CS","2022","30-39","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Northern Ireland","Female","35","[c]","31450","31770"
"New entrant CS","2022","30-39","Declared non-disabled","Northern Ireland","Male","40","[c]","31270","31000"
"New entrant CS","2022","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Scotland","Female","635","[c]","29970","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Scotland","Male","500","[c]","30090","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","South East (England)","Female","385","[c]","28870","27570"
"New entrant CS","2022","30-39","Declared non-disabled","South East (England)","Male","280","[c]","31000","28140"
"New entrant CS","2022","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","South West (England)","Female","420","[c]","30860","29000"
"New entrant CS","2022","30-39","Declared non-disabled","South West (England)","Male","380","[c]","32170","30730"
"New entrant CS","2022","30-39","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Female","35","[c]","32290","31060"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Wales","Female","360","[c]","28080","25860"
"New entrant CS","2022","30-39","Declared non-disabled","Wales","Male","335","[c]","29280","26590"
"New entrant CS","2022","30-39","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","West Midlands (England)","Female","385","[c]","28060","26350"
"New entrant CS","2022","30-39","Declared non-disabled","West Midlands (England)","Male","315","[c]","29230","27570"
"New entrant CS","2022","30-39","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Female","385","[c]","30390","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Male","325","[c]","31130","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","Female","55","[c]","38480","34810"
"New entrant CS","2022","30-39","Undeclared","London","Male","50","[c]","39170","36650"
"New entrant CS","2022","30-39","Undeclared","North East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","North West (England)","Female","35","[c]","27620","26930"
"New entrant CS","2022","30-39","Undeclared","North West (England)","Male","35","[c]","27070","24470"
"New entrant CS","2022","30-39","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
