"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","595","[c]","31570","28030"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","25","[c]","23510","17930"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","24520","22000"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Lincolnshire","20","[c]","34190","33000"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","Southern Scotland","20","[c]","21580","18700"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","West Central Scotland","25","[c]","37940","35250"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","29310","27010"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","30","[c]","32170","27010"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Department for International Trade","Inner London - West","10","[c]","41360","44940"
"New entrant CS","2022","Project Delivery","Department for International Trade","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands","15","[c]","37210","36340"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","45","[c]","50890","54110"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Department for Transport","West Yorkshire","10","[c]","38660","38650"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","40","[c]","21530","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Estyn","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Estyn","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Legal Department","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","15","[c]","26100","22600"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","HM Land Registry","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","10","[c]","38830","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","15","[c]","40100","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","20","[c]","45710","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","15","[c]","46890","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","15","[c]","28960","26590"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","20","[c]","38620","36630"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","15","[c]","48610","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","10","[c]","36630","36630"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","10","[c]","39120","40180"
"New entrant CS","2022","Project Delivery","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","Devon","25","[c]","32300","24820"
"New entrant CS","2022","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33320","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","10","[c]","35120","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","37700","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","45","[c]","38270","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","25","[c]","40790","44500"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","15","[c]","36720","40000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","10","[c]","28440","25120"
"New entrant CS","2022","Project Delivery","National Crime Agency","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Serious Fraud Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Cumbria","20","[c]","40610","38500"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Devon","25","[c]","29090","27530"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","35750","32000"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Debt Management Office","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","UK Export Finance","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","UK Statistics Authority","East Wales","20","[c]","36430","36840"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Valuation Office Agency","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","10","[c]","28080","24300"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Crown Prosecution Service","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","10","[c]","20650","19460"
"New entrant CS","2022","Property","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Greater Manchester","15","[c]","30410","25000"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
