"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Social Security Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Social Security Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Submarine Delivery Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Health Security Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Valuation Office Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Animal and Plant Health Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Prosecution Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Equipment and Support","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","50","[c]","23740","21260"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Driver and Vehicle Standards Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
