"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","AA/AO","Female","315","[c]","20230","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","AA/AO","Male","265","[c]","20330","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","EO","Male","30","[c]","26290","26130"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","AA/AO","Female","90","[c]","21790","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","AA/AO","Male","95","[c]","23120","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","EO","Female","100","[c]","26650","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","EO","Male","280","[c]","26480","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","SEO/HEO","Male","40","[c]","34540","30730"
"New entrant CS","2022","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","SEO/HEO","Female","65","[c]","33150","32940"
"New entrant CS","2022","Education and Skills Funding Agency","SEO/HEO","Male","45","[c]","32930","29360"
"New entrant CS","2022","Education Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Female","95","[c]","34250","32350"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Male","40","[c]","33770","32350"
"New entrant CS","2022","Food Standards Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","EO","Female","85","[c]","27480","26950"
"New entrant CS","2022","Government Legal Department","EO","Male","45","[c]","27230","26950"
"New entrant CS","2022","Government Legal Department","G6/G7","Female","90","[c]","53330","50500"
"New entrant CS","2022","Government Legal Department","G6/G7","Male","40","[c]","51950","50500"
"New entrant CS","2022","Government Legal Department","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","SEO/HEO","Female","40","[c]","42730","43920"
"New entrant CS","2022","Government Legal Department","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","AA/AO","Female","35","[c]","20630","20730"
"New entrant CS","2022","Health and Safety Executive","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","EO","Female","60","[c]","26350","26370"
"New entrant CS","2022","Health and Safety Executive","EO","Male","40","[c]","26550","26370"
"New entrant CS","2022","Health and Safety Executive","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","SEO/HEO","Female","50","[c]","36490","32830"
"New entrant CS","2022","Health and Safety Executive","SEO/HEO","Male","75","[c]","43170","39330"
"New entrant CS","2022","HM Courts and Tribunals Service","AA/AO","Female","950","[c]","21110","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","AA/AO","Male","440","[c]","21160","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","EO","Female","125","[c]","26570","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","EO","Male","80","[c]","26040","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","SEO/HEO","Female","165","[c]","34230","34260"
"New entrant CS","2022","HM Courts and Tribunals Service","SEO/HEO","Male","110","[c]","34970","34260"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","AA/AO","Female","190","[c]","22640","22600"
"New entrant CS","2022","HM Land Registry","AA/AO","Male","90","[c]","22450","22600"
"New entrant CS","2022","HM Land Registry","EO","Female","85","[c]","27630","27130"
"New entrant CS","2022","HM Land Registry","EO","Male","70","[c]","27910","27130"
"New entrant CS","2022","HM Land Registry","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Male","40","[c]","37450","37290"
"New entrant CS","2022","HM Prison and Probation Service","AA/AO","Female","2920","[c]","23610","23140"
"New entrant CS","2022","HM Prison and Probation Service","AA/AO","Male","2910","[c]","24360","23140"
"New entrant CS","2022","HM Prison and Probation Service","EO","Female","130","[c]","25490","24620"
"New entrant CS","2022","HM Prison and Probation Service","EO","Male","65","[c]","25960","24620"
"New entrant CS","2022","HM Prison and Probation Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","SEO/HEO","Female","210","[c]","32150","30120"
"New entrant CS","2022","HM Prison and Probation Service","SEO/HEO","Male","125","[c]","35840","32410"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Female","6465","[c]","28000","24810"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Male","2360","[c]","30010","27980"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","2190","[c]","21300","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","1625","[c]","21320","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","EO","Female","1110","[c]","27070","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","EO","Male","1175","[c]","27060","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","85","[c]","56390","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","105","[c]","56890","55210"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","730","[c]","34800","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","990","[c]","34820","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","EO","Female","40","[c]","25420","25500"
"New entrant CS","2022","HM Treasury (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","70","[c]","30520","29320"
"New entrant CS","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","75","[c]","30170","29320"
"New entrant CS","2022","Home Office","AA/AO","Female","305","[c]","22000","21680"
"New entrant CS","2022","Home Office","AA/AO","Male","230","[c]","21820","21680"
"New entrant CS","2022","Home Office","EO","Female","705","[c]","26850","24880"
"New entrant CS","2022","Home Office","EO","Male","780","[c]","27600","24880"
"New entrant CS","2022","Home Office","G6/G7","Female","60","[c]","58630","57430"
"New entrant CS","2022","Home Office","G6/G7","Male","100","[c]","60710","57470"
"New entrant CS","2022","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SEO/HEO","Female","150","[c]","37320","35050"
"New entrant CS","2022","Home Office","SEO/HEO","Male","225","[c]","36050","35050"
"New entrant CS","2022","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","AA/AO","Female","55","[c]","21770","21810"
"New entrant CS","2022","Intellectual Property Office","AA/AO","Male","30","[c]","21720","21810"
"New entrant CS","2022","Intellectual Property Office","EO","Female","35","[c]","25710","24030"
"New entrant CS","2022","Intellectual Property Office","EO","Male","45","[c]","26800","24030"
"New entrant CS","2022","Intellectual Property Office","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","SEO/HEO","Male","30","[c]","40680","40200"
"New entrant CS","2022","Legal Aid Agency","AA/AO","Female","50","[c]","21030","20970"
"New entrant CS","2022","Legal Aid Agency","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","AA/AO","Female","40","[c]","24170","22840"
"New entrant CS","2022","Maritime and Coastguard Agency","AA/AO","Male","50","[c]","25500","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","SEO/HEO","Male","40","[c]","39020","38650"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","AA/AO","Female","45","[c]","19080","20660"
"New entrant CS","2022","Met Office","AA/AO","Male","45","[c]","18770","17900"
"New entrant CS","2022","Met Office","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","EO","Male","50","[c]","24600","24400"
"New entrant CS","2022","Met Office","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","AA/AO","Female","570","[c]","21420","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","AA/AO","Male","685","[c]","23310","22630"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","EO","Female","305","[c]","26990","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","EO","Male","335","[c]","27650","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","G6/G7","Female","60","[c]","63980","63500"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","G6/G7","Male","90","[c]","62450","57530"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Female","350","[c]","37170","35000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Male","430","[c]","36850","34170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","AA/AO","Female","60","[c]","21230","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","EO","Female","115","[c]","27310","28310"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","EO","Male","60","[c]","27230","28310"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","G6/G7","Female","55","[c]","56980","55490"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","G6/G7","Male","60","[c]","57420","56990"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","SEO/HEO","Female","205","[c]","36180","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","SEO/HEO","Male","160","[c]","36060","34610"
"New entrant CS","2022","National Crime Agency","AA/AO","Female","45","[c]","21890","21050"
"New entrant CS","2022","National Crime Agency","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","EO","Female","120","[c]","32690","32260"
"New entrant CS","2022","National Crime Agency","EO","Male","170","[c]","33660","33080"
"New entrant CS","2022","National Crime Agency","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Female","55","[c]","41720","40170"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Male","80","[c]","42270","40210"
"New entrant CS","2022","National Infrastructure Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
