"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","Heterosexual / straight","30","[c]","36210","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","175","[c]","37060","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","[c]","35170","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","Heterosexual / straight","30","[c]","35590","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","90","[c]","36630","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Inner London - West","Heterosexual / straight","205","[c]","36610","31800"
"New entrant CS","2022","Department for International Trade","London","Inner London - West","LGBO","30","[c]","32110","31800"
"New entrant CS","2022","Department for International Trade","London","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Inner London - West","Unknown","140","[c]","35840","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","Heterosexual / straight","215","[c]","37780","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","LGBO","50","[c]","33850","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","Unknown","65","[c]","36300","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","Heterosexual / straight","95","[c]","33700","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Inner London - West","Heterosexual / straight","245","[c]","45050","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Inner London - West","LGBO","40","[c]","42940","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Inner London - West","Unknown","200","[c]","42470","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","Heterosexual / straight","55","[c]","35770","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","55","[c]","38520","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","210","[c]","23970","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","35","[c]","24020","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","195","[c]","23260","21260"
