"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Finance","North West (England)","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","20710","20010"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","24030","24110"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","56800","55930"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","36650","37330"
"Leaver Dept.","2022","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","West Midlands","SEO/HEO","15","[c]","34080","33390"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","South Yorkshire","SEO/HEO","10","[c]","34170","33320"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","West Yorkshire","G6/G7","30","[c]","60310","60500"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","West Yorkshire","SEO/HEO","35","[c]","37240","36570"
"Leaver Dept.","2022","Geography","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Inner London - East","EO","30","[c]","27430","26880"
"Leaver Dept.","2022","Human Resources","London","Inner London - East","G6/G7","20","[c]","57440","54890"
"Leaver Dept.","2022","Human Resources","London","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Inner London - East","SEO/HEO","55","[c]","35250","32650"
"Leaver Dept.","2022","Human Resources","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Inner London - West","EO","35","[c]","28850","29810"
"Leaver Dept.","2022","Human Resources","London","Inner London - West","G6/G7","30","[c]","61800","62220"
"Leaver Dept.","2022","Human Resources","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Inner London - West","SEO/HEO","65","[c]","34360","33610"
"Leaver Dept.","2022","Human Resources","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Outer London - West and North West","G6/G7","15","[c]","58380","58770"
"Leaver Dept.","2022","Human Resources","London","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","33490","31990"
"Leaver Dept.","2022","Human Resources","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Cheshire","AA/AO","10","[c]","21160","21170"
"Leaver Dept.","2022","Human Resources","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Merseyside","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Merseyside","SEO/HEO","15","[c]","32230","30820"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","55960","55040"
"Leaver Dept.","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","[c]","34890","34900"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","SEO/HEO","15","[c]","35370","31850"
"Leaver Dept.","2022","Human Resources","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
