"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","EO","20","[c]","25450","25130"
"Leaver Dept.","2022","40-49","Finance","Finance","G6/G7","50","[c]","58410","56630"
"Leaver Dept.","2022","40-49","Finance","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Finance","SEO/HEO","80","[c]","37490","37690"
"Leaver Dept.","2022","40-49","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","AA/AO","10","[c]","22040","21830"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","EO","20","[c]","27610","26880"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","G6/G7","40","[c]","55410","53860"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Human Resources","SEO/HEO","45","[c]","37570","36810"
"Leaver Dept.","2022","40-49","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","EO","10","[c]","27860","27570"
"Leaver Dept.","2022","40-49","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","G6/G7","10","[c]","59270","58110"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","SEO/HEO","10","[c]","36640","37300"
"Leaver Dept.","2022","40-49","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","G6/G7","30","[c]","60900","60260"
"Leaver Dept.","2022","40-49","Legal","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","G6/G7","45","[c]","55430","54230"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","SEO/HEO","25","[c]","37160","37790"
"Leaver Dept.","2022","40-49","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicine","G6/G7","40","[c]","69610","73800"
"Leaver Dept.","2022","40-49","No function","Medicine","SCS level","70","[c]","101760","99560"
"Leaver Dept.","2022","40-49","No function","Medicine","SEO/HEO","20","[c]","37720","39760"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","AA/AO","305","[c]","21370","21260"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","EO","495","[c]","27360","27570"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","G6/G7","345","[c]","57420","54410"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","SCS level","45","[c]","88100","78680"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","SEO/HEO","470","[c]","35930","36330"
"Leaver Dept.","2022","40-49","No function","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","EO","30","[c]","27630","27570"
"Leaver Dept.","2022","40-49","No function","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Other","SEO/HEO","15","[c]","33260","31990"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Policy","EO","15","[c]","27460","27680"
"Leaver Dept.","2022","40-49","No function","Policy","G6/G7","140","[c]","57700","55650"
"Leaver Dept.","2022","40-49","No function","Policy","SCS level","45","[c]","84310","80180"
"Leaver Dept.","2022","40-49","No function","Policy","SEO/HEO","110","[c]","36490","36620"
"Leaver Dept.","2022","40-49","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","AA/AO","20","[c]","21760","21640"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","EO","45","[c]","26410","27140"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","G6/G7","210","[c]","56950","52990"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Science and Engineering","SEO/HEO","295","[c]","37360","38150"
"Leaver Dept.","2022","40-49","No function","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","G6/G7","70","[c]","58690","57080"
"Leaver Dept.","2022","40-49","No function","Unknown","SCS level","45","[c]","88200","86870"
"Leaver Dept.","2022","40-49","No function","Unknown","SEO/HEO","70","[c]","37450","35780"
"Leaver Dept.","2022","40-49","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","G6/G7","45","[c]","58970","57760"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","SEO/HEO","60","[c]","37090","37210"
"Leaver Dept.","2022","40-49","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Property","SEO/HEO","15","[c]","37830","38200"
"Leaver Dept.","2022","40-49","Property","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Intelligence Analysis","EO","10","[c]","27170","27370"
"Leaver Dept.","2022","40-49","Unknown","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Operational Delivery","AA/AO","25","[c]","22480","21680"
"Leaver Dept.","2022","40-49","Unknown","Operational Delivery","EO","75","[c]","26290","25310"
"Leaver Dept.","2022","40-49","Unknown","Operational Delivery","G6/G7","10","[c]","64040","63390"
"Leaver Dept.","2022","40-49","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Operational Delivery","SEO/HEO","30","[c]","34640","32740"
"Leaver Dept.","2022","40-49","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other","AA/AO","15","[c]","21810","21170"
"Leaver Dept.","2022","40-49","Unknown","Other","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other","SEO/HEO","15","[c]","39450","37940"
"Leaver Dept.","2022","40-49","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Policy","G6/G7","30","[c]","61460","57750"
"Leaver Dept.","2022","40-49","Unknown","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Policy","SEO/HEO","20","[c]","38940","39000"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","SEO/HEO","10","[c]","38580","41960"
"Leaver Dept.","2022","40-49","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AA/AO","115","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","70","[c]","27690","27570"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6/G7","85","[c]","61250","62170"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO/HEO","110","[c]","37540","35450"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Commercial","G6/G7","25","[c]","62020","61570"
"Leaver Dept.","2022","50-59","Commercial","Commercial","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Commercial","SEO/HEO","40","[c]","39370","40520"
"Leaver Dept.","2022","50-59","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Communications","G6/G7","25","[c]","61530","59740"
"Leaver Dept.","2022","50-59","Communications","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Communications","SEO/HEO","10","[c]","35120","33350"
"Leaver Dept.","2022","50-59","Communications","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Counter Fraud","EO","10","[c]","28560","27570"
"Leaver Dept.","2022","50-59","Counter Fraud","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","EO","10","[c]","27100","27540"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","G6/G7","35","[c]","57920","55170"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","55","[c]","36550","36080"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Finance","EO","15","[c]","26090","26240"
"Leaver Dept.","2022","50-59","Finance","Finance","G6/G7","30","[c]","57980","58770"
"Leaver Dept.","2022","50-59","Finance","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Finance","SEO/HEO","50","[c]","37960","37750"
"Leaver Dept.","2022","50-59","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Security","G6/G7","[c]","[c]","[c]","[c]"
