"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Charity Commission","Merseyside","Outside London","55","50","24330","24440"
"In post","2022","20-29","Competition and Markets Authority","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Inner London - East","London","140","140","38380","33610"
"In post","2022","20-29","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","30760","30930"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","25","25","25280","24250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Devon","Outside London","240","240","27250","24960"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","25","25","25140","21430"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","495","490","27890","24500"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","20","20","27650","24150"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","32500","30950"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","130","130","31620","30360"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","15","15","29270","30930"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Inner London - East","London","20","20","29820","26200"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Inner London - West","London","1910","1905","41780","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Kent","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","15","15","28090","30930"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","15","15","31240","30360"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","20","20","25840","24250"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","25","25","32840","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","20","20","32680","31260"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","100","100","27170","24570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","20","20","23640","21130"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","40","40","35240","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Inner London - West","London","680","675","39180","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Derbyshire and Nottinghamshire","Outside London","60","60","31610","30000"
"In post","2022","20-29","Department for Education","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Education","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","80","34350","32870"
"In post","2022","20-29","Department for Education","Greater Manchester","Outside London","315","315","32750","29360"
"In post","2022","20-29","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Inner London - West","London","610","605","40550","40230"
"In post","2022","20-29","Department for Education","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Northumberland, and Tyne and Wear","Outside London","25","25","30050","29360"
"In post","2022","20-29","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","Outer London - South","London","10","10","38240","32940"
"In post","2022","20-29","Department for Education","South Yorkshire","Outside London","270","270","32830","29360"
"In post","2022","20-29","Department for Education","Tees Valley and Durham","Outside London","105","105","31180","29360"
"In post","2022","20-29","Department for Education","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Education","West Midlands","Outside London","285","280","32120","29520"
"In post","2022","20-29","Department for Education","West Yorkshire","Outside London","15","15","35130","34680"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","30090","25340"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","65","65","26630","24920"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","145","145","22770","21300"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","45","40","25930","24090"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Devon","Outside London","60","60","24790","22200"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","30","30","27090","25060"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","140","135","27040","25460"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","East Wales","Outside London","25","25","24370","21300"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Essex","Outside London","15","15","26210","25230"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","245","245","30880","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","20","20","28730","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","15","15","28430","25150"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","65","65","24700","23670"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Inner London - West","London","910","905","36530","32700"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Kent","Outside London","15","15","26690","24920"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","20","20","26610","24920"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","160","160","27710","25100"
